Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,108.043735,[182  79] ; [ 2 75],[142.08284024 118.91715976] ; [41.91715976 35.08284024],1
d5,1,0.0,67.599712,[232  29] ; [35 42],[206.17455621  54.82544379] ; [60.82544379 16.17455621],1
d3,1,0.0,61.734069,[193  68] ; [19 58],[163.70414201  97.29585799] ; [48.29585799 28.70414201],1
a5,1,0.0,25.981592,[201  60] ; [36 41],[183.00887574  77.99112426] ; [53.99112426 23.00887574],1
d2,1,1e-06,23.827454,[142 116] ; [18 59],[123.2238806 134.7761194] ; [36.7761194 40.2238806],1
p10,1,5.3e-05,16.333491,[208  49] ; [43 31],[194.88519637  62.11480363] ; [56.11480363 17.88519637],1
a3,1,5.7e-05,16.204669,[178  83] ; [32 43],[163.125  97.875] ; [46.875 28.125],1
r3,1,0.000106,15.034426,[242  18] ; [59 17],[232.91666667  27.08333333] ; [68.08333333  7.91666667],1
u1,1,0.000619,11.718845,[ 42 219] ; [ 1 76],[ 33.20414201 227.79585799] ; [ 9.79585799 67.20414201],1
s5,1,0.000825,11.183451,[ 63 187] ; [ 5 67],[ 52.79503106 197.20496894] ; [15.20496894 56.79503106],1
a4,1,0.001656,9.896481,[126 134] ; [21 54],[114.08955224 145.91044776] ; [32.91044776 42.08955224],0
a7,1,0.002994,8.811208,[197  63] ; [45 32],[186.70623145  73.29376855] ; [55.29376855 21.70623145],0
v2,1,0.003511,8.520688,[135 112] ; [24 45],[124.28164557 122.71835443] ; [34.71835443 34.28164557],0
r4,1,0.003891,8.334038,[231  30] ; [58 19],[223.16272189  37.83727811] ; [65.83727811 11.16272189],0
s2,1,0.004858,7.931467,[ 77 181] ; [10 64],[ 67.60843373 190.39156627] ; [19.39156627 54.60843373],0
p2,1,0.005162,7.821628,[209  48] ; [51 26],[200.05988024  56.94011976] ; [59.94011976 17.05988024],0
r2,1,0.010321,6.578617,[238  16] ; [65 12],[232.51359517  21.48640483] ; [70.48640483  6.51359517],0
a2,1,0.010984,6.46792,[ 62 199] ; [ 8 69],[ 54.05325444 206.94674556] ; [15.94674556 61.05325444],0
p9,1,0.01454,5.971338,[208  49] ; [50 24],[200.32024169  56.67975831] ; [57.67975831 16.32024169],0
p11,1,0.020198,5.394661,[212  49] ; [53 24],[204.63017751  56.36982249] ; [60.36982249 16.63017751],0
u2,1,0.031358,4.633241,[45 36] ; [16 29],[39.21428571 41.78571429] ; [21.78571429 23.21428571],0
b3,1,0.035613,4.415557,[61 87] ; [12 37],[54.84263959 93.15736041] ; [18.15736041 30.84263959],0
b2,1,0.035613,4.415557,[61 87] ; [12 37],[54.84263959 93.15736041] ; [18.15736041 30.84263959],0
p4,1,0.038927,4.264062,[144 112] ; [33 44],[136.07207207 119.92792793] ; [40.92792793 36.07207207],0
r1,1,0.044054,4.054502,[200  59] ; [50 26],[193.28358209  65.71641791] ; [56.71641791 19.28358209],0
v4,1,0.044919,4.021693,[237  23] ; [64 13],[232.22551929  27.77448071] ; [68.77448071  8.22551929],0
u3,1,0.068043,3.329604,[43 39] ; [16 29],[38.09448819 43.90551181] ; [20.90551181 24.09448819],0
a6,1,0.076333,3.141309,[187  74] ; [47 30],[180.69230769  80.30769231] ; [53.30769231 23.69230769],0
p1,1,0.078681,3.091937,[ 20 240] ; [11 66],[ 23.91691395 236.08308605] ; [ 7.08308605 69.91691395],0
p6,1,0.093959,2.805197,[ 77 178] ; [15 59],[ 71.30699088 183.69300912] ; [20.69300912 53.30699088],0
n6,1,0.126494,2.335017,[218  41] ; [59 18],[213.52083333  45.47916667] ; [63.47916667 13.52083333],0
p7,1,0.137847,2.20183,[151 105] ; [37 38],[145.40181269 110.59818731] ; [42.59818731 32.40181269],0
p8,1,0.143227,2.142942,[125 131] ; [29 45],[119.46666667 136.53333333] ; [34.53333333 39.46666667],0
p5,1,0.184744,1.75904,[ 22 237] ; [ 3 73],[ 19.32835821 239.67164179] ; [ 5.67164179 70.32835821],0
s8,1,0.231486,1.431709,[ 57 204] ; [12 65],[ 53.28106509 207.71893491] ; [15.71893491 61.28106509],0
n1,1,0.271381,1.209754,[19 31] ; [10  9],[21.01449275 28.98550725] ; [ 7.98550725 11.01449275],0
s6,1,0.274429,1.194476,[130 124] ; [33 42],[125.84194529 128.15805471] ; [37.15805471 37.84194529],0
s1,1,0.342369,0.90154,[  3 253] ; [ 2 72],[  3.87878788 252.12121212] ; [ 1.12121212 72.87878788],0
v1,1,0.346778,0.885213,[133 122] ; [34 40],[129.43768997 125.56231003] ; [37.56231003 36.43768997],0
s4,1,0.357057,0.848219,[ 27 227] ; [11 65],[ 29.24848485 224.75151515] ; [ 8.75151515 67.24848485],0
b1,1,0.364366,0.822789,[110 151] ; [28 49],[106.56213018 154.43786982] ; [31.43786982 45.56213018],0
n3,1,0.39083,0.736358,[40 12] ; [12  6],[38.62857143 13.37142857] ; [13.37142857  4.62857143],0
p12,1,0.425383,0.635396,[ 14 244] ; [ 6 70],[ 15.4491018 242.5508982] ; [ 4.5508982 71.4491018],0
a1,1,0.503579,0.447385,[ 12 249] ; [ 5 72],[ 13.12721893 247.87278107] ; [ 3.87278107 73.12721893],0
n5,1,0.703458,0.1449,[213  45] ; [65 12],[214.10149254  43.89850746] ; [63.89850746 13.10149254],0
b4,1,0.712059,0.136229,[162  99] ; [46 31],[160.61538462 100.38461538] ; [47.38461538 29.61538462],0
a8,1,0.80701,0.059675,[ 35 208] ; [ 9 59],[ 34.37942122 208.62057878] ; [ 9.62057878 58.37942122],0
s3,1,0.815494,0.054449,[ 95 161] ; [26 47],[ 94.15197568 161.84802432] ; [26.84802432 46.15197568],0
