Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.60331,[79 25] ; [ 5 24],[65.68421053 38.31578947] ; [18.31578947 10.68421053],1
r3,1,6e-06,20.390981,[84 20] ; [11 18],[74.28571429 29.71428571] ; [20.71428571  8.28571429],1
n6,1,8e-06,19.913972,[71 33] ; [ 6 22],[60.66666667 43.33333333] ; [16.33333333 11.66666667],1
p9,1,0.000294,13.110719,[59 39] ; [ 6 22],[50.55555556 47.44444444] ; [14.44444444 13.55555556],1
s8,1,0.000368,12.690453,[39 64] ; [ 1 28],[31.21212121 71.78787879] ; [ 8.78787879 20.21212121],1
a1,1,0.000451,12.307522,[  4 100] ; [ 7 22],[ 8.60150376 95.39849624] ; [ 2.39849624 26.60150376],1
p2,1,0.000596,11.788461,[59 45] ; [ 6 23],[50.82706767 53.17293233] ; [14.17293233 14.82706767],1
r2,1,0.000693,11.509212,[93 10] ; [18 10],[87.27480916 15.72519084] ; [23.72519084  4.27480916],1
u3,1,0.0007,11.489936,[22 16] ; [ 1 14],[16.49056604 21.50943396] ; [6.50943396 8.49056604],1
s6,1,0.000817,11.202762,[57 45] ; [ 6 23],[49.05343511 52.94656489] ; [13.94656489 15.05343511],1
d5,1,0.000939,10.944691,[85 19] ; [15 14],[78.19548872 25.80451128] ; [21.80451128  7.19548872],1
r1,1,0.001422,10.177495,[76 28] ; [12 17],[68.81203008 35.18796992] ; [19.18796992  9.81203008],0
s7,1,0.001763,9.78165,[44 51] ; [ 3 22],[37.20833333 57.79166667] ; [ 9.79166667 15.20833333],0
d4,1,0.003089,8.75415,[85 19] ; [16 13],[78.97744361 25.02255639] ; [22.02255639  6.97744361],0
b5,1,0.00388,8.339059,[67 37] ; [10 19],[60.21052632 43.78947368] ; [16.78947368 12.21052632],0
p10,1,0.004207,8.192184,[48 52] ; [ 5 23],[41.40625 58.59375] ; [11.59375 16.40625],0
d3,1,0.004278,8.162058,[73 31] ; [12 17],[66.46616541 37.53383459] ; [18.53383459 10.46616541],0
n3,1,0.007608,7.123404,[28 19] ; [ 3 12],[23.5 23.5] ; [7.5 7.5],0
s3,1,0.01012,6.613635,[50 53] ; [ 6 22],[44.03053435 58.96946565] ; [11.96946565 16.03053435],0
d1,1,0.011063,6.455105,[60 44] ; [ 9 20],[53.95488722 50.04511278] ; [15.04511278 13.95488722],0
s2,1,0.012174,6.285391,[48 55] ; [ 6 23],[42.13636364 60.86363636] ; [11.86363636 17.13636364],0
n4,1,0.013541,6.09708,[56 48] ; [23  6],[61.77443609 42.22556391] ; [17.22556391 11.77443609],0
a7,1,0.015831,5.821507,[75 29] ; [14 15],[69.59398496 34.40601504] ; [19.40601504  9.59398496],0
p4,1,0.024279,5.074605,[41 62] ; [ 5 24],[35.89393939 67.10606061] ; [10.10606061 18.89393939],0
n2,1,0.035409,4.425354,[32 18] ; [ 5 10],[28.46153846 21.53846154] ; [8.53846154 6.46153846],0
v2,1,0.041358,4.161277,[43 58] ; [ 6 22],[38.36434109 62.63565891] ; [10.63565891 17.36434109],0
p8,1,0.042418,4.118431,[25 79] ; [ 2 27],[21.11278195 82.88721805] ; [ 5.88721805 23.11278195],0
u2,1,0.056457,3.63851,[18 19] ; [ 3 12],[14.94230769 22.05769231] ; [6.05769231 8.94230769],0
a4,1,0.087251,2.924378,[48 55] ; [ 8 20],[44.03053435 58.96946565] ; [11.96946565 16.03053435],0
s5,1,0.117301,2.452997,[27 69] ; [ 4 25],[23.808 72.192] ; [ 7.192 21.808],0
a6,1,0.118998,2.430458,[60 44] ; [12 17],[56.30075188 47.69924812] ; [15.69924812 13.30075188],0
b3,1,0.136783,2.213784,[18 36] ; [10  9],[20.71232877 33.28767123] ; [ 7.28767123 11.71232877],0
b2,1,0.136783,2.213784,[18 36] ; [10  9],[20.71232877 33.28767123] ; [ 7.28767123 11.71232877],0
v1,1,0.144269,2.131822,[40 63] ; [ 7 22],[36.67424242 66.32575758] ; [10.32575758 18.67424242],0
a3,1,0.175522,1.835135,[66 37] ; [14 14],[62.90076336 40.09923664] ; [17.09923664 10.90076336],0
n5,1,0.262395,1.256077,[56 48] ; [19 10],[58.64661654 45.35338346] ; [16.35338346 12.64661654],0
d2,1,0.27251,1.204069,[53 51] ; [11 17],[50.42424242 53.57575758] ; [13.57575758 14.42424242],0
p3,1,0.274691,1.19317,[28 75] ; [ 5 24],[25.75 77.25] ; [ 7.25 21.75],0
a5,1,0.275199,1.19065,[62 42] ; [14 15],[59.42857143 44.57142857] ; [16.57142857 12.42857143],0
a2,1,0.278182,1.17595,[24 80] ; [ 4 25],[21.89473684 82.10526316] ; [ 6.10526316 22.89473684],0
b1,1,0.289007,1.124242,[53 51] ; [18 11],[55.51879699 48.48120301] ; [15.48120301 13.51879699],0
p6,1,0.293059,1.105517,[15 87] ; [ 2 26],[13.33846154 88.66153846] ; [ 3.66153846 24.33846154],0
s1,1,0.318692,0.994309,[ 8 95] ; [ 4 25],[ 9.36363636 93.63636364] ; [ 2.63636364 26.36363636],0
p1,1,0.329283,0.951714,[11 93] ; [ 5 24],[12.5112782 91.4887218] ; [ 3.4887218 25.5112782],0
s4,1,0.365477,0.818986,[22 81] ; [ 4 25],[20.28787879 82.71212121] ; [ 5.71212121 23.28787879],0
v3,1,0.420719,0.648306,[31 66] ; [ 7 22],[29.25396825 67.74603175] ; [ 8.74603175 20.25396825],0
b4,1,0.56657,0.328455,[60 44] ; [15 14],[58.64661654 45.35338346] ; [16.35338346 12.64661654],0
p12,1,0.63061,0.231235,[  2 101] ; [ 1 28],[  2.34090909 100.65909091] ; [ 0.65909091 28.34090909],0
a8,1,0.758581,0.094461,[ 5 88] ; [ 2 27],[ 5.33606557 87.66393443] ; [ 1.66393443 27.33606557],0
n1,1,0.844565,0.038438,[21 28] ; [6 9],[20.671875 28.328125] ; [6.328125 8.671875],0
