Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,9.2e-05,15.299346,[35 22] ; [84 11],[44.625 12.375] ; [74.375 20.625],1
r4,1,0.00131,10.327728,[30 28] ; [73 22],[39.04575163 18.95424837] ; [63.95424837 31.04575163],0
r3,1,0.002698,9.001267,[38 20] ; [81 13],[45.40789474 12.59210526] ; [73.59210526 20.40789474],0
s8,1,0.005898,7.581323,[ 4 54] ; [23 71],[10.30263158 47.69736842] ; [16.69736842 77.30263158],0
s6,1,0.009273,6.769545,[16 42] ; [46 48],[23.65789474 34.34210526] ; [38.34210526 55.65789474],0
p11,1,0.011639,6.365039,[22 36] ; [56 39],[29.56862745 28.43137255] ; [48.43137255 46.56862745],0
s7,1,0.016442,5.754955,[ 8 43] ; [32 61],[14.16666667 36.83333333] ; [25.83333333 67.16666667],0
d4,1,0.017498,5.645716,[34 22] ; [74 20],[40.32 15.68] ; [67.68 26.32],0
d1,1,0.020857,5.338742,[20 38] ; [51 44],[26.91503268 31.08496732] ; [44.08496732 50.91503268],0
u1,1,0.039297,4.247976,[ 4 54] ; [18 77],[ 8.33986928 49.66013072] ; [13.66013072 81.33986928],0
s2,1,0.045967,3.982811,[10 48] ; [30 64],[15.26315789 42.73684211] ; [24.73684211 69.26315789],0
v3,1,0.046554,3.961429,[10 45] ; [31 62],[15.23648649 39.76351351] ; [25.76351351 67.23648649],0
n4,1,0.063105,3.453835,[31 27] ; [65 30],[36.39215686 21.60784314] ; [59.60784314 35.39215686],0
a1,1,0.066383,3.370266,[ 8 50] ; [ 5 90],[ 4.92810458 53.07189542] ; [ 8.07189542 86.92810458],0
p2,1,0.067605,3.340229,[26 32] ; [57 38],[31.46405229 26.53594771] ; [51.53594771 43.46405229],0
r2,1,0.075023,3.16955,[44 13] ; [82 11],[47.88  9.12] ; [78.12 14.88],0
v1,1,0.076992,3.127273,[14 44] ; [35 57],[18.94666667 39.05333333] ; [30.05333333 61.94666667],0
n5,1,0.093799,2.807932,[28 30] ; [59 36],[32.98039216 25.01960784] ; [54.01960784 40.98039216],0
d3,1,0.136773,2.213899,[29 28] ; [60 35],[33.375 23.625] ; [55.625 39.375],0
s1,1,0.137799,2.202372,[ 5 52] ; [ 3 91],[ 3.01986755 53.98013245] ; [ 4.98013245 89.01986755],0
n2,1,0.163359,1.942857,[16 16] ; [24 12],[18.82352941 13.17647059] ; [21.17647059 14.82352941],0
v2,1,0.164079,1.936225,[18 38] ; [41 53],[22.02666667 33.97333333] ; [36.97333333 57.02666667],0
b1,1,0.19809,1.656403,[30 28] ; [39 56],[26.15686275 31.84313725] ; [42.84313725 52.15686275],0
b5,1,0.213463,1.547781,[32 26] ; [62 33],[35.63398693 22.36601307] ; [58.36601307 36.63398693],0
u3,1,0.231197,1.433479,[ 7 15] ; [19 21],[ 9.22580645 12.77419355] ; [16.77419355 23.22580645],0
s5,1,0.247478,1.337484,[ 7 50] ; [18 74],[ 9.56375839 47.43624161] ; [15.43624161 76.56375839],0
r1,1,0.266382,1.235284,[35 23] ; [65 29],[38.15789474 19.84210526] ; [61.84210526 32.15789474],0
