Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,53.170291,[ 40 227] ; [50 45],[ 66.38121547 200.61878453] ; [23.61878453 71.38121547],1
p3,1,0.000162,14.223952,[101 164] ; [58 38],[116.71745152 148.28254848] ; [42.28254848 53.71745152],1
s6,1,0.000211,13.726115,[106 156] ; [60 36],[121.48603352 140.51396648] ; [44.51396648 51.48603352],1
p5,1,0.001121,10.616922,[ 17 249] ; [17 79],[ 24.98342541 241.01657459] ; [ 9.01657459 86.98342541],0
p4,1,0.001621,9.935284,[127 138] ; [64 32],[140.20775623 124.79224377] ; [50.79224377 45.20775623],0
v3,1,0.003031,8.788734,[ 77 181] ; [44 50],[ 88.6875 169.3125] ; [32.3125 61.6875],0
u1,1,0.003381,8.589671,[ 31 237] ; [23 73],[ 39.75824176 228.24175824] ; [14.24175824 81.75824176],0
a3,1,0.010525,6.543856,[180  88] ; [77 18],[189.74104683  78.25895317] ; [67.25895317 27.74104683],0
p6,1,0.013592,6.090319,[ 65 196] ; [36 58],[ 74.25633803 186.74366197] ; [26.74366197 67.25633803],0
b5,1,0.075993,3.148575,[170  98] ; [51 45],[162.71428571 105.28571429] ; [58.28571429 37.71428571],0
p7,1,0.089138,2.889864,[147 116] ; [62 32],[153.96918768 109.03081232] ; [55.03081232 38.96918768],0
p10,1,0.090607,2.863551,[190  74] ; [76 18],[196.15642458  67.84357542] ; [69.84357542 24.15642458],0
s3,1,0.093714,2.809385,[ 53 211] ; [27 68],[ 58.83008357 205.16991643] ; [21.16991643 73.83008357],0
s5,1,0.096868,2.756367,[ 45 214] ; [24 71],[ 50.48305085 208.51694915] ; [18.51694915 76.48305085],0
p12,1,0.099575,2.712337,[  7 258] ; [ 6 89],[  9.56944444 255.43055556] ; [ 3.43055556 91.56944444],0
a2,1,0.115572,2.47633,[ 52 216] ; [26 70],[ 57.42857143 210.57142857] ; [20.57142857 75.42857143],0
d3,1,0.12845,2.311136,[190  77] ; [76 20],[195.65289256  71.34710744] ; [70.34710744 25.65289256],0
d4,1,0.136207,2.220295,[229  38] ; [88  8],[233.16528926  33.83471074] ; [83.83471074 12.16528926],0
b2,1,0.141778,2.158556,[47 96] ; [33 44],[52. 91.] ; [28. 49.],0
b3,1,0.141778,2.158556,[47 96] ; [33 44],[52. 91.] ; [28. 49.],0
n6,1,0.155299,2.019411,[207  60] ; [81 15],[211.83471074  55.16528926] ; [76.16528926 19.83471074],0
p11,1,0.169608,1.886401,[196  72] ; [77 19],[201.  67.] ; [72. 24.],0
a8,1,0.176922,1.823293,[ 28 216] ; [14 67],[ 31.53230769 212.46769231] ; [10.46769231 70.53230769],0
u2,1,0.185298,1.754615,[45 42] ; [13  6],[47.60377358 39.39622642] ; [10.39622642  8.60377358],0
n4,1,0.192878,1.695496,[194  74] ; [76 20],[198.79120879  69.20879121] ; [71.20879121 24.79120879],0
d2,1,0.203656,1.615964,[129 136] ; [54 42],[134.33518006 130.66481994] ; [48.66481994 47.33518006],0
u3,1,0.216505,1.527388,[46 41] ; [13  6],[48.4245283 38.5754717] ; [10.5754717  8.4245283],0
n3,1,0.226075,1.465386,[49 19] ; [16 11],[46.52631579 21.47368421] ; [18.47368421  8.52631579],0
b4,1,0.247647,1.336531,[166 102] ; [53 43],[161.24175824 106.75824176] ; [57.75824176 38.24175824],0
v1,1,0.25133,1.315898,[119 144] ; [49 45],[123.76470588 139.23529412] ; [44.23529412 49.76470588],0
n1,1,0.32801,0.956739,[22 46] ; [12 16],[24.08333333 43.91666667] ; [ 9.91666667 18.08333333],0
a5,1,0.336037,0.925493,[196  72] ; [75 21],[199.52747253  68.47252747] ; [71.47252747 24.52747253],0
r3,1,0.34923,0.876254,[242  25] ; [90  6],[244.19834711  22.80165289] ; [87.80165289  8.19834711],0
p9,1,0.395238,0.722766,[203  62] ; [76 18],[205.94707521  59.05292479] ; [73.05292479 20.94707521],0
p8,1,0.462297,0.540329,[125 137] ; [49 45],[128.05617978 133.94382022] ; [45.94382022 48.05617978],0
a7,1,0.481022,0.496545,[199  68] ; [68 28],[196.38842975  70.61157025] ; [70.61157025 25.38842975],0
r1,1,0.520866,0.412179,[202  64] ; [76 20],[204.27624309  61.72375691] ; [73.72375691 22.27624309],0
v2,1,0.531564,0.391401,[137 121] ; [54 41],[139.59773371 118.40226629] ; [51.40226629 43.59773371],0
s4,1,0.570602,0.321676,[ 25 240] ; [11 85],[ 26.4265928 238.5734072] ; [ 9.5734072 86.4265928],0
d1,1,0.615104,0.25281,[171  97] ; [64 32],[173.02197802  94.97802198] ; [61.97802198 34.02197802],0
n5,1,0.661163,0.192114,[182  84] ; [68 28],[183.70165746  82.29834254] ; [66.29834254 29.70165746],0
p1,1,0.686003,0.163446,[ 20 247] ; [ 6 90],[ 19.12396694 247.87603306] ; [ 6.87603306 89.12396694],0
n2,1,0.702111,0.146285,[44 25] ; [19  9],[44.81443299 24.18556701] ; [18.18556701  9.81443299],0
r2,1,0.765931,0.088626,[242  20] ; [85  8],[241.33521127  20.66478873] ; [85.66478873  7.33521127],0
a1,1,0.783552,0.075456,[ 10 258] ; [ 3 93],[  9.57142857 258.42857143] ; [ 3.42857143 92.57142857],0
