Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,32.188914,[69  4] ; [ 6 10],[61.51685393 11.48314607] ; [13.48314607  2.51685393],1
p11,1,0.000871,11.082705,[59 14] ; [ 7 10],[53.53333333 19.46666667] ; [12.46666667  4.53333333],1
r4,1,0.00127,10.385243,[52 21] ; [ 5 12],[46.23333333 26.76666667] ; [10.76666667  6.23333333],0
a7,1,0.00696,7.283373,[47 25] ; [ 5 12],[42.06741573 29.93258427] ; [9.93258427 7.06741573],0
n5,1,0.018836,5.516641,[52 21] ; [ 7 10],[47.85555556 25.14444444] ; [11.14444444  5.85555556],0
n4,1,0.035296,4.430792,[50 23] ; [ 7 10],[46.23333333 26.76666667] ; [10.76666667  6.23333333],0
r2,1,0.06777,3.336222,[62  9] ; [11  5],[59.57471264 11.42528736] ; [13.42528736  2.57471264],0
s8,1,0.097846,2.740302,[42 31] ; [ 6 11],[38.93333333 34.06666667] ; [9.06666667 7.93333333],0
r3,1,0.114011,2.497717,[66  7] ; [13  4],[64.07777778  8.92222222] ; [14.92222222  2.07777778],0
p2,1,0.150019,2.072062,[59 14] ; [11  6],[56.77777778 16.22222222] ; [13.22222222  3.77777778],0
u2,1,0.15291,2.042978,[17 12] ; [2 5],[15.30555556 13.69444444] ; [3.69444444 3.30555556],0
p8,1,0.168387,1.897249,[34 37] ; [ 5 12],[31.46590909 39.53409091] ; [7.53409091 9.46590909],0
v3,1,0.260028,1.26861,[22 48] ; [ 3 14],[20.11494253 49.88505747] ; [ 4.88505747 12.11494253],0
p4,1,0.276351,1.184948,[41 32] ; [12  5],[42.98888889 30.01111111] ; [10.01111111  6.98888889],0
b1,1,0.320446,0.987123,[29 44] ; [9 8],[30.82222222 42.17777778] ; [7.17777778 9.82222222],0
v4,1,0.352061,0.866014,[65  7] ; [14  3],[63.91011236  8.08988764] ; [15.08988764  1.91011236],0
p6,1,0.35217,0.865624,[30 42] ; [ 5 12],[28.31460674 43.68539326] ; [ 6.68539326 10.31460674],0
p7,1,0.36578,0.817951,[42 29] ; [8 9],[40.34090909 30.65909091] ; [9.65909091 7.34090909],0
b5,1,0.39445,0.725181,[48 25] ; [13  4],[49.47777778 23.52222222] ; [11.52222222  5.47777778],0
p3,1,0.419149,0.652699,[35 38] ; [10  7],[36.5 36.5] ; [8.5 8.5],0
a6,1,0.433731,0.612812,[42 31] ; [8 9],[40.55555556 32.44444444] ; [9.44444444 7.55555556],0
d5,1,0.46246,0.539935,[53 19] ; [11  6],[51.7752809 20.2247191] ; [12.2247191  4.7752809],0
n1,1,0.483522,0.490909,[ 8 14] ; [1 4],[ 7.33333333 14.66666667] ; [1.66666667 3.33333333],0
b4,1,0.509481,0.435133,[45 28] ; [9 8],[43.8 29.2] ; [10.2  6.8],0
v1,1,0.510866,0.432294,[37 33] ; [7 9],[35.81395349 34.18604651] ; [8.18604651 7.81395349],0
b2,1,0.518133,0.417609,[13 34] ; [2 9],[12.15517241 34.84482759] ; [2.84482759 8.15517241],0
b3,1,0.518133,0.417609,[13 34] ; [2 9],[12.15517241 34.84482759] ; [2.84482759 8.15517241],0
p5,1,0.520121,0.413653,[ 8 64] ; [ 1 16],[ 7.28089888 64.71910112] ; [ 1.71910112 15.28089888],0
a2,1,0.529765,0.394843,[ 8 65] ; [ 1 16],[ 7.3 65.7] ; [ 1.7 15.3],0
d1,1,0.545162,0.366056,[36 37] ; [ 7 10],[34.87777778 38.12222222] ; [8.12222222 8.87777778],0
d2,1,0.590866,0.288995,[25 48] ; [ 7 10],[25.95555556 47.04444444] ; [ 6.04444444 10.95555556],0
s6,1,0.62181,0.243332,[53 16] ; [14  3],[53.75581395 15.24418605] ; [13.24418605  3.75581395],0
n6,1,0.69757,0.151012,[57 16] ; [14  3],[57.58888889 15.41111111] ; [13.41111111  3.58888889],0
s1,1,0.749399,0.102037,[ 3 70] ; [ 1 16],[ 3.24444444 69.75555556] ; [ 0.75555556 16.24444444],0
s4,1,0.763466,0.09056,[23 50] ; [ 6 11],[23.52222222 49.47777778] ; [ 5.47777778 11.52222222],0
s3,1,0.776266,0.080763,[54 19] ; [12  5],[53.53333333 19.46666667] ; [12.46666667  4.53333333],0
d3,1,0.783801,0.075279,[44 28] ; [11  6],[44.49438202 27.50561798] ; [10.50561798  6.49438202],0
d4,1,0.786169,0.073597,[58 15] ; [13  4],[57.58888889 15.41111111] ; [13.41111111  3.58888889],0
a4,1,0.866545,0.02824,[23 50] ; [ 5 12],[22.71111111 50.28888889] ; [ 5.28888889 11.71111111],0
u1,1,0.885543,0.020721,[ 5 68] ; [ 1 16],[ 4.86666667 68.13333333] ; [ 1.13333333 15.86666667],0
n3,1,0.886731,0.02029,[13 10] ; [3 2],[13.14285714  9.85714286] ; [2.85714286 2.14285714],0
n2,1,0.890209,0.019055,[19  4] ; [4 1],[18.89285714  4.10714286] ; [4.10714286 0.89285714],0
s5,1,0.894189,0.017691,[30 37] ; [7 8],[30.23170732 36.76829268] ; [6.76829268 8.23170732],0
a5,1,0.896254,0.017003,[46 27] ; [11  6],[46.23333333 26.76666667] ; [10.76666667  6.23333333],0
a3,1,0.912456,0.012087,[44 29] ; [10  7],[43.8 29.2] ; [10.2  6.8],0
s7,1,0.923567,0.009205,[39 32] ; [9 7],[39.17241379 31.82758621] ; [8.82758621 7.17241379],0
a1,1,0.924147,0.009065,[ 8 65] ; [ 2 15],[ 8.11111111 64.88888889] ; [ 1.88888889 15.11111111],0
u3,1,0.943253,0.005067,[17 12] ; [4 3],[16.91666667 12.08333333] ; [4.08333333 2.91666667],0
v2,1,0.954757,0.003219,[33 36] ; [8 9],[32.89534884 36.10465116] ; [8.10465116 8.89534884],0
