Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.001978,9.569415,[32 71] ; [31 24],[41.06962025 61.93037975] ; [21.93037975 33.06962025],0
p2,1,0.007837,7.070256,[63 40] ; [45 10],[70.40506329 32.59493671] ; [37.59493671 17.40506329],0
p7,1,0.009984,6.637759,[44 58] ; [35 19],[51.65384615 50.34615385] ; [27.34615385 26.65384615],0
p5,1,0.015304,5.881144,[ 5 98] ; [ 9 46],[ 9.12658228 93.87341772] ; [ 4.87341772 50.12658228],0
p6,1,0.020501,5.368693,[27 76] ; [24 30],[33.45859873 69.54140127] ; [17.54140127 36.45859873],0
n4,1,0.02708,4.885719,[67 36] ; [45 10],[73.01265823 29.98734177] ; [38.98734177 16.01265823],0
v1,1,0.036989,4.350922,[38 64] ; [30 25],[44.17834395 57.82165605] ; [23.82165605 31.17834395],0
p4,1,0.038994,4.261124,[47 56] ; [34 20],[53.14012739 49.85987261] ; [27.85987261 26.14012739],0
s7,1,0.048242,3.901523,[40 54] ; [31 21],[45.71232877 48.28767123] ; [25.28767123 26.71232877],0
n1,1,0.054127,3.708791,[14 22] ; [12  6],[17.33333333 18.66666667] ; [8.66666667 9.33333333],0
n5,1,0.070908,3.261872,[69 35] ; [44 11],[73.91194969 30.08805031] ; [39.08805031 15.91194969],0
u4,1,0.085282,2.961254,[  1 103] ; [ 3 52],[  2.6163522 101.3836478] ; [ 1.3836478 53.6163522],0
s1,1,0.121312,2.400302,[ 8 94] ; [ 1 54],[ 5.84713376 96.15286624] ; [ 3.15286624 51.84713376],0
b3,1,0.157278,2.000204,[20 36] ; [ 5 20],[17.28395062 38.71604938] ; [ 7.71604938 17.28395062],0
b2,1,0.157278,2.000204,[20 36] ; [ 5 20],[17.28395062 38.71604938] ; [ 7.71604938 17.28395062],0
a2,1,0.168968,1.892074,[27 77] ; [ 9 46],[23.54716981 80.45283019] ; [12.45283019 42.54716981],0
v4,1,0.174585,1.843125,[94 10] ; [53  2],[96.1509434  7.8490566] ; [50.8490566  4.1509434],0
n2,1,0.183001,1.773084,[25 12] ; [16  3],[27.08928571  9.91071429] ; [13.91071429  5.08928571],0
r4,1,0.190598,1.712986,[82 22] ; [48  7],[85.03144654 18.96855346] ; [44.96855346 10.03144654],0
d5,1,0.198435,1.653852,[84 19] ; [40 15],[80.83544304 22.16455696] ; [43.16455696 11.83544304],0
p1,1,0.204352,1.610992,[ 7 97] ; [ 7 48],[ 9.1572327 94.8427673] ; [ 4.8427673 50.1572327],0
p12,1,0.224867,1.473035,[  2 102] ; [ 3 52],[  3.27044025 100.72955975] ; [ 1.72955975 53.27044025],0
a1,1,0.248029,1.33437,[ 6 98] ; [ 1 54],[ 4.57861635 99.42138365] ; [ 2.42138365 52.57861635],0
a6,1,0.248597,1.331174,[61 43] ; [27 28],[57.55974843 46.44025157] ; [30.44025157 24.55974843],0
b1,1,0.261633,1.260097,[57 47] ; [25 30],[53.63522013 50.36477987] ; [28.36477987 26.63522013],0
d3,1,0.270127,1.216102,[64 39] ; [39 16],[67.14556962 35.85443038] ; [35.85443038 19.14556962],0
v2,1,0.323746,0.973752,[50 52] ; [22 32],[47.07692308 54.92307692] ; [24.92307692 29.07692308],0
d1,1,0.385279,0.75379,[53 51] ; [32 23],[55.59748428 48.40251572] ; [29.40251572 25.59748428],0
u2,1,0.417736,0.656676,[10 23] ; [ 9 13],[11.4 21.6] ; [ 7.6 14.4],0
s3,1,0.436961,0.60425,[51 53] ; [30 24],[53.3164557 50.6835443] ; [27.6835443 26.3164557],0
b5,1,0.459101,0.548085,[74 30] ; [36 19],[71.94968553 32.05031447] ; [38.05031447 16.94968553],0
r2,1,0.466168,0.531046,[93  9] ; [51  3],[94.15384615  7.84615385] ; [49.84615385  4.15384615],0
r1,1,0.50012,0.454682,[73 30] ; [41 13],[74.78980892 28.21019108] ; [39.21019108 14.78980892],0
u3,1,0.505283,0.443823,[17 17] ; [ 9 13],[15.78571429 18.21428571] ; [10.21428571 11.78571429],0
p9,1,0.54418,0.367847,[63 36] ; [37 17],[64.70588235 34.29411765] ; [35.29411765 18.70588235],0
a7,1,0.549273,0.358621,[74 29] ; [37 18],[72.36075949 30.63924051] ; [38.63924051 16.36075949],0
a3,1,0.556758,0.345348,[69 34] ; [33 20],[67.34615385 35.65384615] ; [34.65384615 18.34615385],0
p10,1,0.64332,0.214427,[58 42] ; [34 21],[59.35483871 40.64516129] ; [32.64516129 22.35483871],0
s6,1,0.684427,0.165185,[70 32] ; [34 18],[68.88311688 33.11688312] ; [35.11688312 16.88311688],0
s4,1,0.697592,0.150989,[24 80] ; [11 43],[23.03797468 80.96202532] ; [11.96202532 42.03797468],0
a5,1,0.71935,0.129116,[67 37] ; [37 18],[68.02515723 35.97484277] ; [35.97484277 19.02515723],0
a4,1,0.722717,0.125904,[45 58] ; [22 32],[43.95541401 59.04458599] ; [23.04458599 30.95541401],0
r3,1,0.801468,0.063226,[89 15] ; [47  7],[89.51898734 14.48101266] ; [46.48101266  7.51898734],0
v3,1,0.81628,0.053978,[34 68] ; [19 35],[34.65384615 67.34615385] ; [18.34615385 35.65384615],0
s5,1,0.871315,0.02624,[34 66] ; [17 35],[33.55263158 66.44736842] ; [17.44736842 34.55263158],0
u1,1,0.872248,0.025858,[20 84] ; [10 45],[19.62264151 84.37735849] ; [10.37735849 44.62264151],0
a8,1,0.882351,0.021901,[10 85] ; [ 5 39],[10.25179856 84.74820144] ; [ 4.74820144 39.25179856],0
