Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.000102,15.096277,[18 22] ; [64 16],[27.33333333 12.66666667] ; [54.66666667 25.33333333],1
a6,1,0.000181,14.020561,[10 30] ; [49 31],[19.66666667 20.33333333] ; [39.33333333 40.66666667],1
b1,1,0.000941,10.940171,[21 19] ; [18 62],[13. 27.] ; [26. 54.],1
d3,1,0.001155,10.560406,[14 26] ; [53 27],[22.33333333 17.66666667] ; [44.66666667 35.33333333],0
d5,1,0.003802,8.376068,[20 20] ; [61 19],[27. 13.] ; [54. 26.],0
d1,1,0.006487,7.409694,[ 7 33] ; [34 46],[13.66666667 26.33333333] ; [27.33333333 52.66666667],0
r2,1,0.020429,5.374838,[31  7] ; [75  4],[34.42735043  3.57264957] ; [71.57264957  7.42735043],0
n4,1,0.04695,3.947189,[32  8] ; [49 30],[27.22689076 12.77310924] ; [53.77310924 25.22689076],0
r3,1,0.064945,3.406377,[34  6] ; [75  4],[36.63865546  3.36134454] ; [72.36134454  6.63865546],0
r4,1,0.066501,3.367347,[29 11] ; [69 11],[32.66666667  7.33333333] ; [65.33333333 14.66666667],0
r1,1,0.076836,3.130596,[22 18] ; [57 23],[26.33333333 13.66666667] ; [52.66666667 27.33333333],0
n3,1,0.077121,3.124546,[8 7] ; [11  2],[10.17857143  4.82142857] ; [8.82142857 4.17857143],0
p7,1,0.115073,2.483131,[28 11] ; [64 12],[31.2  7.8] ; [60.8 15.2],0
b5,1,0.117133,2.455243,[19 21] ; [50 30],[23. 17.] ; [46. 34.],0
a3,1,0.12085,2.406265,[15 25] ; [41 37],[18.98305085 21.01694915] ; [37.01694915 40.98305085],0
p3,1,0.155523,2.017227,[16 24] ; [43 37],[19.66666667 20.33333333] ; [39.33333333 40.66666667],0
s5,1,0.166487,1.914294,[14 25] ; [18 58],[10.85217391 28.14782609] ; [21.14782609 54.85217391],0
s4,1,0.187417,1.737804,[12 28] ; [15 63],[ 9.15254237 30.84745763] ; [17.84745763 60.15254237],0
n5,1,0.239005,1.38645,[31  9] ; [53 26],[28.23529412 11.76470588] ; [55.76470588 23.23529412],0
v1,1,0.252243,1.310835,[20 20] ; [30 47],[17.09401709 22.90598291] ; [32.90598291 44.09401709],0
s2,1,0.300623,1.071429,[16 24] ; [40 40],[18.66666667 21.33333333] ; [37.33333333 42.66666667],0
