Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000638,11.661105,[24  2] ; [81 61],[16.25  9.75] ; [88.75 53.25],1
p12,1,0.00067,11.571066,[ 5 21] ; [  4 137],[ 1.4011976 24.5988024] ; [  7.5988024 133.4011976],1
u4,1,0.000787,11.271898,[ 3 23] ; [  1 143],[ 0.61176471 25.38823529] ; [  3.38823529 140.61176471],1
n4,1,0.008294,6.968967,[25  1] ; [103  40],[19.69230769  6.30769231] ; [108.30769231  34.69230769],0
n5,1,0.011402,6.401515,[25  1] ; [105  38],[20.  6.] ; [110.  33.],0
v3,1,0.033791,4.505259,[16 10] ; [56 87],[11.07692308 14.92307692] ; [60.92307692 82.07692308],0
a1,1,0.044695,4.030099,[ 4 22] ; [  7 137],[ 1.68235294 24.31764706] ; [  9.31764706 134.68235294],0
p3,1,0.059537,3.550246,[19  7] ; [76 67],[14.61538462 11.38461538] ; [80.38461538 62.61538462],0
s5,1,0.073288,3.207805,[15 10] ; [57 83],[10.90909091 14.09090909] ; [61.09090909 78.90909091],0
p9,1,0.074956,3.171002,[24  2] ; [110  33],[20.61538462  5.38461538] ; [113.38461538  29.61538462],0
p6,1,0.07982,3.068553,[16  9] ; [63 77],[11.96969697 13.03030303] ; [67.03030303 72.96969697],0
p8,1,0.093543,2.812318,[20  6] ; [84 57],[16.19161677  9.80838323] ; [87.80838323 53.19161677],0
p1,1,0.106723,2.60209,[ 4 22] ; [  9 135],[ 1.98823529 24.01176471] ; [ 11.01176471 132.98823529],0
d1,1,0.140218,2.175561,[16 10] ; [66 78],[12.54117647 13.45882353] ; [69.45882353 74.54117647],0
v1,1,0.141307,2.163672,[17  8] ; [74 68],[13.62275449 11.37724551] ; [77.37724551 64.62275449],0
a6,1,0.17984,1.798942,[13 13] ; [52 92],[ 9.94117647 16.05882353] ; [55.05882353 88.94117647],0
s6,1,0.225285,1.470384,[18  6] ; [87 53],[15.36585366  8.63414634] ; [89.63414634 50.36585366],0
b2,1,0.238938,1.38685,[10 10] ; [33 59],[ 7.67857143 12.32142857] ; [35.32142857 56.67857143],0
b3,1,0.238938,1.38685,[10 10] ; [33 59],[ 7.67857143 12.32142857] ; [35.32142857 56.67857143],0
u3,1,0.272464,1.204301,[5 3] ; [20 28],[3.57142857 4.42857143] ; [21.42857143 26.57142857],0
n6,1,0.295333,1.09515,[23  3] ; [114  29],[21.07692308  4.92307692] ; [115.92307692  27.07692308],0
n1,1,0.319429,0.991284,[3 2] ; [14 24],[1.97674419 3.02325581] ; [15.02325581 22.97674419],0
d2,1,0.325618,0.966246,[15 11] ; [68 76],[12.69411765 13.30588235] ; [70.30588235 73.69411765],0
p10,1,0.365589,0.818603,[22  4] ; [108  33],[20.23952096  5.76047904] ; [109.76047904  31.23952096],0
p2,1,0.369637,0.804884,[23  2] ; [122  21],[21.57738095  3.42261905] ; [123.42261905  19.57738095],0
s4,1,0.391665,0.733767,[ 4 22] ; [ 33 111],[ 5.65882353 20.34117647] ; [ 31.34117647 112.65882353],0
n2,1,0.410648,0.676923,[3 2] ; [30  9],[3.75 1.25] ; [29.25  9.75],0
u2,1,0.411824,0.67353,[3 5] ; [25 22],[4.07272727 3.92727273] ; [23.92727273 23.07272727],0
s8,1,0.412206,0.672428,[15 11] ; [70 73],[13.07692308 12.92307692] ; [71.92307692 71.07692308],0
r3,1,0.428128,0.627897,[25  1] ; [132  12],[24.01176471  1.98823529] ; [132.98823529  11.01176471],0
s7,1,0.438359,0.600574,[16 10] ; [73 64],[14.19631902 11.80368098] ; [74.80368098 62.19631902],0
a8,1,0.470406,0.521023,[ 4 21] ; [ 15 122],[ 2.93209877 22.06790123] ; [ 16.06790123 120.93209877],0
p11,1,0.475852,0.508355,[22  4] ; [113  31],[20.64705882  5.35294118] ; [114.35294118  29.64705882],0
n3,1,0.497305,0.460684,[3 2] ; [29 10],[3.63636364 1.36363636] ; [28.36363636 10.63636364],0
r4,1,0.510264,0.433527,[23  3] ; [120  24],[21.87058824  4.12941176] ; [121.12941176  22.87058824],0
v4,1,0.520112,0.413671,[23  3] ; [131  11],[23.83333333  2.16666667] ; [130.16666667  11.83333333],0
d4,1,0.551017,0.355498,[21  5] ; [107  35],[19.80952381  6.19047619] ; [108.19047619  33.80952381],0
r2,1,0.560181,0.339391,[22  4] ; [125  16],[22.88622754  3.11377246] ; [124.11377246  16.88622754],0
b5,1,0.571184,0.320705,[10 16] ; [64 80],[11.31764706 14.68235294] ; [62.68235294 81.31764706],0
s3,1,0.595853,0.281296,[17  9] ; [85 57],[15.78571429 10.21428571] ; [86.21428571 55.78571429],0
v2,1,0.714129,0.134187,[13 13] ; [76 65],[13.85628743 12.14371257] ; [75.14371257 65.85628743],0
s2,1,0.718085,0.130335,[14 12] ; [72 72],[13.15294118 12.84705882] ; [72.84705882 71.15294118],0
a4,1,0.73918,0.110849,[10 16] ; [60 83],[10.76923077 15.23076923] ; [59.23076923 83.76923077],0
a5,1,0.788751,0.071788,[17  9] ; [98 46],[17.58823529  8.41176471] ; [97.41176471 46.58823529],0
b4,1,0.817487,0.053259,[14 12] ; [74 70],[13.45882353 12.54117647] ; [74.54117647 69.45882353],0
a3,1,0.833656,0.044106,[18  8] ; [96 47],[17.53846154  8.46153846] ; [96.46153846 46.53846154],0
r1,1,0.871696,0.026084,[19  7] ; [103  41],[18.65882353  7.34117647] ; [103.34117647  40.65882353],0
d5,1,0.878369,0.02342,[20  6] ; [108  35],[19.69230769  6.30769231] ; [108.30769231  34.69230769],0
