Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,55.681004,[27 99] ; [108  57],[58.45360825 67.54639175] ; [76.54639175 88.45360825],1
p8,1,0.0,27.219677,[35 91] ; [96 68],[56.91724138 69.08275862] ; [74.08275862 89.91724138],1
p6,1,2e-06,22.626605,[ 20 105] ; [69 95],[38.49480969 86.50519031] ; [ 50.50519031 113.49480969],1
p7,1,5.1e-05,16.401707,[58 62] ; [118  46],[74.36619718 45.63380282] ; [101.63380282  62.36619718],1
a5,1,0.000169,14.143598,[69 58] ; [125  41],[84.0887372 42.9112628] ; [109.9112628  56.0887372],1
s8,1,0.001092,10.664738,[49 78] ; [96 70],[62.84982935 64.15017065] ; [82.15017065 83.84982935],0
p12,1,0.001183,10.516587,[  2 124] ; [ 19 146],[  9.09278351 116.90721649] ; [ 11.90721649 153.09278351],0
p2,1,0.002343,9.259013,[93 34] ; [144  21],[103.07876712  23.92123288] ; [133.92123288  31.07876712],0
p5,1,0.00394,8.311346,[  2 124] ; [ 16 146],[  7.875 118.125] ; [ 10.125 151.875],0
s2,1,0.004228,8.183343,[74 53] ; [123  43],[85.3890785 41.6109215] ; [111.6109215  54.3890785],0
d2,1,0.006276,7.469294,[48 78] ; [90 76],[59.54794521 66.45205479] ; [78.45205479 87.54794521],0
r4,1,0.007909,7.054041,[104  23] ; [153  13],[111.39590444  15.60409556] ; [145.60409556  20.39590444],0
d1,1,0.013148,6.149041,[58 69] ; [100  66],[68.48464164 58.51535836] ; [89.51535836 76.48464164],0
n6,1,0.013595,6.089934,[91 36] ; [138  27],[99.59931507 27.40068493] ; [129.40068493  35.59931507],0
u4,1,0.03038,4.687686,[  1 126] ; [  9 157],[  4.33447099 122.66552901] ; [  5.66552901 160.33447099],0
s7,1,0.067126,3.351925,[59 62] ; [95 64],[66.55 54.45] ; [87.45 71.55],0
v4,1,0.067849,3.334308,[113  12] ; [158   7],[116.81034483   8.18965517] ; [154.18965517  10.81034483],0
p11,1,0.068409,3.32078,[91 36] ; [134  32],[97.52559727 29.47440273] ; [127.47440273  38.52559727],0
p10,1,0.073957,3.192937,[91 35] ; [133  31],[97.32413793 28.67586207] ; [126.67586207  37.32413793],0
n5,1,0.083082,3.003558,[89 38] ; [131  35],[95.35836177 31.64163823] ; [124.64163823  41.35836177],0
b1,1,0.099873,2.707578,[46 81] ; [76 90],[52.88054608 74.11945392] ; [69.11945392 96.88054608],0
s6,1,0.110269,2.550359,[89 37] ; [130  35],[94.82474227 31.17525773] ; [124.17525773  40.82474227],0
n4,1,0.128066,2.315795,[93 34] ; [134  32],[98.39249147 28.60750853] ; [128.60750853  37.39249147],0
a2,1,0.159514,1.97883,[ 22 105] ; [ 40 126],[ 26.87372014 100.12627986] ; [ 35.12627986 130.87372014],0
n3,1,0.171705,1.867994,[24 13] ; [24  6],[26.50746269 10.49253731] ; [21.49253731  8.50746269],0
r3,1,0.17613,1.829978,[117   9] ; [160   6],[119.52739726   6.47260274] ; [157.47260274   8.52739726],0
a3,1,0.18437,1.762042,[81 46] ; [118  48],[86.2559727 40.7440273] ; [112.7440273  53.2559727],0
d3,1,0.196917,1.66509,[79 47] ; [116  50],[84.14383562 41.85616438] ; [110.85616438  55.14383562],0
v1,1,0.241027,1.374575,[52 70] ; [78 79],[56.84587814 65.15412186] ; [73.15412186 83.84587814],0
n1,1,0.244844,1.352486,[13 25] ; [14 15],[15.31343284 22.68656716] ; [11.68656716 17.31343284],0
p1,1,0.25067,1.319566,[  7 120] ; [ 15 150],[  9.56849315 117.43150685] ; [ 12.43150685 152.56849315],0
