Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,39.522119,[10 61] ; [30 11],[25.35714286 45.64285714] ; [14.64285714 26.35714286],1
s3,1,2.2e-05,18.012687,[25 44] ; [32  9],[35.75454545 33.24545455] ; [21.24545455 19.75454545],1
s2,1,2.3e-05,17.933417,[19 51] ; [28 13],[29.63963964 40.36036036] ; [17.36036036 23.63963964],1
s6,1,0.000777,11.295377,[34 34] ; [33  7],[42.18518519 25.81481481] ; [24.81481481 15.18518519],1
p5,1,0.00423,8.182215,[ 4 66] ; [10 31],[ 8.82882883 61.17117117] ; [ 5.17117117 35.82882883],0
p10,1,0.009079,6.807306,[44 25] ; [34  5],[49.83333333 19.16666667] ; [28.16666667 10.83333333],0
p8,1,0.009376,6.74986,[25 45] ; [24 15],[31.46788991 38.53211009] ; [17.53211009 21.46788991],0
s5,1,0.014485,5.978034,[11 58] ; [14 24],[16.12149533 52.87850467] ; [ 8.87850467 29.12149533],0
a3,1,0.027222,4.876675,[35 36] ; [29 12],[40.57142857 30.42857143] ; [23.42857143 17.57142857],0
n5,1,0.032677,4.562642,[42 27] ; [33  8],[47.04545455 21.95454545] ; [27.95454545 13.04545455],0
p6,1,0.044192,4.049207,[20 49] ; [18 19],[24.73584906 44.26415094] ; [13.26415094 23.73584906],0
b5,1,0.045315,4.00687,[45 26] ; [18 23],[39.9375 31.0625] ; [23.0625 17.9375],0
p1,1,0.050932,3.810495,[ 3 68] ; [ 6 35],[ 5.70535714 65.29464286] ; [ 3.29464286 37.70535714],0
d4,1,0.068589,3.316463,[49 21] ; [35  6],[52.97297297 17.02702703] ; [31.02702703  9.97297297],0
d5,1,0.077762,3.111075,[48 23] ; [34  7],[51.98214286 19.01785714] ; [30.01785714 10.98214286],0
p3,1,0.116143,2.468577,[22 48] ; [19 22],[25.85585586 44.14414414] ; [15.14414414 25.85585586],0
p12,1,0.12567,2.345193,[ 2 67] ; [ 4 37],[ 3.76363636 65.23636364] ; [ 2.23636364 38.76363636],0
v3,1,0.138916,2.189925,[33 36] ; [25 15],[36.71559633 32.28440367] ; [21.28440367 18.71559633],0
n4,1,0.165984,1.918843,[44 26] ; [31 10],[47.2972973 22.7027027] ; [27.7027027 13.2972973],0
p2,1,0.171119,1.873117,[52 18] ; [35  6],[54.86486486 15.13513514] ; [32.13513514  8.86486486],0
p9,1,0.180622,1.792497,[49 20] ; [33  7],[51.90825688 17.09174312] ; [30.09174312  9.90825688],0
p7,1,0.210549,1.567646,[40 27] ; [28 11],[42.98113208 24.01886792] ; [25.01886792 13.98113208],0
s4,1,0.26,1.268756,[11 59] ; [10 31],[13.24324324 56.75675676] ; [ 7.75675676 33.24324324],0
u1,1,0.273272,1.200248,[ 1 70] ; [ 2 39],[ 1.90178571 69.09821429] ; [ 1.09821429 39.90178571],0
r2,1,0.2747,1.193124,[62  8] ; [37  2],[63.57798165  6.42201835] ; [35.42201835  3.57798165],0
r3,1,0.302307,1.063988,[65  5] ; [39  1],[66.18181818  3.81818182] ; [37.81818182  2.18181818],0
d1,1,0.362261,0.830041,[25 46] ; [18 23],[27.25892857 43.74107143] ; [15.74107143 25.25892857],0
v4,1,0.36788,0.810812,[64  7] ; [38  2],[65.24324324  5.75675676] ; [36.75675676  3.24324324],0
n2,1,0.375728,0.784632,[12  6] ; [9 2],[13.03448276  4.96551724] ; [7.96551724 3.03448276],0
