Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,38.078592,[35  8] ; [ 9 42],[20.12765957 22.87234043] ; [23.87234043 27.12765957],1
r3,1,0.00088,11.063816,[37  6] ; [27 23],[29.59139785 13.40860215] ; [34.40860215 15.59139785],1
p11,1,0.002318,9.278741,[27 16] ; [16 35],[19.67021277 23.32978723] ; [23.32978723 27.67021277],0
n2,1,0.003675,8.437609,[15  2] ; [12 15],[10.43181818  6.56818182] ; [16.56818182 10.43181818],0
b5,1,0.003958,8.303203,[28 15] ; [18 33],[21.04255319 21.95744681] ; [24.95744681 26.04255319],0
n3,1,0.006264,7.47274,[14  3] ; [ 9 14],[9.775 7.225] ; [13.225  9.775],0
r4,1,0.011007,6.464151,[29 14] ; [21 30],[22.87234043 20.12765957] ; [27.12765957 23.87234043],0
d2,1,0.052076,3.773316,[15 27] ; [28 22],[19.63043478 22.36956522] ; [23.36956522 26.63043478],0
a7,1,0.059009,3.565014,[29 14] ; [24 26],[24.50537634 18.49462366] ; [28.49462366 21.50537634],0
p3,1,0.061012,3.509647,[14 29] ; [ 8 42],[10.17204301 32.82795699] ; [11.82795699 38.17204301],0
a8,1,0.062394,3.472577,[ 5 37] ; [ 1 47],[ 2.8 39.2] ; [ 3.2 44.8],0
s2,1,0.067085,3.352931,[ 9 34] ; [ 4 47],[ 5.94680851 37.05319149] ; [ 7.05319149 43.94680851],0
u3,1,0.077787,3.110539,[10  7] ; [ 6 14],[7.35135135 9.64864865] ; [ 8.64864865 11.35135135],0
v4,1,0.085026,2.966113,[33 10] ; [30 20],[29.12903226 13.87096774] ; [33.87096774 16.12903226],0
p8,1,0.097228,2.750436,[12 31] ; [ 7 43],[ 8.78494624 34.21505376] ; [10.21505376 39.78494624],0
s8,1,0.103378,2.652648,[ 7 36] ; [ 3 48],[ 4.57446809 38.42553191] ; [ 5.42553191 45.57446809],0
p4,1,0.142062,2.155481,[11 31] ; [ 7 43],[ 8.2173913 33.7826087] ; [ 9.7826087 40.2173913],0
s5,1,0.172432,1.861668,[ 1 38] ; [ 5 46],[ 2.6 36.4] ; [ 3.4 47.6],0
n5,1,0.181003,1.789373,[30 12] ; [29 21],[26.93478261 15.06521739] ; [32.06521739 17.93478261],0
b3,1,0.201847,1.628959,[ 8 18] ; [16 18],[10.4 15.6] ; [13.6 20.4],0
b2,1,0.201847,1.628959,[ 8 18] ; [16 18],[10.4 15.6] ; [13.6 20.4],0
d3,1,0.220624,1.500306,[24 19] ; [22 29],[21.04255319 21.95744681] ; [24.95744681 26.04255319],0
b4,1,0.233347,1.420346,[20 23] ; [30 21],[22.87234043 20.12765957] ; [27.12765957 23.87234043],0
p7,1,0.246216,1.344646,[14 28] ; [11 38],[11.53846154 30.46153846] ; [13.46153846 35.53846154],0
s1,1,0.275676,1.188284,[ 3 40] ; [ 7 43],[ 4.62365591 38.37634409] ; [ 5.37634409 44.62365591],0
n6,1,0.283241,1.151472,[25 18] ; [23 26],[22.43478261 20.56521739] ; [25.56521739 23.43478261],0
v3,1,0.296735,1.08881,[12 28] ; [10 39],[ 9.88764045 30.11235955] ; [12.11235955 36.88764045],0
u1,1,0.343123,0.898729,[ 2 41] ; [ 5 46],[ 3.20212766 39.79787234] ; [ 3.79787234 47.20212766],0
v1,1,0.343763,0.896348,[12 31] ; [10 41],[10.06382979 32.93617021] ; [11.93617021 39.06382979],0
v2,1,0.37133,0.79921,[15 25] ; [14 35],[13.03370787 26.96629213] ; [15.96629213 33.03370787],0
b1,1,0.377343,0.779339,[18 25] ; [26 25],[20.12765957 22.87234043] ; [23.87234043 27.12765957],0
a5,1,0.476,0.508014,[23 20] ; [31 20],[24.70212766 18.29787234] ; [29.29787234 21.70212766],0
n1,1,0.494287,0.46718,[9 8] ; [11 15],[7.90697674 9.09302326] ; [12.09302326 13.90697674],0
s3,1,0.499084,0.456883,[13 30] ; [12 38],[11.55913978 31.44086022] ; [13.44086022 36.55913978],0
u2,1,0.515592,0.422701,[9 8] ; [ 8 11],[8.02777778 8.97222222] ; [ 8.97222222 10.02777778],0
s4,1,0.52921,0.395908,[ 4 39] ; [ 3 48],[ 3.20212766 39.79787234] ; [ 3.79787234 47.20212766],0
a4,1,0.53009,0.39422,[17 26] ; [23 27],[18.49462366 24.50537634] ; [21.50537634 28.49462366],0
d4,1,0.536443,0.382171,[32 11] ; [35 16],[30.64893617 12.35106383] ; [36.35106383 14.64893617],0
a6,1,0.586805,0.295362,[26 17] ; [28 23],[24.70212766 18.29787234] ; [29.29787234 21.70212766],0
a2,1,0.626146,0.237324,[ 6 37] ; [ 9 42],[ 6.86170213 36.13829787] ; [ 8.13829787 42.86170213],0
a1,1,0.699687,0.148798,[ 4 39] ; [ 6 45],[ 4.57446809 38.42553191] ; [ 5.42553191 45.57446809],0
p1,1,0.77508,0.081645,[ 5 38] ; [ 5 46],[ 4.57446809 38.42553191] ; [ 5.42553191 45.57446809],0
r1,1,0.808265,0.058886,[23 20] ; [28 22],[23.58064516 19.41935484] ; [27.41935484 22.58064516],0
a3,1,0.879572,0.022956,[26 17] ; [31 19],[26.35483871 16.64516129] ; [30.64516129 19.35483871],0
p5,1,0.88698,0.0202,[ 1 40] ; [ 1 49],[ 0.9010989 40.0989011] ; [ 1.0989011 48.9010989],0
d1,1,0.890989,0.018783,[20 23] ; [23 28],[19.67021277 23.32978723] ; [23.32978723 27.67021277],0
