Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,27.89843,[49 12] ; [14 33],[35.58333333 25.41666667] ; [27.41666667 19.58333333],1
v2,1,0.001892,9.651478,[28 30] ; [ 9 38],[20.43809524 37.56190476] ; [16.56190476 30.43809524],0
n6,1,0.00264,9.041057,[50 11] ; [26 21],[42.92592593 18.07407407] ; [33.07407407 13.92592593],0
v3,1,0.007314,7.194093,[22 39] ; [ 6 40],[15.96261682 45.03738318] ; [12.03738318 33.96261682],0
v1,1,0.015308,5.88072,[27 34] ; [10 36],[21.09345794 39.90654206] ; [15.90654206 30.09345794],0
s6,1,0.023874,5.10376,[30 30] ; [13 33],[24.33962264 35.66037736] ; [18.66037736 27.33962264],0
r4,1,0.036972,4.351717,[37 24] ; [19 28],[31.62962963 29.37037037] ; [24.37037037 22.62962963],0
u3,1,0.054221,3.705882,[ 9 27] ; [16 18],[12.85714286 23.14285714] ; [12.14285714 21.85714286],0
p3,1,0.066134,3.376468,[23 38] ; [10 37],[18.63888889 42.36111111] ; [14.36111111 32.63888889],0
s5,1,0.112804,2.514495,[ 7 51] ; [11 35],[10.03846154 47.96153846] ; [ 7.96153846 38.03846154],0
n1,1,0.149603,2.076293,[7 9] ; [ 4 15],[ 5.02857143 10.97142857] ; [ 5.97142857 13.02857143],0
s4,1,0.151036,2.061758,[11 50] ; [14 33],[14.12037037 46.87962963] ; [10.87962963 36.12037037],0
a3,1,0.173373,1.853531,[25 36] ; [13 33],[21.6635514 39.3364486] ; [16.3364486 29.6635514],0
p5,1,0.188492,1.729368,[ 7 54] ; [ 2 44],[ 5.13084112 55.86915888] ; [ 3.86915888 42.13084112],0
p4,1,0.255597,1.292451,[26 35] ; [15 32],[23.15740741 37.84259259] ; [17.84259259 29.15740741],0
a8,1,0.259018,1.273998,[ 6 50] ; [ 2 42],[ 4.48 51.52] ; [ 3.52 40.48],0
a6,1,0.28208,1.157043,[27 34] ; [16 31],[24.28703704 36.71296296] ; [18.71296296 28.28703704],0
n3,1,0.288212,1.127956,[12  4] ; [11  8],[10.51428571  5.48571429] ; [12.48571429  6.51428571],0
d1,1,0.294217,1.100225,[14 47] ; [ 7 40],[11.86111111 49.13888889] ; [ 9.13888889 37.86111111],0
s7,1,0.322393,0.979213,[17 40] ; [10 37],[14.79807692 42.20192308] ; [12.20192308 34.79807692],0
a4,1,0.322862,0.977316,[ 9 52] ; [ 4 43],[ 7.34259259 53.65740741] ; [ 5.65740741 41.34259259],0
a7,1,0.328745,0.953836,[30 31] ; [27 19],[32.4953271 28.5046729] ; [24.5046729 21.4953271],0
b4,1,0.364521,0.822258,[39 22] ; [26 21],[36.71296296 24.28703704] ; [28.28703704 18.71296296],0
p2,1,0.409497,0.680262,[42 19] ; [35 11],[43.89719626 17.10280374] ; [33.10280374 12.89719626],0
s1,1,0.446493,0.579539,[ 3 58] ; [ 1 46],[ 2.25925926 58.74074074] ; [ 1.74074074 45.25925926],0
b5,1,0.492922,0.470142,[39 22] ; [27 20],[37.27777778 23.72222222] ; [28.72222222 18.27777778],0
n2,1,0.507903,0.438386,[11  5] ; [11  8],[10.05714286  5.94285714] ; [11.94285714  7.05714286],0
s3,1,0.516583,0.420711,[25 34] ; [17 30],[23.37735849 35.62264151] ; [18.62264151 28.37735849],0
p11,1,0.522113,0.409717,[40 21] ; [28 19],[38.40740741 22.59259259] ; [29.59259259 17.40740741],0
r2,1,0.530304,0.393809,[42 17] ; [36 11],[43.41509434 15.58490566] ; [34.58490566 12.41509434],0
p1,1,0.540868,0.373933,[ 6 55] ; [ 3 43],[ 5.13084112 55.86915888] ; [ 3.86915888 42.13084112],0
u2,1,0.551956,0.353825,[15 20] ; [17 17],[16.23188406 18.76811594] ; [15.76811594 18.23188406],0
v4,1,0.584142,0.299587,[47 13] ; [38  8],[48.11320755 11.88679245] ; [36.88679245  9.11320755],0
b1,1,0.609844,0.260402,[23 38] ; [20 27],[24.28703704 36.71296296] ; [18.71296296 28.28703704],0
s8,1,0.632319,0.22893,[14 47] ; [ 9 38],[12.99074074 48.00925926] ; [10.00925926 36.99074074],0
p6,1,0.65465,0.200087,[15 43] ; [14 33],[16.01904762 41.98095238] ; [12.98095238 34.01904762],0
d2,1,0.685644,0.163842,[15 46] ; [10 37],[14.12037037 46.87962963] ; [10.87962963 36.12037037],0
p9,1,0.715776,0.132576,[42 18] ; [30 15],[41.14285714 18.85714286] ; [30.85714286 14.14285714],0
p10,1,0.738718,0.111256,[36 23] ; [26 19],[35.17307692 23.82692308] ; [26.82692308 18.17307692],0
b3,1,0.750556,0.101065,[13 28] ; [ 7 18],[12.42424242 28.57575758] ; [ 7.57575758 17.42424242],0
b2,1,0.750556,0.101065,[13 28] ; [ 7 18],[12.42424242 28.57575758] ; [ 7.57575758 17.42424242],0
p7,1,0.754501,0.097788,[31 30] ; [21 23],[30.20952381 30.79047619] ; [21.79047619 22.20952381],0
d4,1,0.792158,0.069437,[34 27] ; [25 22],[33.32407407 27.67592593] ; [25.67592593 21.32407407],0
p8,1,0.801418,0.063258,[24 37] ; [17 29],[23.37383178 37.62616822] ; [17.62616822 28.37383178],0
r3,1,0.837372,0.04213,[49 12] ; [37 10],[48.57407407 12.42592593] ; [37.42592593  9.57407407],0
a1,1,0.870914,0.026406,[ 3 58] ; [ 2 45],[ 2.82407407 58.17592593] ; [ 2.17592593 44.82407407],0
d5,1,0.889644,0.019253,[30 31] ; [22 24],[29.64485981 31.35514019] ; [22.35514019 23.64485981],0
d3,1,0.92898,0.007944,[29 32] ; [21 24],[28.77358491 32.22641509] ; [21.22641509 23.77358491],0
s2,1,0.932161,0.007247,[19 42] ; [15 32],[19.2037037 41.7962963] ; [14.7962963 32.2037037],0
