Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,189.606848,[418  36] ; [23 57],[374.93258427  79.06741573] ; [66.06741573 13.93258427],1
p11,1,0.0,44.420723,[379  76] ; [40 40],[356.34579439  98.65420561] ; [62.65420561 17.34579439],1
p2,1,0.0,39.756242,[391  60] ; [46 34],[371.16195857  79.83804143] ; [65.83804143 14.16195857],1
v4,1,0.0,32.224364,[440  12] ; [66 14],[429.90977444  22.09022556] ; [76.09022556  3.90977444],1
r4,1,0.0,31.406975,[423  32] ; [58 22],[409.07476636  45.92523364] ; [71.92523364  8.07476636],1
p7,1,1e-06,24.884887,[301 142] ; [30 48],[281.4452975 161.5547025] ; [49.5547025 28.4452975],1
s8,1,1.2e-05,19.231328,[241 211] ; [21 58],[223.02071563 228.97928437] ; [38.97928437 40.02071563],1
p3,1,1.3e-05,19.070332,[258 195] ; [24 55],[240.12406015 212.87593985] ; [41.87593985 37.12406015],1
p6,1,1.9e-05,18.258338,[193 256] ; [13 63],[176.17904762 272.82095238] ; [29.82095238 46.17904762],1
n5,1,2.1e-05,18.1017,[355  97] ; [45 35],[339.84962406 112.15037594] ; [60.15037594 19.84962406],1
n6,1,2.7e-05,17.611282,[397  55] ; [55 24],[384.75329567  67.24670433] ; [67.24670433 11.75329567],1
p4,1,4.4e-05,16.708607,[308 144] ; [35 44],[291.96986817 160.03013183] ; [51.03013183 27.96986817],1
r3,1,6.6e-05,15.911192,[437  15] ; [69 11],[429.90977444  22.09022556] ; [76.09022556  3.90977444],1
b1,1,0.00011,14.959025,[158 297] ; [46 34],[173.4953271 281.5046729] ; [30.5046729 49.4953271],1
s6,1,0.000162,14.228741,[321 125] ; [40 39],[306.67809524 139.32190476] ; [54.32190476 24.67809524],1
s2,1,0.000319,12.954911,[261 190] ; [28 50],[246.38752363 204.61247637] ; [42.61247637 35.38752363],1
s7,1,0.000347,12.797681,[241 198] ; [24 50],[226.77387914 212.22612086] ; [38.22612086 35.77387914],1
n4,1,0.000359,12.731983,[374  80] ; [52 28],[362.17977528  91.82022472] ; [63.82022472 16.17977528],1
v1,1,0.000379,12.632547,[260 181] ; [30 50],[245.47024952 195.52975048] ; [44.52975048 35.47024952],1
r2,1,0.000655,11.6119,[437  11] ; [70  8],[431.81749049  16.18250951] ; [75.18250951  2.81749049],1
s3,1,0.002189,9.383651,[272 175] ; [34 46],[259.5483871 187.4516129] ; [46.4516129 33.5483871],0
s5,1,0.00285,8.901118,[171 262] ; [17 61],[159.30332681 273.69667319] ; [28.69667319 49.30332681],0
p8,1,0.003181,8.700379,[253 194] ; [31 49],[240.88804554 206.11195446] ; [43.11195446 36.88804554],0
n3,1,0.004008,8.280301,[70 24] ; [15 17],[63.41269841 30.58730159] ; [21.58730159 10.41269841],0
v3,1,0.004862,7.930191,[195 235] ; [22 56],[183.68110236 246.31889764] ; [33.31889764 44.68110236],0
p5,1,0.011753,6.347774,[ 62 388] ; [ 3 77],[ 55.18867925 394.81132075] ; [ 9.81132075 70.18867925],0
v2,1,0.019367,5.468089,[276 160] ; [39 40],[266.67961165 169.32038835] ; [48.32038835 30.67961165],0
a5,1,0.021637,5.274707,[388  67] ; [60 20],[381.00934579  73.99065421] ; [66.99065421 13.00934579],0
a3,1,0.044555,4.035414,[372  81] ; [58 22],[365.45966229  87.54033771] ; [64.54033771 15.45966229],0
b2,1,0.048874,3.87968,[122 168] ; [15 39],[115.49418605 174.50581395] ; [21.50581395 32.49418605],0
b3,1,0.048874,3.87968,[122 168] ; [15 39],[115.49418605 174.50581395] ; [21.50581395 32.49418605],0
r1,1,0.052306,3.76594,[384  68] ; [61 19],[378.08270677  73.91729323] ; [66.91729323 13.08270677],0
a8,1,0.052763,3.751414,[ 55 350] ; [ 4 69],[ 49.98953975 355.01046025] ; [ 9.01046025 63.98953975],0
n2,1,0.054974,3.682881,[68 27] ; [17 15],[63.58267717 31.41732283] ; [21.41732283 10.58267717],0
d2,1,0.071128,3.256792,[324 131] ; [64 15],[330.59925094 124.40074906] ; [57.40074906 21.59925094],0
a6,1,0.150226,2.06995,[336 118] ; [53 27],[330.72284644 123.27715356] ; [58.27715356 21.72284644],0
b5,1,0.209034,1.578104,[284 171] ; [44 36],[278.95327103 176.04672897] ; [49.04672897 30.95327103],0
d5,1,0.24698,1.340307,[447   8] ; [77  3],[445.64485981   9.35514019] ; [78.35514019  1.64485981],0
u4,1,0.25433,1.29936,[ 17 437] ; [ 1 79],[ 15.30337079 438.69662921] ; [ 2.69662921 77.30337079],0
s1,1,0.312154,1.021542,[ 13 437] ; [ 4 75],[ 14.46124764 435.53875236] ; [ 2.53875236 76.46124764],0
b4,1,0.340276,0.909392,[270 185] ; [52 28],[273.85046729 181.14953271] ; [48.14953271 31.85046729],0
n1,1,0.355912,0.852266,[38 56] ; [10 22],[35.80952381 58.19047619] ; [12.19047619 19.80952381],0
d3,1,0.364007,0.824021,[403  52] ; [68 12],[400.57009346  54.42990654] ; [70.42990654  9.57009346],0
a7,1,0.366771,0.814577,[351 104] ; [58 22],[347.8411215 107.1588785] ; [61.1588785 18.8411215],0
p1,1,0.37959,0.772028,[ 42 411] ; [ 5 75],[ 39.94559099 413.05440901] ; [ 7.05440901 72.94559099],0
u2,1,0.449458,0.572017,[51 32] ; [11 10],[49.48076923 33.51923077] ; [12.51923077  8.48076923],0
a4,1,0.466374,0.530555,[267 187] ; [43 36],[264.05253283 189.94746717] ; [45.94746717 33.05253283],0
u1,1,0.488747,0.479283,[125 330] ; [19 61],[122.46728972 332.53271028] ; [21.53271028 58.46728972],0
a2,1,0.644396,0.213038,[160 295] ; [26 54],[158.18691589 296.81308411] ; [27.81308411 52.18691589],0
s4,1,0.666565,0.185647,[ 79 370] ; [12 65],[ 77.67870722 371.32129278] ; [13.32129278 63.67870722],0
a1,1,0.722374,0.126229,[ 24 431] ; [ 5 75],[ 24.6635514 430.3364486] ; [ 4.3364486 75.6635514],0
u3,1,0.9322,0.007238,[52 31] ; [14  8],[52.17142857 30.82857143] ; [13.82857143  8.17142857],0
