Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.001945,9.601079,[11 19] ; [45 19],[17.87234043 12.12765957] ; [38.12765957 25.87234043],0
v3,1,0.002223,9.355384,[11 18] ; [45 18],[17.65217391 11.34782609] ; [38.34782609 24.65217391],0
v2,1,0.006062,7.531673,[11 18] ; [43 20],[17.02173913 11.97826087] ; [36.97826087 26.02173913],0
n5,1,0.006274,7.469876,[23  7] ; [61  3],[26.80851064  3.19148936] ; [57.19148936  6.80851064],0
s2,1,0.008104,7.010244,[12 18] ; [44 20],[17.87234043 12.12765957] ; [38.12765957 25.87234043],0
n4,1,0.018675,5.531716,[24  6] ; [61  3],[27.12765957  2.87234043] ; [57.87234043  6.12765957],0
s8,1,0.021677,5.271555,[13 16] ; [44 19],[17.9673913 11.0326087] ; [39.0326087 23.9673913],0
d4,1,0.043588,4.072435,[21  9] ; [55  8],[24.51612903  5.48387097] ; [51.48387097 11.51612903],0
a4,1,0.062736,3.463526,[ 8 22] ; [30 34],[12.12765957 17.87234043] ; [25.87234043 38.12765957],0
d2,1,0.088541,2.900694,[11 19] ; [35 28],[14.83870968 15.16129032] ; [31.16129032 31.83870968],0
p10,1,0.09675,2.758313,[24  5] ; [60  4],[26.19354839  2.80645161] ; [57.80645161  6.19354839],0
s6,1,0.101561,2.680859,[26  1] ; [52 10],[23.66292135  3.33707865] ; [54.33707865  7.66292135],0
a3,1,0.119551,2.42319,[20 10] ; [52 12],[22.9787234  7.0212766] ; [49.0212766 14.9787234],0
d5,1,0.129665,2.296506,[20 10] ; [51 12],[22.90322581  7.09677419] ; [48.09677419 14.90322581],0
r2,1,0.136652,2.215264,[26  4] ; [61  3],[27.76595745  2.23404255] ; [59.23404255  4.76595745],0
d3,1,0.158042,1.992857,[17 13] ; [45 18],[20. 10.] ; [42. 21.],0
n2,1,0.195539,1.675385,[6 4] ; [7 1],[7.22222222 2.77777778] ; [5.77777778 2.22222222],0
u2,1,0.224839,1.473214,[5 5] ; [9 3],[6.36363636 3.63636364] ; [7.63636364 4.36363636],0
b5,1,0.226441,1.463079,[11 19] ; [32 32],[13.72340426 16.27659574] ; [29.27659574 34.72340426],0
p3,1,0.241462,1.372038,[26  4] ; [48 15],[23.87096774  6.12903226] ; [50.12903226 12.87096774],0
b4,1,0.251548,1.314685,[15 15] ; [40 24],[17.55319149 12.44680851] ; [37.44680851 26.55319149],0
p4,1,0.289146,1.123595,[24  5] ; [57  6],[25.5326087  3.4673913] ; [55.4673913  7.5326087],0
s5,1,0.301224,1.068766,[18 11] ; [43 16],[20.10227273  8.89772727] ; [40.89772727 18.10227273],0
p9,1,0.303601,1.05831,[26  3] ; [61  3],[27.12903226  1.87096774] ; [59.87096774  4.12903226],0
p12,1,0.321732,0.981891,[ 6 24] ; [19 45],[ 7.9787234 22.0212766] ; [17.0212766 46.9787234],0
b1,1,0.337404,0.920269,[10 20] ; [28 36],[12.12765957 17.87234043] ; [25.87234043 38.12765957],0
a2,1,0.36156,0.832467,[ 3 27] ; [11 53],[ 4.46808511 25.53191489] ; [ 9.53191489 54.46808511],0
