Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,160.03313,[251  22] ; [29 74],[203.29787234  69.70212766] ; [76.70212766 26.29787234],1
v2,1,0.100472,2.698028,[167 101] ; [54 48],[160.07567568 107.92432432] ; [60.92432432 41.07567568],0
n3,1,0.10545,2.621116,[38 12] ; [17 12],[34.81012658 15.18987342] ; [20.18987342  8.81012658],0
a5,1,0.107056,2.597147,[226  49] ; [77 26],[220.43650794  54.56349206] ; [82.56349206 20.43650794],0
a2,1,0.113123,2.510034,[ 87 188] ; [24 79],[ 80.75396825 194.24603175] ; [30.24603175 72.75396825],0
p10,1,0.120568,2.409927,[242  32] ; [83 18],[237.46666667  36.53333333] ; [87.53333333 13.46666667],0
v1,1,0.12358,2.371351,[160 107] ; [51 49],[153.50681199 113.49318801] ; [57.49318801 42.50681199],0
d5,1,0.138004,2.200076,[233  41] ; [81 22],[228.21220159  45.78779841] ; [85.78779841 17.21220159],0
a1,1,0.139502,2.183444,[ 19 256] ; [  3 100],[ 16.00529101 258.99470899] ; [ 5.99470899 97.00529101],0
p6,1,0.152133,2.050729,[137 135] ; [42 58],[130.88172043 141.11827957] ; [48.11827957 51.88172043],0
b5,1,0.163653,1.940147,[166 109] ; [54 49],[160.05291005 114.94708995] ; [59.94708995 43.05291005],0
n2,1,0.182422,1.777778,[40 10] ; [20 10],[37.5 12.5] ; [22.5  7.5],0
u1,1,0.191055,1.709464,[ 77 198] ; [22 81],[ 72.02380952 202.97619048] ; [26.97619048 76.02380952],0
a3,1,0.224668,1.474303,[232  42] ; [81 21],[228.09042553  45.90957447] ; [84.90957447 17.09042553],0
n1,1,0.225201,1.470919,[27 23] ; [12 18],[24.375 25.625] ; [14.625 15.375],0
p7,1,0.230141,1.439987,[191  74] ; [67 35],[186.29427793  78.70572207] ; [71.70572207 30.29427793],0
p1,1,0.234611,1.412684,[ 33 241] ; [ 8 95],[ 29.79840849 244.20159151] ; [11.20159151 91.79840849],0
p8,1,0.301889,1.065833,[161 110] ; [54 47],[156.62634409 114.37365591] ; [58.37365591 42.62634409],0
p12,1,0.50367,0.447196,[ 31 243] ; [ 9 92],[ 29.22666667 244.77333333] ; [10.77333333 90.22666667],0
u3,1,0.505239,0.443914,[29 14] ; [13  9],[27.78461538 15.21538462] ; [14.21538462  7.78461538],0
u2,1,0.544796,0.366723,[24 19] ; [14  8],[25.13846154 17.86153846] ; [12.86153846  9.13846154],0
a6,1,0.571911,0.319495,[175  99] ; [69 34],[177.33687003  96.66312997] ; [66.66312997 36.33687003],0
r3,1,0.589122,0.291717,[265  10] ; [98  5],[264.08730159  10.91269841] ; [98.91269841  4.08730159],0
a8,1,0.619358,0.24677,[ 46 206] ; [14 74],[ 44.47058824 207.52941176] ; [15.52941176 72.47058824],0
p11,1,0.624815,0.239158,[225  50] ; [82 21],[223.34656085  51.65343915] ; [83.65343915 19.34656085],0
d4,1,0.645221,0.211979,[234  40] ; [86 17],[232.5729443  41.4270557] ; [87.4270557 15.5729443],0
b2,1,0.694405,0.154358,[ 81 110] ; [36 44],[ 82.46125461 108.53874539] ; [34.53874539 45.46125461],0
b3,1,0.694405,0.154358,[ 81 110] ; [36 44],[ 82.46125461 108.53874539] ; [34.53874539 45.46125461],0
v3,1,0.736912,0.11286,[129 137] ; [47 54],[127.5640327 138.4359673] ; [48.4359673 52.5640327],0
p3,1,0.884191,0.021216,[160 114] ; [61 42],[160.62068966 113.37931034] ; [60.37931034 42.62068966],0
b4,1,0.891523,0.018599,[157 118] ; [58 45],[156.41534392 118.58465608] ; [58.58465608 44.41534392],0
a7,1,0.95794,0.002781,[193  82] ; [72 31],[192.79100529  82.20899471] ; [72.20899471 30.79100529],0
p5,1,0.975891,0.000913,[ 47 224] ; [18 85],[ 47.09893048 223.90106952] ; [17.90106952 85.09893048],0
d3,1,0.976119,0.000896,[198  77] ; [74 29],[197.88359788  77.11640212] ; [74.11640212 28.88359788],0
