Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,77.464432,[38 42] ; [280  30],[65.23076923 14.76923077] ; [252.76923077  57.23076923],1
n6,1,0.0,50.580583,[50 29] ; [290  21],[68.87179487 10.12820513] ; [271.12820513  39.87179487],1
s7,1,0.000239,13.496576,[47 29] ; [243  55],[58.93048128 17.06951872] ; [231.06951872  66.93048128],1
p8,1,0.00069,11.516803,[33 47] ; [190 115],[46.33766234 33.66233766] ; [176.66233766 128.33766234],1
p4,1,0.002781,8.945754,[43 37] ; [221  89],[54.15384615 25.84615385] ; [209.84615385 100.15384615],0
v1,1,0.003117,8.737478,[36 40] ; [198 103],[47.17241379 28.82758621] ; [186.82758621 114.17241379],0
r2,1,0.004008,8.280052,[72  6] ; [303   5],[75.77720207  2.22279793] ; [299.22279793   8.77720207],0
a3,1,0.007472,7.155903,[54 26] ; [252  58],[62.76923077 17.23076923] ; [243.23076923  66.76923077],0
p5,1,0.011253,6.424889,[ 5 74] ; [ 55 252],[12.27979275 66.72020725] ; [ 47.72020725 259.27979275],0
r1,1,0.012751,6.203351,[61 19] ; [270  39],[68.07197943 11.92802057] ; [262.92802057  46.07197943],0
v3,1,0.015114,5.903162,[26 49] ; [150 148],[35.38873995 39.61126005] ; [140.61126005 157.38873995],0
a5,1,0.026146,4.946334,[56 24] ; [253  58],[63.22250639 16.77749361] ; [245.77749361  65.22250639],0
p10,1,0.036264,4.384636,[62 15] ; [276  33],[67.42487047  9.57512953] ; [270.57512953  38.42487047],0
p6,1,0.037808,4.313621,[28 50] ; [151 157],[36.17098446 41.82901554] ; [142.82901554 165.17098446],0
p11,1,0.041016,4.175345,[58 22] ; [257  54],[64.45012788 15.54987212] ; [250.54987212  60.45012788],0
p12,1,0.056166,3.647131,[ 4 75] ; [ 39 270],[ 8.75515464 70.24484536] ; [ 34.24484536 274.75515464],0
