Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,30.320775,[ 6 81] ; [30 37],[20.33766234 66.66233766] ; [15.66233766 51.33766234],1
r1,1,0.000603,11.767524,[48 41] ; [56 14],[58.21383648 30.78616352] ; [45.78616352 24.21383648],1
v1,1,0.000924,10.973291,[21 67] ; [34 35],[30.82802548 57.17197452] ; [24.17197452 44.82802548],1
s6,1,0.005265,7.786096,[32 56] ; [40 28],[40.61538462 47.38461538] ; [31.38461538 36.61538462],0
r2,1,0.009298,6.764716,[69 20] ; [64  5],[74.91772152 14.08227848] ; [58.08227848 10.91772152],0
d5,1,0.011162,6.439411,[51 37] ; [54 16],[58.48101266 29.51898734] ; [46.51898734 23.48101266],0
r3,1,0.014557,5.969284,[72 17] ; [65  4],[77.17088608 11.82911392] ; [59.82911392  9.17088608],0
b1,1,0.026048,4.95285,[38 51] ; [18 52],[31.34591195 57.65408805] ; [24.65408805 45.34591195],0
a5,1,0.027826,4.838795,[34 55] ; [39 31],[40.86163522 48.13836478] ; [32.13836478 37.86163522],0
a3,1,0.037664,4.320153,[42 46] ; [45 25],[48.4556962 39.5443038] ; [38.5443038 31.4556962],0
r4,1,0.055117,3.67853,[59 30] ; [56 14],[64.37106918 24.62893082] ; [50.62893082 19.37106918],0
s2,1,0.107536,2.590071,[28 60] ; [31 39],[32.86075949 55.13924051] ; [26.13924051 43.86075949],0
s1,1,0.108836,2.571045,[ 6 83] ; [ 1 68],[ 3.94303797 85.05696203] ; [ 3.05696203 65.94303797],0
p11,1,0.110685,2.544414,[50 39] ; [48 22],[54.85534591 34.14465409] ; [43.14465409 26.85534591],0
a7,1,0.115493,2.477397,[55 33] ; [52 18],[59.59493671 28.40506329] ; [47.40506329 22.59493671],0
d1,1,0.123341,2.374372,[30 59] ; [32 38],[34.70440252 54.29559748] ; [27.29559748 42.70440252],0
d4,1,0.139105,2.187837,[62 27] ; [56 14],[66.05031447 22.94968553] ; [51.94968553 18.05031447],0
v4,1,0.141801,2.158306,[75 13] ; [64  5],[77.91082803 10.08917197] ; [61.08917197  7.91082803],0
d3,1,0.153462,2.0375,[50 37] ; [48 22],[54.30573248 32.69426752] ; [43.69426752 26.30573248],0
p10,1,0.162458,1.951196,[52 35] ; [48 20],[56.12903226 30.87096774] ; [43.87096774 24.12903226],0
u1,1,0.174442,1.844348,[ 4 85] ; [ 7 63],[ 6.1572327 82.8427673] ; [ 4.8427673 65.1572327],0
d2,1,0.184933,1.757532,[33 56] ; [19 51],[29.10691824 59.89308176] ; [22.89308176 47.10691824],0
s7,1,0.19432,1.684559,[17 68] ; [20 49],[20.42207792 64.57792208] ; [16.57792208 52.42207792],0
p5,1,0.215105,1.53673,[ 1 86] ; [ 3 67],[ 2.21656051 84.78343949] ; [ 1.78343949 68.21656051],0
b5,1,0.224994,1.472232,[58 31] ; [39 31],[54.29559748 34.70440252] ; [42.70440252 27.29559748],0
p2,1,0.237691,1.394237,[55 33] ; [50 20],[58.48101266 29.51898734] ; [46.51898734 23.48101266],0
a6,1,0.239926,1.381031,[49 40] ; [45 25],[52.6163522 36.3836478] ; [41.3836478 28.6163522],0
a8,1,0.282148,1.156714,[ 6 79] ; [ 2 63],[ 4.53333333 80.46666667] ; [ 3.46666667 61.53333333],0
s5,1,0.305823,1.048629,[17 70] ; [18 50],[19.64516129 67.35483871] ; [15.35483871 52.64516129],0
p8,1,0.323274,0.975656,[27 61] ; [26 42],[29.8974359 58.1025641] ; [23.1025641 44.8974359],0
p9,1,0.331924,0.941377,[57 29] ; [50 18],[59.75324675 26.24675325] ; [47.24675325 20.75324675],0
p4,1,0.355621,0.853299,[23 65] ; [23 47],[25.62025316 62.37974684] ; [20.37974684 49.62025316],0
s3,1,0.373742,0.791184,[35 54] ; [32 37],[37.74050633 51.25949367] ; [29.25949367 39.74050633],0
p7,1,0.433905,0.612347,[33 51] ; [31 37],[35.36842105 48.63157895] ; [28.63157895 39.36842105],0
s4,1,0.517788,0.418298,[19 70] ; [18 52],[20.71069182 68.28930818] ; [16.28930818 53.71069182],0
