Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,69.422744,[325   8] ; [43 20],[309.45454545  23.54545455] ; [58.54545455  4.45454545],1
r2,1,0.0,34.302338,[323   7] ; [49 12],[313.96419437  16.03580563] ; [58.03580563  2.96419437],1
v4,1,0.000346,12.801618,[326   5] ; [56  6],[321.73536896   9.26463104] ; [60.26463104  1.73536896],1
a5,1,0.000455,12.29187,[272  61] ; [39 24],[261.52272727  71.47727273] ; [49.47727273 13.52272727],1
r3,1,0.000908,11.005816,[327   6] ; [56  6],[322.8835443  10.1164557] ; [60.1164557  1.8835443],1
u1,1,0.001003,10.821146,[ 76 257] ; [ 3 60],[ 66.43181818 266.56818182] ; [12.56818182 50.43181818],0
a2,1,0.001978,9.570142,[ 93 240] ; [ 6 57],[ 83.25 249.75] ; [15.75 47.25],0
a4,1,0.007315,7.193849,[166 165] ; [20 43],[156.25888325 174.74111675] ; [29.74111675 33.25888325],0
a8,1,0.020363,5.380522,[ 51 247] ; [ 3 55],[ 45.20224719 252.79775281] ; [ 8.79775281 49.20224719],0
d2,1,0.027445,4.862618,[171 160] ; [23 40],[162.97969543 168.02030457] ; [31.02030457 31.97969543],0
a6,1,0.033757,4.506989,[234  97] ; [36 27],[226.82741117 104.17258883] ; [43.17258883 19.82741117],0
s8,1,0.054778,3.688832,[174 155] ; [25 38],[167.01785714 161.98214286] ; [31.98214286 31.01785714],0
d3,1,0.063534,3.442645,[239  93] ; [38 25],[232.82025316  99.17974684] ; [44.17974684 18.82025316],0
d1,1,0.074196,3.187658,[214 119] ; [33 30],[207.70454545 125.29545455] ; [39.29545455 23.70454545],0
p2,1,0.075277,3.164027,[293  37] ; [50 12],[288.75  41.25] ; [54.25  7.75],0
p8,1,0.100982,2.689967,[206 118] ; [32 29],[200.29090909 123.70909091] ; [37.70909091 23.29090909],0
s5,1,0.109542,2.56082,[129 195] ; [17 42],[123.50913838 200.49086162] ; [22.49086162 36.50913838],0
b1,1,0.110119,2.552515,[113 220] ; [28 35],[118.56818182 214.43181818] ; [22.43181818 40.56818182],0
n4,1,0.111671,2.530413,[281  52] ; [48 15],[276.65909091  56.34090909] ; [52.34090909 10.65909091],0
u3,1,0.121019,2.404088,[52 23] ; [9 9],[49.19354839 25.80645161] ; [11.80645161  6.19354839],0
a7,1,0.130156,2.290646,[242  90] ; [40 23],[237.02278481  94.97721519] ; [44.97721519 18.02278481],0
