Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,99.302862,[142  27] ; [12 60],[107.99170124  61.00829876] ; [46.00829876 25.99170124],1
p11,1,2.9e-05,17.46814,[130  41] ; [35 37],[116.11111111  54.88888889] ; [48.88888889 23.11111111],1
b1,1,7.1e-05,15.774308,[ 47 124] ; [39 33],[ 60.51851852 110.48148148] ; [25.48148148 46.51851852],1
s6,1,0.000102,15.094296,[108  61] ; [26 45],[94.35833333 74.64166667] ; [39.64166667 31.35833333],1
p2,1,0.000197,13.857743,[139  30] ; [43 29],[127.62655602  41.37344398] ; [54.37344398 17.62655602],1
s8,1,0.000331,12.888436,[ 67 104] ; [11 60],[ 55.11570248 115.88429752] ; [22.88429752 48.11570248],1
n6,1,0.001566,9.999306,[119  51] ; [35 37],[108.18181818  61.81818182] ; [45.81818182 26.18181818],0
d3,1,0.00323,8.673042,[127  43] ; [40 32],[117.31404959  52.68595041] ; [49.68595041 22.31404959],0
r4,1,0.005034,7.867209,[154  17] ; [55 17],[147.07407407  23.92592593] ; [61.92592593 10.07407407],0
a7,1,0.006002,7.549703,[133  37] ; [44 28],[124.33884298  45.66115702] ; [52.66115702 19.33884298],0
s2,1,0.012448,6.245936,[79 91] ; [21 51],[70.24793388 99.75206612] ; [29.75206612 42.24793388],0
r2,1,0.019132,5.489392,[158  10] ; [61 11],[153.3  14.7] ; [65.7  6.3],0
d1,1,0.039217,4.251446,[96 75] ; [30 42],[88.66666667 82.33333333] ; [37.33333333 34.66666667],0
a6,1,0.04292,4.098562,[116  55] ; [39 33],[109.07407407  61.92592593] ; [45.92592593 26.07407407],0
p7,1,0.047826,3.916084,[98 70] ; [32 40],[91. 77.] ; [39. 33.],0
v4,1,0.048464,3.893838,[160   9] ; [62  9],[156.325  12.675] ; [65.675  5.325],0
s5,1,0.054518,3.696779,[ 51 108] ; [14 57],[ 44.93478261 114.06521739] ; [20.06521739 50.93478261],0
a5,1,0.055478,3.667667,[117  54] ; [40 32],[110.48148148  60.51851852] ; [46.51851852 25.48148148],0
d4,1,0.070196,3.278435,[145  26] ; [54 18],[140.03703704  30.96296296] ; [58.96296296 13.03703704],0
s3,1,0.085611,2.955021,[88 80] ; [29 43],[81.9 86.1] ; [35.1 36.9],0
s7,1,0.097264,2.749839,[ 64 106] ; [17 48],[ 58.59574468 111.40425532] ; [22.40425532 42.59574468],0
a8,1,0.102024,2.67361,[ 14 142] ; [ 2 67],[ 11.09333333 144.90666667] ; [ 4.90666667 64.09333333],0
p8,1,0.11065,2.544912,[75 94] ; [24 48],[69.42323651 99.57676349] ; [29.57676349 42.42323651],0
s1,1,0.112967,2.512218,[  6 165] ; [ 6 66],[  8.44444444 162.55555556] ; [ 3.55555556 68.44444444],0
b2,1,0.128943,2.305185,[32 61] ; [ 9 33],[28.24444444 64.75555556] ; [12.75555556 29.24444444],0
b3,1,0.128943,2.305185,[32 61] ; [ 9 33],[28.24444444 64.75555556] ; [12.75555556 29.24444444],0
a3,1,0.152766,2.044411,[111  59] ; [40 32],[106.07438017  63.92561983] ; [44.92561983 27.07438017],0
n3,1,0.213585,1.546961,[37 10] ; [17  9],[34.76712329 12.23287671] ; [19.23287671  6.76712329],0
d5,1,0.217513,1.520703,[133  37] ; [51 21],[129.25619835  40.74380165] ; [54.74380165 17.25619835],0
b5,1,0.221765,1.492911,[107  64] ; [39 33],[102.74074074  68.25925926] ; [43.25925926 28.74074074],0
v1,1,0.238897,1.387088,[66 99] ; [23 49],[ 61.96202532 103.03797468] ; [27.03797468 44.96202532],0
s4,1,0.298008,1.083086,[ 36 135] ; [11 61],[ 33.07407407 137.92592593] ; [13.92592593 58.07407407],0
a1,1,0.31315,1.017344,[ 10 161] ; [ 2 70],[  8.44444444 162.55555556] ; [ 3.55555556 68.44444444],0
u2,1,0.343121,0.898736,[35 23] ; [16 16],[32.86666667 25.13333333] ; [18.13333333 13.86666667],0
r1,1,0.35583,0.852558,[130  40] ; [51 21],[127.14876033  42.85123967] ; [53.85123967 18.14876033],0
p3,1,0.384234,0.75711,[ 68 103] ; [24 47],[ 65.00826446 105.99173554] ; [26.99173554 44.00826446],0
p6,1,0.467076,0.528885,[ 48 118] ; [17 53],[ 45.72033898 120.27966102] ; [19.27966102 50.72033898],0
v2,1,0.505067,0.444273,[87 74] ; [35 36],[84.6637931 76.3362069] ; [37.3362069 33.6637931],0
a4,1,0.544339,0.367557,[ 64 107] ; [24 48],[ 61.92592593 109.07407407] ; [26.07407407 45.92592593],0
p1,1,0.56303,0.334484,[ 13 155] ; [ 4 67],[ 11.94979079 156.05020921] ; [ 5.05020921 65.94979079],0
n1,1,0.618717,0.247675,[11 36] ; [ 8 20],[11.90666667 35.09333333] ; [ 7.09333333 20.90666667],0
d2,1,0.695639,0.153049,[ 69 102] ; [31 41],[ 70.37037037 100.62962963] ; [29.62962963 42.37037037],0
u1,1,0.749098,0.102291,[ 19 152] ; [ 7 65],[ 18.2962963 152.7037037] ; [ 7.7037037 64.2962963],0
n2,1,0.751028,0.100669,[33 14] ; [18  9],[32.39189189 14.60810811] ; [18.60810811  8.39189189],0
a2,1,0.792054,0.069508,[ 26 145] ; [10 62],[ 25.33333333 145.66666667] ; [10.66666667 61.33333333],0
u3,1,0.827455,0.04751,[34 24] ; [18 14],[33.51111111 24.48888889] ; [18.48888889 13.51111111],0
p4,1,0.878995,0.023178,[75 95] ; [31 41],[74.46280992 95.53719008] ; [31.53719008 40.46280992],0
v3,1,0.893715,0.01785,[ 44 117] ; [18 50],[ 43.58951965 117.41048035] ; [18.41048035 49.58951965],0
n4,1,0.924071,0.009083,[ 70 101] ; [29 43],[ 69.66666667 101.33333333] ; [29.33333333 42.66666667],0
b4,1,0.965978,0.001819,[104  67] ; [44 28],[104.14814815  66.85185185] ; [43.85185185 28.14814815],0
