Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,48.680326,[10 35] ; [71 13],[28.25581395 16.74418605] ; [52.74418605 31.25581395],1
r2,1,5e-06,20.828571,[26 16] ; [79  5],[35.  7.] ; [70. 14.],1
r3,1,3.6e-05,17.066434,[25 20] ; [73 10],[34.453125 10.546875] ; [63.546875 19.453125],1
a7,1,0.003621,8.464793,[19 26] ; [57 26],[26.71875 18.28125] ; [49.28125 33.71875],0
u3,1,0.008008,7.03167,[ 4 13] ; [18 10],[8.31111111 8.68888889] ; [13.68888889 14.31111111],0
v4,1,0.012532,6.233991,[28 17] ; [69 15],[33.8372093 11.1627907] ; [63.1627907 20.8372093],0
s6,1,0.012575,6.227968,[13 32] ; [43 40],[19.6875 25.3125] ; [36.3125 46.6875],0
a1,1,0.01528,5.883842,[ 8 37] ; [ 4 80],[ 4.18604651 40.81395349] ; [ 7.81395349 76.18604651],0
p3,1,0.02718,4.879317,[ 5 39] ; [24 60],[ 9.96875 34.03125] ; [19.03125 64.96875],0
s8,1,0.030078,4.704838,[ 5 40] ; [23 60],[ 9.84375 35.15625] ; [18.15625 64.84375],0
v1,1,0.040097,4.21379,[10 33] ; [35 49],[15.23622047 27.76377953] ; [29.76377953 54.23622047],0
s3,1,0.048047,3.908334,[10 34] ; [33 49],[15.01587302 28.98412698] ; [27.98412698 54.01587302],0
p8,1,0.058607,3.576377,[ 3 42] ; [16 68],[ 6.62790698 38.37209302] ; [12.37209302 71.62790698],0
d4,1,0.062682,3.464963,[29 16] ; [66 17],[33.3984375 11.6015625] ; [61.6015625 21.3984375],0
u2,1,0.062808,3.461632,[ 4 13] ; [14 13],[ 6.95454545 10.04545455] ; [11.04545455 15.95454545],0
a5,1,0.067175,3.350726,[22 23] ; [55 29],[26.86046512 18.13953488] ; [50.13953488 33.86046512],0
d5,1,0.082607,3.012853,[29 16] ; [66 18],[33.13953488 11.86046512] ; [61.86046512 22.13953488],0
b1,1,0.105971,2.613302,[26 19] ; [36 48],[21.62790698 23.37209302] ; [40.37209302 43.62790698],0
n1,1,0.106028,2.612443,[ 6 16] ; [18 19],[ 8.94915254 13.05084746] ; [15.05084746 21.94915254],0
b4,1,0.111736,2.529489,[23 22] ; [55 29],[27.20930233 17.79069767] ; [50.79069767 33.20930233],0
s2,1,0.112411,2.52,[ 9 36] ; [27 54],[12.85714286 32.14285714] ; [23.14285714 57.85714286],0
p2,1,0.113349,2.506902,[17 28] ; [44 40],[21.27906977 23.72093023] ; [39.72093023 44.27906977],0
n5,1,0.14549,2.118915,[28 17] ; [41 43],[24.06976744 20.93023256] ; [44.93023256 39.06976744],0
p6,1,0.226633,1.461868,[ 8 35] ; [ 9 74],[ 5.8015873 37.1984127] ; [11.1984127 71.8015873],0
