Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000683,11.534812,[12  4] ; [11 31],[6.34482759 9.65517241] ; [16.65517241 25.34482759],1
d5,1,0.558513,0.342286,[11  5] ; [26 17],[10.03389831  5.96610169] ; [26.96610169 16.03389831],0
a2,1,0.648711,0.207529,[ 3 13] ; [ 6 37],[ 2.44067797 13.55932203] ; [ 6.55932203 36.44067797],0
p1,1,0.648711,0.207529,[ 3 13] ; [ 6 37],[ 2.44067797 13.55932203] ; [ 6.55932203 36.44067797],0
r2,1,0.655306,0.199275,[8 7] ; [24 16],[8.72727273 6.27272727] ; [23.27272727 16.72727273],0
s3,1,0.656236,0.198128,[ 4 12] ; [13 29],[ 4.68965517 11.31034483] ; [12.31034483 29.68965517],0
b5,1,0.690257,0.158807,[8 8] ; [19 24],[7.3220339 8.6779661] ; [19.6779661 23.3220339],0
s1,1,0.69527,0.153439,[ 2 14] ; [ 7 35],[ 2.48275862 13.51724138] ; [ 6.51724138 35.48275862],0
a5,1,0.761799,0.091881,[10  6] ; [25 18],[9.49152542 6.50847458] ; [25.50847458 17.49152542],0
v4,1,0.835939,0.042887,[ 6 10] ; [17 25],[6.34482759 9.65517241] ; [16.65517241 25.34482759],0
a4,1,0.835939,0.042887,[ 6 10] ; [17 25],[6.34482759 9.65517241] ; [16.65517241 25.34482759],0
a6,1,0.849865,0.035831,[9 7] ; [23 20],[8.6779661 7.3220339] ; [23.3220339 19.6779661],0
u2,1,0.860503,0.030882,[1 3] ; [ 5 12],[1.14285714 2.85714286] ; [ 4.85714286 12.14285714],0
s4,1,0.884728,0.021019,[ 2 14] ; [ 6 37],[ 2.16949153 13.83050847] ; [ 5.83050847 37.16949153],0
n1,1,0.965787,0.00184,[5 7] ; [ 9 13],[4.94117647 7.05882353] ; [ 9.05882353 12.94117647],0
n4,1,0.966693,0.001744,[10  6] ; [26 16],[9.93103448 6.06896552] ; [26.06896552 15.93103448],0
a7,1,1.0,0.0,[8 8] ; [21 21],[8. 8.] ; [21. 21.],0
