Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,51.410897,[50 26] ; [10 77],[27.97546012 48.02453988] ; [32.02453988 54.97546012],1
s3,1,0.0,33.73535,[51 24] ; [19 66],[32.8125 42.1875] ; [37.1875 47.8125],1
s8,1,1e-06,23.725067,[32 44] ; [ 8 79],[18.65030675 57.34969325] ; [21.34969325 65.65030675],1
s7,1,1.6e-05,18.630915,[35 41] ; [12 70],[22.60759494 53.39240506] ; [24.39240506 57.60759494],1
s5,1,0.000618,11.72053,[26 49] ; [10 74],[16.98113208 58.01886792] ; [19.01886792 64.98113208],1
p9,1,0.001808,9.734479,[59 16] ; [47 38],[49.6875 25.3125] ; [56.3125 28.6875],0
p10,1,0.001835,9.707357,[55 21] ; [41 44],[45.31677019 30.68322981] ; [50.68322981 34.31677019],0
a5,1,0.00472,7.983725,[50 26] ; [38 49],[41.03067485 34.96932515] ; [46.96932515 40.03067485],0
s4,1,0.00782,7.07424,[20 56] ; [ 9 78],[13.52147239 62.47852761] ; [15.47852761 71.52147239],0
a6,1,0.011706,6.354791,[54 22] ; [45 42],[46.1595092 29.8404908] ; [52.8404908 34.1595092],0
a2,1,0.011889,6.327421,[14 62] ; [ 5 82],[ 8.85889571 67.14110429] ; [10.14110429 76.85889571],0
d3,1,0.012639,6.219,[59 17] ; [51 35],[51.60493827 24.39506173] ; [58.39506173 27.60493827],0
n6,1,0.015758,5.829702,[55 21] ; [47 40],[47.55828221 28.44171779] ; [54.44171779 32.55828221],0
d5,1,0.016026,5.800055,[63 13] ; [57 29],[56.2962963 19.7037037] ; [63.7037037 22.2962963],0
u1,1,0.016587,5.73959,[12 64] ; [ 4 83],[ 7.4601227 68.5398773] ; [ 8.5398773 78.4601227],0
v4,1,0.023056,5.164272,[70  5] ; [69 16],[65.15625  9.84375] ; [73.84375 11.15625],0
a7,1,0.027745,4.843815,[62 14] ; [57 29],[55.82716049 20.17283951] ; [63.17283951 22.82716049],0
v1,1,0.038249,4.293907,[31 44] ; [22 63],[24.84375 50.15625] ; [28.15625 56.84375],0
r3,1,0.076025,3.147902,[73  3] ; [77 10],[69.93865031  6.06134969] ; [80.06134969  6.93865031],0
r4,1,0.079793,3.06912,[63 13] ; [62 25],[58.28220859 17.71779141] ; [66.71779141 20.28220859],0
p4,1,0.12294,2.379456,[25 51] ; [19 67],[20.64197531 55.35802469] ; [23.35802469 62.64197531],0
r1,1,0.131328,2.276733,[58 18] ; [57 30],[53.6196319 22.3803681] ; [61.3803681 25.6196319],0
d4,1,0.136525,2.216692,[64 12] ; [65 22],[60.14723926 15.85276074] ; [68.85276074 18.14723926],0
d1,1,0.145433,2.119508,[41 35] ; [37 50],[36.36809816 39.63190184] ; [41.63190184 45.36809816],0
b2,1,0.166385,1.915212,[ 8 29] ; [17 31],[10.88235294 26.11764706] ; [14.11764706 33.88235294],0
b3,1,0.166385,1.915212,[ 8 29] ; [17 31],[10.88235294 26.11764706] ; [14.11764706 33.88235294],0
n2,1,0.171916,1.866152,[21  8] ; [16 13],[18.5 10.5] ; [18.5 10.5],0
p12,1,0.254385,1.299058,[ 3 73] ; [ 1 85],[ 1.87654321 74.12345679] ; [ 2.12345679 83.87654321],0
u2,1,0.264925,1.242835,[19 10] ; [17 16],[16.83870968 12.16129032] ; [19.16129032 13.83870968],0
v2,1,0.272667,1.203281,[38 33] ; [38 47],[34.58974359 36.41025641] ; [41.41025641 43.58974359],0
a1,1,0.31602,1.005347,[ 4 72] ; [ 2 85],[ 2.79754601 73.20245399] ; [ 3.20245399 83.79754601],0
a4,1,0.346499,0.886238,[28 48] ; [26 61],[25.17791411 50.82208589] ; [28.82208589 58.17791411],0
b1,1,0.346658,0.885652,[21 55] ; [30 57],[23.7791411 52.2208589] ; [27.2208589 59.7791411],0
u3,1,0.362856,0.827985,[16 12] ; [15 18],[14.2295082 13.7704918] ; [16.7704918 16.2295082],0
