Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,186.608539,[263  98] ; [ 37 199],[181.40703518 179.59296482] ; [118.59296482 117.40703518],1
d3,1,0.0,173.968083,[319  42] ; [ 87 149],[245.5041876 115.4958124] ; [160.4958124  75.5041876],1
d4,1,0.0,170.70993,[355   5] ; [134 103],[294.87437186  65.12562814] ; [194.12562814  42.87437186],1
d5,1,0.0,155.241717,[353   7] ; [138  99],[296.08040201  63.91959799] ; [194.91959799  42.08040201],1
a2,1,0.0,75.125754,[142 221] ; [ 17 220],[ 96.195 266.805] ; [ 62.805 174.195],1
a4,1,0.0,68.522712,[225 137] ; [ 65 171],[175.55183946 186.44816054] ; [114.44816054 121.55183946],1
u1,1,0.0,60.065841,[109 254] ; [ 10 227],[ 71.995 291.005] ; [ 47.005 189.995],1
a5,1,0.0,55.410952,[316  47] ; [144  93],[278.3  84.7] ; [181.7  55.3],1
a3,1,0.0,48.887925,[306  55] ; [140  96],[269.69179229  91.30820771] ; [176.30820771  59.69179229],1
r1,1,5e-06,20.697465,[311  51] ; [166  69],[289.2361809  72.7638191] ; [187.7638191  47.2361809],1
n4,1,1.9e-05,18.25382,[338  25] ; [193  43],[321.79131886  41.20868114] ; [209.20868114  26.79131886],1
p4,1,2.1e-05,18.136709,[264  96] ; [134 103],[240. 120.] ; [158.  79.],1
s8,1,3e-05,17.38874,[202 157] ; [ 92 145],[177.09060403 181.90939597] ; [116.90939597 120.09060403],1
a6,1,6.3e-05,16.020955,[270  90] ; [141  96],[247.83919598 112.16080402] ; [163.16080402  73.83919598],1
r2,1,7e-05,15.815523,[348   9] ; [212  24],[337.13322091  19.86677909] ; [222.86677909  13.13322091],1
s2,1,9.4e-05,15.261009,[219 140] ; [105 130],[195.81818182 163.18181818] ; [128.18181818 106.81818182],1
a7,1,0.000308,13.021979,[276  87] ; [147  89],[256.34223706 106.65776294] ; [166.65776294  69.34223706],1
v3,1,0.001309,10.32936,[168 175] ; [ 83 151],[149.20797227 193.79202773] ; [101.79202773 132.20797227],0
p3,1,0.001751,9.793608,[217 143] ; [112 125],[198.3919598 161.6080402] ; [130.6080402 106.3919598],0
n6,1,0.002717,8.988191,[339  23] ; [203  32],[328.64991625  33.35008375] ; [213.35008375  21.64991625],0
r4,1,0.002942,8.843074,[340  23] ; [205  32],[329.725  33.275] ; [215.275  21.725],0
p6,1,0.004991,7.882755,[167 192] ; [ 82 153],[150.48989899 208.51010101] ; [ 98.51010101 136.48989899],0
v4,1,0.005833,7.601232,[352   9] ; [219  17],[345.27805695  15.72194305] ; [225.72194305  10.27805695],0
