Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.008542,6.916239,[ 8 22] ; [16 10],[12.85714286 17.14285714] ; [11.14285714 14.85714286],0
n5,1,0.018661,5.532991,[23  7] ; [12 14],[18.75 11.25] ; [16.25  9.75],0
s6,1,0.023296,5.146274,[13 17] ; [ 4 22],[ 9.10714286 20.89285714] ; [ 7.89285714 18.10714286],0
a8,1,0.03302,4.54475,[ 7 21] ; [ 1 24],[ 4.22641509 23.77358491] ; [ 3.77358491 21.22641509],0
n1,1,0.045465,4.001323,[5 5] ; [ 2 13],[2.8 7.2] ; [ 4.2 10.8],0
v2,1,0.053631,3.724138,[13 16] ; [ 5 20],[ 9.66666667 19.33333333] ; [ 8.33333333 16.66666667],0
p3,1,0.0637,3.438339,[10 20] ; [ 3 22],[ 7.09090909 22.90909091] ; [ 5.90909091 19.09090909],0
s5,1,0.111968,2.526229,[ 7 23] ; [ 2 24],[ 4.82142857 25.17857143] ; [ 4.17857143 21.82142857],0
s4,1,0.189297,1.723077,[ 6 24] ; [ 2 24],[ 4.28571429 25.71428571] ; [ 3.71428571 22.28571429],0
p6,1,0.190583,1.713103,[ 6 23] ; [ 2 23],[ 4.2962963 24.7037037] ; [ 3.7037037 21.2962963],0
n6,1,0.197143,1.663418,[19 11] ; [12 14],[16.60714286 13.39285714] ; [14.39285714 11.60714286],0
d5,1,0.206102,1.598595,[20 10] ; [13 13],[17.67857143 12.32142857] ; [15.32142857 10.67857143],0
d1,1,0.212537,1.554057,[ 5 25] ; [ 8 18],[ 6.96428571 23.03571429] ; [ 6.03571429 19.96428571],0
b1,1,0.224429,1.475826,[16 14] ; [18  8],[18.21428571 11.78571429] ; [15.78571429 10.21428571],0
a2,1,0.234425,1.413807,[ 1 29] ; [ 3 23],[ 2.14285714 27.85714286] ; [ 1.85714286 24.14285714],0
n2,1,0.249561,1.325758,[7 3] ; [7 8],[5.6 4.4] ; [8.4 6.6],0
b4,1,0.327231,0.959824,[20 10] ; [14 12],[18.21428571 11.78571429] ; [15.78571429 10.21428571],0
p4,1,0.332762,0.93812,[13 17] ; [ 8 18],[11.25 18.75] ; [ 9.75 16.25],0
p5,1,0.336918,0.922123,[ 5 25] ; [ 2 23],[ 3.81818182 26.18181818] ; [ 3.18181818 21.81818182],0
v4,1,0.360598,0.83581,[16 14] ; [17  9],[17.67857143 12.32142857] ; [15.32142857 10.67857143],0
p12,1,0.372512,0.795266,[ 3 27] ; [ 1 25],[ 2.14285714 27.85714286] ; [ 1.85714286 24.14285714],0
r3,1,0.385563,0.752889,[20  9] ; [15 11],[18.45454545 10.54545455] ; [16.54545455  9.45454545],0
