Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,49.696321,[ 88 148] ; [118  43],[122.45843829 113.54156171] ; [83.54156171 77.45843829],1
s6,1,0.0,43.051375,[135  99] ; [140  18],[164.15816327  69.84183673] ; [110.84183673  47.15816327],1
p5,1,0.0,31.774243,[ 20 216] ; [ 49 113],[ 40.91457286 195.08542714] ; [ 28.08542714 133.91457286],1
s3,1,1e-06,24.225891,[106 128] ; [112  47],[129.80152672 104.19847328] ; [88.19847328 70.80152672],1
s8,1,4e-06,21.071516,[ 96 139] ; [103  57],[118.39240506 116.60759494] ; [80.60759494 79.39240506],1
s7,1,5e-06,20.826867,[ 99 123] ; [106  49],[120.71618037 101.28381963] ; [84.28381963 70.71618037],1
p6,1,6.9e-05,15.842013,[ 95 141] ; [97 63],[114.42424242 121.57575758] ; [77.57575758 82.42424242],1
p7,1,0.001139,10.586752,[183  49] ; [145  14],[194.61892583  37.38107417] ; [133.38107417  25.61892583],0
v1,1,0.002438,9.186325,[125 105] ; [112  49],[139.41176471  90.58823529] ; [97.58823529 63.41176471],0
b5,1,0.002968,8.827157,[142  94] ; [73 89],[127.48743719 108.51256281] ; [87.51256281 74.48743719],0
s4,1,0.003016,8.797822,[ 29 206] ; [ 38 122],[ 39.86075949 195.13924051] ; [ 27.13924051 132.86075949],0
r4,1,0.003166,8.709073,[212  24] ; [158   4],[219.39698492  16.60301508] ; [150.60301508  11.39698492],0
a5,1,0.004549,8.050536,[171  65] ; [137  25],[182.63316583  53.36683417] ; [125.36683417  36.63316583],0
u1,1,0.006311,7.459228,[ 26 210] ; [ 34 128],[ 35.57788945 200.42211055] ; [ 24.42211055 137.57788945],0
v3,1,0.006435,7.424211,[ 89 140] ; [85 76],[102.16923077 126.83076923] ; [71.83076923 89.16923077],0
p3,1,0.007317,7.19351,[140  95] ; [117  44],[152.51262626  82.48737374] ; [104.48737374  56.51262626],0
a1,1,0.012835,6.191771,[  7 229] ; [ 14 148],[ 12.45226131 223.54773869] ; [  8.54773869 153.45226131],0
p12,1,0.013006,6.168311,[ 19 216] ; [ 26 135],[ 26.70454545 208.29545455] ; [ 18.29545455 142.70454545],0
r1,1,0.016098,5.792142,[188  48] ; [143  18],[196.76574307  39.23425693] ; [134.23425693  26.76574307],0
d1,1,0.018025,5.593765,[134 102] ; [111  51],[145.27638191  90.72361809] ; [99.72361809 62.27638191],0
a3,1,0.019373,5.467533,[157  78] ; [125  36],[167.34848485  67.65151515] ; [114.65151515  46.34848485],0
n6,1,0.020671,5.354355,[199  36] ; [147  12],[206.37055838  28.62944162] ; [139.62944162  19.37055838],0
b3,1,0.028768,4.78145,[45 92] ; [46 52],[53.05106383 83.94893617] ; [37.94893617 60.05106383],0
b2,1,0.028768,4.78145,[45 92] ; [46 52],[53.05106383 83.94893617] ; [37.94893617 60.05106383],0
a4,1,0.035034,4.44352,[ 91 144] ; [80 82],[101.22166247 133.77833753] ; [69.77833753 92.22166247],0
n5,1,0.056163,3.647214,[186  50] ; [139  22],[193.19899244  42.80100756] ; [131.80100756  29.19899244],0
p1,1,0.065931,3.381538,[ 21 214] ; [ 24 137],[ 26.70454545 208.29545455] ; [ 18.29545455 142.70454545],0
r2,1,0.095688,2.775983,[215  16] ; [157   5],[218.65648855  12.34351145] ; [153.34351145   8.65648855],0
p4,1,0.097366,2.748166,[168  67] ; [127  34],[175.06313131  59.93686869] ; [119.93686869  41.06313131],0
p9,1,0.105419,2.62159,[220  16] ; [157   5],[223.54773869  12.45226131] ; [153.45226131   8.54773869],0
n2,1,0.105857,2.615008,[24 10] ; [27  4],[26.67692308  7.32307692] ; [24.32307692  6.67692308],0
n1,1,0.116275,2.466793,[10 24] ; [15 16],[13.07692308 20.92307692] ; [11.92307692 19.07692308],0
v2,1,0.136316,2.219062,[127 100] ; [101  58],[134.08290155  92.91709845] ; [93.91709845 65.08290155],0
a6,1,0.142306,2.152844,[160  76] ; [97 63],[153.16161616  82.83838384] ; [103.83838384  56.16161616],0
d2,1,0.152944,2.042636,[103 133] ; [82 79],[109.97481108 126.02518892] ; [75.02518892 85.97481108],0
a7,1,0.196471,1.668418,[179  56] ; [114  48],[173.43828715  61.56171285] ; [119.56171285  42.43828715],0
d4,1,0.199722,1.644407,[192  44] ; [138  22],[196.66666667  39.33333333] ; [133.33333333  26.66666667],0
u3,1,0.213851,1.545165,[41 37] ; [24 13],[44.08695652 33.91304348] ; [20.91304348 16.08695652],0
n4,1,0.222244,1.489824,[185  51] ; [135  27],[189.74874372  46.25125628] ; [130.25125628  31.74874372],0
r3,1,0.250482,1.320616,[221  15] ; [155   6],[223.5163728  12.4836272] ; [152.4836272   8.5163728],0
a2,1,0.307105,1.043087,[ 44 192] ; [ 37 125],[ 48.03015075 187.96984925] ; [ 32.96984925 129.03015075],0
d3,1,0.341945,0.903125,[161  75] ; [117  44],[165.25944584  70.74055416] ; [112.74055416  48.25944584],0
u2,1,0.343194,0.898464,[50 29] ; [20 17],[47.67241379 31.32758621] ; [22.32758621 14.67241379],0
d5,1,0.420814,0.648042,[187  49] ; [132  28],[190.11111111  45.88888889] ; [128.88888889  31.11111111],0
n3,1,0.457438,0.552157,[22 12] ; [22  8],[23.375 10.625] ; [20.625  9.375],0
b4,1,0.481857,0.494658,[130 106] ; [95 67],[133.41708543 102.58291457] ; [91.58291457 70.41708543],0
a8,1,0.580893,0.304793,[ 32 181] ; [ 20 134],[ 30.17983651 182.82016349] ; [ 21.82016349 132.17983651],0
p11,1,0.622591,0.242243,[212  24] ; [143  19],[210.50251256  25.49748744] ; [144.49748744  17.50251256],0
s1,1,0.737098,0.112694,[  6 230] ; [  5 156],[  6.53904282 229.46095718] ; [  4.46095718 156.53904282],0
b1,1,0.775658,0.081215,[ 87 149] ; [ 62 100],[ 88.35175879 147.64824121] ; [ 60.64824121 101.35175879],0
u4,1,0.906848,0.013693,[  4 232] ; [  3 159],[  4.15075377 231.84924623] ; [  2.84924623 159.15075377],0
v4,1,0.96585,0.001833,[229   6] ; [157   4],[229.06565657   5.93434343] ; [156.93434343   4.06565657],0
p2,1,0.982661,0.000472,[216  19] ; [149  13],[216.05793451  18.94206549] ; [148.94206549  13.05793451],0
