Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,63.257425,[78 47] ; [ 23 124],[46.41544118 78.58455882] ; [54.58455882 92.41544118],1
p2,1,0.0,33.93751,[114  11] ; [88 58],[93.17343173 31.82656827] ; [108.82656827  37.17343173],1
p6,1,0.0,30.182655,[58 67] ; [ 23 123],[37.36162362 87.63837638] ; [ 43.63837638 102.36162362],1
s6,1,0.0,28.754989,[88 36] ; [55 89],[66.1641791 57.8358209] ; [76.8358209 67.1641791],1
p7,1,1e-06,25.020007,[84 40] ; [53 90],[63.62546816 60.37453184] ; [73.37453184 69.62546816],1
p8,1,6e-06,20.597004,[70 55] ; [ 42 104],[51.66051661 73.33948339] ; [60.33948339 85.66051661],1
s7,1,7e-06,20.284853,[64 57] ; [ 36 104],[46.36015326 74.63984674] ; [53.63984674 86.36015326],1
p10,1,9.6e-05,15.220447,[95 30] ; [77 68],[79.62962963 45.37037037] ; [92.37037037 52.62962963],1
s8,1,0.000199,13.841748,[51 75] ; [ 29 117],[37.05882353 88.94117647] ; [ 42.94117647 103.05882353],1
s2,1,0.000204,13.796548,[64 62] ; [ 42 104],[49.10294118 76.89705882] ; [56.89705882 89.10294118],1
v4,1,0.000516,12.055987,[119   7] ; [117  29],[109.32352941  16.67647059] ; [126.67647059  19.32352941],1
s5,1,0.001352,10.27005,[40 83] ; [ 23 122],[28.9141791 94.0858209] ; [ 34.0858209 110.9141791],0
s3,1,0.001387,10.222392,[74 51] ; [58 88],[60.88560886 64.11439114] ; [71.11439114 74.88560886],0
n6,1,0.001925,9.619677,[106  19] ; [101  46],[95.12867647 29.87132353] ; [111.87132353  35.12867647],0
p9,1,0.003095,8.750663,[98 28] ; [86 55],[86.83146067 39.16853933] ; [97.16853933 43.83146067],0
p11,1,0.003242,8.666016,[95 31] ; [86 61],[83.53846154 42.46153846] ; [97.46153846 49.53846154],0
r3,1,0.013954,6.043979,[113  12] ; [117  30],[105.69852941  19.30147059] ; [124.30147059  22.69852941],0
p5,1,0.015444,5.865055,[ 15 110] ; [  6 140],[  9.68634686 115.31365314] ; [ 11.31365314 134.68634686],0
n4,1,0.018728,5.526746,[94 32] ; [90 57],[84.92307692 41.07692308] ; [99.07692308 47.92307692],0
a4,1,0.036785,4.360343,[57 69] ; [48 98],[48.63970588 77.36029412] ; [56.36029412 89.63970588],0
p1,1,0.039635,4.233449,[ 16 110] ; [  8 136],[ 11.2 114.8] ; [ 12.8 131.2],0
