Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,47.9328,[13 88] ; [26  9],[28.96323529 72.03676471] ; [10.03676471 24.96323529],1
s2,1,0.000137,14.547362,[29 74] ; [23 13],[38.5323741 64.4676259] ; [13.4676259 22.5323741],1
s3,1,0.000257,13.363185,[35 67] ; [25 11],[44.34782609 57.65217391] ; [15.65217391 20.34782609],1
s6,1,0.000948,10.925917,[41 61] ; [26 10],[49.52173913 52.47826087] ; [17.47826087 18.52173913],1
p1,1,0.015668,5.839762,[ 3 99] ; [ 5 31],[ 5.91304348 96.08695652] ; [ 2.08695652 33.91304348],0
u1,1,0.02293,5.173764,[  1 102] ; [ 3 33],[  2.96402878 100.03597122] ; [ 1.03597122 34.96402878],0
p10,1,0.026158,4.94552,[60 40] ; [29  7],[65.44117647 34.55882353] ; [23.55882353 12.44117647],0
p2,1,0.036775,4.360819,[66 36] ; [30  6],[70.95652174 31.04347826] ; [25.04347826 10.95652174],0
a7,1,0.054405,3.700242,[58 44] ; [27  9],[62.82608696 39.17391304] ; [22.17391304 13.82608696],0
a6,1,0.060654,3.519399,[50 53] ; [24 12],[54.83453237 48.16546763] ; [19.16546763 16.83453237],0
a8,1,0.062658,3.465584,[ 5 92] ; [ 5 28],[ 7.46153846 89.53846154] ; [ 2.53846154 30.46153846],0
r4,1,0.077199,3.122915,[70 33] ; [30  6],[74.10071942 28.89928058] ; [25.89928058 10.10071942],0
p4,1,0.082981,3.005521,[37 65] ; [19 17],[41.39130435 60.60869565] ; [14.60869565 21.39130435],0
p9,1,0.097499,2.74599,[69 31] ; [30  6],[72.79411765 27.20588235] ; [26.20588235  9.79411765],0
a3,1,0.098494,2.729758,[46 56] ; [22 14],[50.26086957 51.73913043] ; [17.73913043 18.26086957],0
r1,1,0.13857,2.193763,[57 46] ; [25 11],[60.76258993 42.23741007] ; [21.23741007 14.76258993],0
v4,1,0.146331,2.110085,[86 15] ; [34  2],[88.46715328 12.53284672] ; [31.53284672  4.46715328],0
a2,1,0.168318,1.897861,[  3 100] ; [ 3 33],[ 4.44604317 98.55395683] ; [ 1.55395683 34.44604317],0
r3,1,0.181041,1.789054,[84 18] ; [33  3],[86.47826087 15.52173913] ; [30.52173913  5.47826087],0
n2,1,0.189873,1.718603,[28 11] ; [10  1],[29.64  9.36] ; [8.36 2.64],0
p8,1,0.234026,1.416226,[39 62] ; [18 18],[42.02189781 58.97810219] ; [14.97810219 21.02189781],0
v2,1,0.252988,1.306726,[36 64] ; [16 18],[38.80597015 61.19402985] ; [13.19402985 20.80597015],0
p12,1,0.264223,1.246496,[  2 101] ; [ 2 34],[  2.96402878 100.03597122] ; [ 1.03597122 34.96402878],0
s5,1,0.268541,1.224186,[20 82] ; [10 25],[22.33576642 79.66423358] ; [ 7.66423358 27.33576642],0
p11,1,0.275533,1.188994,[64 39] ; [26 10],[66.69064748 36.30935252] ; [23.30935252 12.69064748],0
p5,1,0.306253,1.046766,[ 4 97] ; [ 3 33],[ 5.16058394 95.83941606] ; [ 1.83941606 34.16058394],0
u3,1,0.309559,1.032556,[27 28] ; [9 5],[28.69565217 26.30434783] ; [7.30434783 6.69565217],0
p3,1,0.312006,1.022165,[28 75] ; [13 23],[30.38129496 72.61870504] ; [10.61870504 25.38129496],0
b5,1,0.346308,0.886939,[58 45] ; [17 19],[55.57553957 47.42446043] ; [19.42446043 16.57553957],0
