Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.0,29.78954,[75 34] ; [38 79],[54.5 54.5] ; [58.5 58.5],1
v3,1,0.0,28.169569,[60 50] ; [24 93],[40.70484581 69.29515419] ; [43.29515419 73.70484581],1
d5,1,7.7e-05,15.629275,[91 21] ; [68 51],[77.09090909 34.90909091] ; [81.90909091 37.09090909],1
r3,1,0.000318,12.959548,[106   6] ; [94 26],[96.55172414 15.44827586] ; [103.44827586  16.55172414],1
s2,1,0.000536,11.984952,[59 53] ; [36 83],[46.06060606 65.93939394] ; [48.93939394 70.06060606],1
a3,1,0.001399,10.207508,[87 25] ; [69 50],[75.63636364 36.36363636] ; [80.36363636 38.63636364],0
d4,1,0.00208,9.477212,[91 21] ; [75 44],[80.48484848 31.51515152] ; [85.51515152 33.48484848],0
d1,1,0.002911,8.862343,[59 53] ; [40 80],[47.79310345 64.20689655] ; [51.20689655 68.79310345],0
p8,1,0.003026,8.792004,[57 51] ; [40 80],[45.94736842 62.05263158] ; [51.05263158 68.94736842],0
p7,1,0.004249,8.174363,[74 35] ; [58 60],[63.38325991 45.61674009] ; [68.61674009 49.38325991],0
p10,1,0.011441,6.395447,[83 26] ; [72 47],[74.10087719 34.89912281] ; [80.89912281 38.10087719],0
p3,1,0.011918,6.322983,[55 55] ; [40 79],[45.63318777 64.36681223] ; [49.36681223 69.63318777],0
a5,1,0.012106,6.295273,[82 30] ; [69 51],[72.89655172 39.10344828] ; [78.10344828 41.89655172],0
r2,1,0.014814,5.938406,[100   8] ; [98 22],[93.78947368 14.21052632] ; [104.21052632  15.78947368],0
p2,1,0.018435,5.554353,[88 22] ; [78 40],[80.0877193 29.9122807] ; [85.9122807 32.0877193],0
r4,1,0.021778,5.263429,[92 20] ; [83 37],[84.48275862 27.51724138] ; [90.51724138 29.48275862],0
s8,1,0.023972,5.096643,[54 58] ; [40 79],[45.57575758 66.42424242] ; [48.42424242 70.57575758],0
p11,1,0.042631,4.109977,[88 24] ; [80 40],[81.10344828 30.89655172] ; [86.89655172 33.10344828],0
r1,1,0.045373,4.004727,[82 30] ; [73 47],[74.82758621 37.17241379] ; [80.17241379 39.82758621],0
n3,1,0.051095,3.805161,[19  5] ; [22 18],[15.375  8.625] ; [25.625 14.375],0
s5,1,0.063559,3.441998,[39 68] ; [29 87],[32.62780269 74.37219731] ; [35.37219731 80.62780269],0
n4,1,0.069398,3.297213,[90 21] ; [85 35],[84.09090909 26.90909091] ; [90.90909091 29.09090909],0
s7,1,0.078264,3.100581,[53 55] ; [43 72],[46.49327354 61.50672646] ; [49.50672646 65.49327354],0
u4,1,0.081659,3.031577,[  5 107] ; [  1 119],[  2.89655172 109.10344828] ; [  3.10344828 116.89655172],0
v4,1,0.083666,2.992201,[101  10] ; [100  20],[96.58441558 14.41558442] ; [104.41558442  15.58441558],0
p9,1,0.092294,2.833898,[88 22] ; [83 35],[82.5 27.5] ; [88.5 29.5],0
p4,1,0.097306,2.749149,[60 48] ; [53 66],[53.76211454 54.23788546] ; [59.23788546 59.76211454],0
s6,1,0.103234,2.654858,[65 45] ; [56 60],[58.89380531 51.10619469] ; [62.10619469 53.89380531],0
d2,1,0.120059,2.416551,[57 55] ; [48 70],[51.13043478 60.86956522] ; [53.86956522 64.13043478],0
p1,1,0.157816,1.995029,[  5 107] ; [ 11 109],[  7.72413793 104.27586207] ; [  8.27586207 111.72413793],0
s1,1,0.180199,1.795984,[  2 109] ; [  6 113],[  3.86086957 107.13913043] ; [  4.13913043 114.86086957],0
b1,1,0.18261,1.77625,[49 63] ; [63 57],[54.06896552 57.93103448] ; [57.93103448 62.06896552],0
p6,1,0.241772,1.370234,[37 70] ; [32 85],[32.95982143 74.04017857] ; [36.04017857 80.95982143],0
