Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.003262,8.65502,[255  13] ; [9 3],[252.68571429  15.31428571] ; [11.31428571  0.68571429],0
b4,1,0.01828,5.569087,[155 115] ; [11  1],[158.93617021 111.06382979] ; [7.06382979 4.93617021],0
p8,1,0.032261,4.584574,[ 96 170] ; [8 4],[ 99.51079137 166.48920863] ; [4.48920863 7.51079137],0
v2,1,0.035391,4.42619,[141 111] ; [3 9],[137.45454545 114.54545455] ; [6.54545455 5.45454545],0
s3,1,0.060866,3.513626,[150 118] ; [3 8],[146.96774194 121.03225806] ; [6.03225806 4.96774194],0
s5,1,0.11718,2.454617,[ 75 185] ; [6 6],[ 77.42647059 182.57352941] ; [3.57352941 8.42647059],0
r2,1,0.118875,2.43208,[251  15] ; [10  2],[249.73381295  16.26618705] ; [11.26618705  0.73381295],0
s2,1,0.12211,2.390048,[128 140] ; [3 9],[125.38571429 142.61428571] ; [5.61428571 6.38571429],0
s7,1,0.22058,1.500591,[107 157] ; [7 5],[109.04347826 154.95652174] ; [4.95652174 7.04347826],0
u3,1,0.255607,1.292395,[47 40] ; [1 3],[45.89010989 41.10989011] ; [2.10989011 1.89010989],0
n4,1,0.276941,1.182041,[185  85] ; [10  2],[186.70212766  83.29787234] ; [8.29787234 3.70212766],0
n1,1,0.290235,1.118531,[27 47] ; [2 1],[27.87012987 46.12987013] ; [1.12987013 1.87012987],0
r4,1,0.293423,1.103849,[232  38] ; [9 3],[230.74468085  39.25531915] ; [10.25531915  1.74468085],0
s1,1,0.306004,1.047846,[  8 259] ; [ 1 11],[  8.61290323 258.38709677] ; [ 0.38709677 11.61290323],0
p2,1,0.42579,0.63428,[207  63] ; [8 4],[205.85106383  64.14893617] ; [9.14893617 2.85106383],0
p6,1,0.468669,0.525112,[ 45 221] ; [3 9],[ 45.92805755 220.07194245] ; [2.07194245 9.92805755],0
n2,1,0.487639,0.481732,[61 13] ; [2 1],[60.54545455 13.45454545] ; [2.45454545 0.54545455],0
v1,1,0.494919,0.465814,[116 147] ; [6 5],[117.10218978 145.89781022] ; [4.89781022 6.10218978],0
p7,1,0.511597,0.430799,[132 129] ; [4 6],[130.98154982 130.01845018] ; [5.01845018 4.98154982],0
p3,1,0.573188,0.317377,[ 64 206] ; [ 2 10],[ 63.19148936 206.80851064] ; [2.80851064 9.19148936],0
p12,1,0.574733,0.314827,[ 14 255] ; [ 1 10],[ 14.41071429 254.58928571] ; [ 0.58928571 10.41071429],0
s6,1,0.633459,0.227399,[159 107] ; [8 4],[159.79136691 106.20863309] ; [7.20863309 4.79136691],0
a8,1,0.645333,0.211834,[ 34 221] ; [2 9],[ 34.5112782 220.4887218] ; [1.4887218 9.5112782],0
p11,1,0.669471,0.182222,[211  59] ; [10  2],[211.59574468  58.40425532] ; [9.40425532 2.59574468],0
s8,1,0.680482,0.169584,[106 164] ; [4 8],[105.31914894 164.68085106] ; [4.68085106 7.31914894],0
d4,1,0.711107,0.137174,[213  57] ; [10  2],[213.5106383  56.4893617] ; [9.4893617 2.5106383],0
d3,1,0.720049,0.128446,[170  98] ; [7 5],[169.41428571  98.58571429] ; [7.58571429 4.41428571],0
a7,1,0.724739,0.123997,[189  80] ; [9 3],[189.54448399  79.45551601] ; [8.45551601 3.54448399],0
b5,1,0.755776,0.096741,[168 102] ; [8 4],[168.5106383 101.4893617] ; [7.4893617 4.5106383],0
a4,1,0.78589,0.073794,[102 168] ; [5 7],[102.44680851 167.55319149] ; [4.55319149 7.44680851],0
v4,1,0.786213,0.073566,[250  17] ; [11  1],[249.77419355  17.22580645] ; [11.22580645  0.77419355],0
p1,1,0.821693,0.05079,[ 18 252] ; [ 1 11],[ 18.19148936 251.80851064] ; [ 0.80851064 11.19148936],0
d2,1,0.85491,0.033437,[105 164] ; [5 7],[105.3024911 163.6975089] ; [4.6975089 7.3024911],0
n5,1,0.862604,0.02995,[185  83] ; [8 4],[184.72857143  83.27142857] ; [8.27142857 3.72857143],0
v3,1,0.879558,0.022961,[ 94 171] ; [4 8],[ 93.75451264 171.24548736] ; [4.24548736 7.75451264],0
n3,1,0.893648,0.017873,[52 22] ; [2 1],[51.8961039 22.1038961] ; [2.1038961 0.8961039],0
n6,1,0.912361,0.012113,[220  48] ; [10  2],[220.14285714  47.85714286] ; [9.85714286 2.14285714],0
a3,1,0.921126,0.009804,[183  86] ; [8 4],[182.84341637  86.15658363] ; [8.15658363 3.84341637],0
d5,1,0.923444,0.009235,[205  64] ; [9 3],[204.86120996  64.13879004] ; [9.13879004 2.86120996],0
b3,1,0.932225,0.007233,[55 86] ; [3 5],[54.88590604 86.11409396] ; [3.11409396 4.88590604],0
b2,1,0.932225,0.007233,[55 86] ; [3 5],[54.88590604 86.11409396] ; [3.11409396 4.88590604],0
a2,1,0.947166,0.004391,[ 47 223] ; [ 2 10],[ 46.91489362 223.08510638] ; [2.08510638 9.91489362],0
r1,1,0.959717,0.002551,[200  69] ; [9 3],[200.0747331  68.9252669] ; [8.9252669 3.0747331],0
u2,1,0.963727,0.002068,[44 42] ; [2 2],[43.95555556 42.04444444] ; [2.04444444 1.95555556],0
a6,1,0.971671,0.001261,[178  91] ; [8 4],[178.0569395  90.9430605] ; [7.9430605 4.0569395],0
b1,1,0.97881,0.000706,[ 91 179] ; [4 8],[ 90.95744681 179.04255319] ; [4.04255319 7.95744681],0
d1,1,1.0,0.0,[135 135] ; [6 6],[135. 135.] ; [6. 6.],0
