Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.001007,10.814729,[18 11] ; [ 6 24],[11.79661017 17.20338983] ; [12.20338983 17.79661017],0
s4,1,0.002616,9.05731,[15 17] ; [ 4 28],[ 9.5 22.5] ; [ 9.5 22.5],0
s2,1,0.0027,9.0,[22 10] ; [10 22],[16. 16.] ; [16. 16.],0
s3,1,0.005742,7.629557,[20 12] ; [ 9 23],[14.5 17.5] ; [14.5 17.5],0
n1,1,0.014979,5.918881,[7 4] ; [ 2 11],[4.125 6.875] ; [4.875 8.125],0
a3,1,0.019045,5.497349,[25  7] ; [16 16],[20.5 11.5] ; [20.5 11.5],0
d4,1,0.02038,5.379074,[30  2] ; [23  9],[26.5  5.5] ; [26.5  5.5],0
u1,1,0.02038,5.379074,[ 9 23] ; [ 2 30],[ 5.5 26.5] ; [ 5.5 26.5],0
s8,1,0.029076,4.763105,[18 14] ; [ 9 22],[13.71428571 18.28571429] ; [13.28571429 17.71428571],0
d1,1,0.04382,4.063492,[22 10] ; [14 18],[18. 14.] ; [18. 14.],0
n4,1,0.045079,4.015686,[19 13] ; [11 21],[15. 17.] ; [15. 17.],0
p8,1,0.045079,4.015686,[13 19] ; [21 11],[17. 15.] ; [17. 15.],0
d2,1,0.079971,3.065494,[20 12] ; [13 19],[16.5 15.5] ; [16.5 15.5],0
a2,1,0.083265,3.0,[11 21] ; [ 5 27],[ 8. 24.] ; [ 8. 24.],0
p10,1,0.095293,2.782609,[26  6] ; [20 12],[23.  9.] ; [23.  9.],0
d3,1,0.121227,2.401399,[27  5] ; [21 10],[24.38095238  7.61904762] ; [23.61904762  7.38095238],0
b1,1,0.132855,2.258824,[12 20] ; [18 14],[15. 17.] ; [15. 17.],0
p9,1,0.140099,2.176871,[27  5] ; [22 10],[24.5  7.5] ; [24.5  7.5],0
p11,1,0.15704,2.002503,[21 11] ; [26  6],[23.5  8.5] ; [23.5  8.5],0
a5,1,0.171321,1.871345,[25  7] ; [20 12],[22.5  9.5] ; [22.5  9.5],0
b3,1,0.182422,1.777778,[11 13] ; [ 4 12],[ 9. 15.] ; [ 6. 10.],0
b2,1,0.182422,1.777778,[11 13] ; [ 4 12],[ 9. 15.] ; [ 6. 10.],0
a6,1,0.192718,1.696713,[23  9] ; [18 14],[20.5 11.5] ; [20.5 11.5],0
d5,1,0.200655,1.637601,[27  5] ; [22  9],[24.88888889  7.11111111] ; [24.11111111  6.88888889],0
s6,1,0.211024,1.564384,[23  9] ; [17 13],[20.64516129 11.35483871] ; [19.35483871 10.64516129],0
a4,1,0.211077,1.564027,[18 14] ; [13 19],[15.5 16.5] ; [15.5 16.5],0
v4,1,0.3017,1.066667,[31  1] ; [29  3],[30.  2.] ; [30.  2.],0
a1,1,0.3017,1.066667,[ 1 31] ; [ 3 29],[ 2. 30.] ; [ 2. 30.],0
u2,1,0.393921,0.726803,[6 1] ; [11  5],[5.17391304 1.82608696] ; [11.82608696  4.17391304],0
r1,1,0.41177,0.673684,[21 11] ; [24  8],[22.5  9.5] ; [22.5  9.5],0
n2,1,0.475512,0.509138,[7 4] ; [10  3],[7.79166667 3.20833333] ; [9.20833333 3.79166667],0
n3,1,0.477968,0.503497,[9 2] ; [9 4],[8.25 2.75] ; [9.75 3.25],0
v3,1,0.500617,0.453629,[ 8 23] ; [ 6 26],[ 6.88888889 24.11111111] ; [ 7.11111111 24.88888889],0
v1,1,0.512638,0.428679,[15 17] ; [12 19],[13.71428571 18.28571429] ; [13.28571429 17.71428571],0
r2,1,0.535351,0.384224,[31  1] ; [29  2],[30.47619048  1.52380952] ; [29.52380952  1.47619048],0
p5,1,0.554268,0.349727,[ 1 31] ; [ 2 30],[ 1.5 30.5] ; [ 1.5 30.5],0
a8,1,0.613504,0.255104,[ 3 27] ; [ 2 29],[ 2.45901639 27.54098361] ; [ 2.54098361 28.45901639],0
r4,1,0.641374,0.216949,[29  3] ; [30  2],[29.5  2.5] ; [29.5  2.5],0
p12,1,0.641374,0.216949,[ 2 30] ; [ 3 29],[ 2.5 29.5] ; [ 2.5 29.5],0
v2,1,0.706873,0.141421,[15 17] ; [16 15],[15.74603175 16.25396825] ; [15.25396825 15.74603175],0
p7,1,0.755056,0.097331,[24  7] ; [25  6],[24.5  6.5] ; [24.5  6.5],0
p2,1,0.756033,0.096531,[25  7] ; [26  6],[25.5  6.5] ; [25.5  6.5],0
b5,1,0.790067,0.070875,[22 10] ; [21 11],[21.5 10.5] ; [21.5 10.5],0
n6,1,0.936482,0.006351,[22  9] ; [23  9],[22.14285714  8.85714286] ; [22.85714286  9.14285714],0
a7,1,0.941394,0.005405,[24  8] ; [23  8],[23.87301587  8.12698413] ; [23.12698413  7.87301587],0
p1,1,0.956351,0.002996,[ 5 26] ; [ 5 27],[ 4.92063492 26.07936508] ; [ 5.07936508 26.92063492],0
s1,1,1.0,0.0,[ 2 30] ; [ 2 30],[ 2. 30.] ; [ 2. 30.],0
p3,1,1.0,0.0,[19 13] ; [19 13],[19. 13.] ; [19. 13.],0
p4,1,1.0,0.0,[22 10] ; [22 10],[22. 10.] ; [22. 10.],0
b4,1,1.0,0.0,[19 13] ; [19 13],[19. 13.] ; [19. 13.],0
