Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,115.523415,[223  49] ; [154 232],[155.84194529 116.15805471] ; [221.15805471 164.84194529],1
v1,1,0.0,42.179369,[195  79] ; [178 211],[154.15082956 119.84917044] ; [218.84917044 170.15082956],1
p3,1,3.9e-05,16.911534,[173 103] ; [185 212],[146.81723626 129.18276374] ; [211.18276374 185.81723626],1
s8,1,4.3e-05,16.715757,[151 122] ; [156 241],[125.09104478 147.90895522] ; [181.90895522 215.09104478],1
n4,1,0.000434,12.377737,[238  37] ; [299  97],[220.08196721  54.91803279] ; [316.91803279  79.08196721],1
s7,1,0.000516,12.05611,[155 108] ; [172 210],[133.33488372 129.66511628] ; [193.66511628 188.33488372],1
n5,1,0.000869,11.088679,[230  45] ; [287 108],[212.20149254  62.79850746] ; [304.79850746  90.20149254],1
p12,1,0.000987,10.851756,[ 34 240] ; [ 21 375],[ 22.49253731 251.50746269] ; [ 32.50746269 363.49253731],1
p5,1,0.002916,8.859121,[ 46 230] ; [ 36 362],[ 33.57863501 242.42136499] ; [ 48.42136499 349.57863501],0
p8,1,0.003153,8.717028,[178  92] ; [214 179],[159.63800905 110.36199095] ; [232.36199095 160.63800905],0
p10,1,0.003333,8.615452,[246  28] ; [322  73],[232.63378176  41.36621824] ; [335.36621824  59.63378176],0
p4,1,0.003905,8.327322,[194  80] ; [238 159],[176.40536513  97.59463487] ; [255.59463487 141.40536513],0
p7,1,0.003951,8.305997,[206  63] ; [258 132],[189.40212443  79.59787557] ; [274.59787557 115.40212443],0
d1,1,0.00451,8.066205,[184  92] ; [222 176],[166.25519288 109.74480712] ; [239.74480712 158.25519288],0
a1,1,0.018066,5.589712,[ 18 258] ; [ 11 387],[ 11.87537092 264.12462908] ; [ 17.12462908 380.87537092],0
n6,1,0.01989,5.421538,[249  26] ; [335  62],[238.98809524  36.01190476] ; [345.01190476  51.98809524],0
s2,1,0.029737,4.724453,[155 118] ; [191 205],[141.19282511 131.80717489] ; [204.80717489 191.19282511],0
u4,1,0.030695,4.669949,[  8 268] ; [  3 395],[  4.50445104 271.49554896] ; [  6.49554896 391.50445104],0
a3,1,0.051092,3.805255,[212  62] ; [281 117],[201.01488095  72.98511905] ; [291.98511905 106.01488095],0
p1,1,0.055961,3.653222,[ 32 243] ; [ 29 367],[ 25. 250.] ; [ 36. 360.],0
s5,1,0.076849,3.130315,[107 158] ; [130 257],[ 96.32668712 168.67331288] ; [140.67331288 246.32668712],0
v4,1,0.09341,2.814605,[273   3] ; [384  12],[269.83928571   6.16071429] ; [387.16071429   8.83928571],0
a4,1,0.0949,2.789232,[135 140] ; [169 228],[124.4047619 150.5952381] ; [179.5952381 217.4047619],0
p11,1,0.095584,2.777719,[235  41] ; [319  79],[226.86053412  49.13946588] ; [327.13946588  70.86053412],0
s4,1,0.098999,2.721594,[ 37 236] ; [ 72 320],[ 44.74736842 228.25263158] ; [ 64.25263158 327.74736842],0
p9,1,0.105658,2.618,[246  26] ; [340  54],[239.32732733  32.67267267] ; [346.67267267  47.32732733],0
d4,1,0.116757,2.460295,[237  38] ; [324  73],[229.57589286  45.42410714] ; [331.42410714  65.57589286],0
s3,1,0.12767,2.320609,[166 103] ; [222 176],[156.47976012 112.52023988] ; [231.52023988 166.47976012],0
d2,1,0.135357,2.229965,[146 129] ; [188 210],[136.47845468 138.52154532] ; [197.52154532 200.47845468],0
b4,1,0.141303,2.163715,[171 105] ; [224 174],[161.75074184 114.24925816] ; [233.24925816 164.75074184],0
u1,1,0.169729,1.885338,[ 58 218] ; [ 67 331],[ 51.18694362 224.81305638] ; [ 73.81305638 324.18694362],0
d3,1,0.179159,1.804587,[205  71] ; [276 121],[197.26002972  78.73997028] ; [283.73997028 113.26002972],0
n2,1,0.190767,1.711684,[38  8] ; [63 24],[34.93233083 11.06766917] ; [66.06766917 20.93233083],0
a5,1,0.191357,1.707137,[216  60] ; [294 104],[208.84272997  67.15727003] ; [301.15727003  96.84272997],0
n3,1,0.217425,1.521284,[39  8] ; [64 23],[36.12686567 10.87313433] ; [66.87313433 20.12686567],0
