Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,33.741243,[63 28] ; [ 1 24],[50.20689655 40.79310345] ; [13.79310345 11.20689655],1
d5,1,1e-06,24.175036,[77 14] ; [ 9 16],[67.46551724 23.53448276] ; [18.53448276  6.46551724],1
d3,1,2e-06,23.023404,[74 17] ; [ 8 17],[64.32758621 26.67241379] ; [17.67241379  7.32758621],1
a3,1,0.000455,12.289962,[67 24] ; [ 9 16],[59.62068966 31.37931034] ; [16.37931034  8.62068966],1
a5,1,0.000664,11.586786,[69 22] ; [10 15],[61.97413793 29.02586207] ; [17.02586207  7.97413793],1
p4,1,0.001646,9.908031,[64 27] ; [ 9 16],[57.26724138 33.73275862] ; [15.73275862  9.26724138],0
p6,1,0.005606,7.67293,[46 44] ; [ 5 20],[39.91304348 50.08695652] ; [11.08695652 13.91304348],0
p2,1,0.02741,4.864777,[79 12] ; [17  8],[75.31034483 15.68965517] ; [20.68965517  4.31034483],0
a7,1,0.037481,4.32843,[64 27] ; [12 13],[59.62068966 31.37931034] ; [16.37931034  8.62068966],0
p9,1,0.042713,4.106712,[85  6] ; [20  5],[82.37068966  8.62931034] ; [22.62931034  2.37068966],0
a4,1,0.070822,3.263867,[40 51] ; [ 6 19],[36.0862069 54.9137931] ; [ 9.9137931 15.0862069],0
s8,1,0.093302,2.816464,[50 41] ; [ 9 16],[46.28448276 44.71551724] ; [12.71551724 12.28448276],0
r4,1,0.094727,2.792158,[81 10] ; [19  6],[78.44827586 12.55172414] ; [21.55172414  3.44827586],0
v2,1,0.102814,2.661334,[44 45] ; [ 7 16],[40.52678571 48.47321429] ; [10.47321429 12.52678571],0
a2,1,0.114329,2.493333,[20 71] ; [ 2 23],[17.25862069 73.74137931] ; [ 4.74137931 20.25862069],0
p10,1,0.115585,2.476147,[83  8] ; [20  5],[80.80172414 10.19827586] ; [22.19827586  2.80172414],0
d2,1,0.125143,2.351743,[41 50] ; [ 7 18],[37.65517241 53.34482759] ; [10.34482759 14.65517241],0
v1,1,0.125164,2.351482,[48 42] ; [ 9 16],[44.60869565 45.39130435] ; [12.39130435 12.60869565],0
p3,1,0.128013,2.316436,[52 39] ; [10 15],[48.63793103 42.36206897] ; [13.36206897 11.63793103],0
u1,1,0.138534,2.194163,[19 72] ; [ 2 23],[16.47413793 74.52586207] ; [ 4.52586207 20.47413793],0
b1,1,0.149604,2.07628,[32 59] ; [ 5 20],[29.02586207 61.97413793] ; [ 7.97413793 17.02586207],0
r1,1,0.151552,2.056557,[71 20] ; [16  9],[68.25 22.75] ; [18.75  6.25],0
p7,1,0.234144,1.415509,[63 24] ; [15 10],[60.58928571 26.41071429] ; [17.41071429  7.58928571],0
n4,1,0.248228,1.333249,[62 29] ; [20  5],[64.32758621 26.67241379] ; [17.67241379  7.32758621],0
n3,1,0.269007,1.221805,[12  6] ; [7 1],[13.15384615  4.84615385] ; [5.84615385 2.15384615],0
v4,1,0.281792,1.158425,[88  3] ; [22  2],[87.04347826  3.95652174] ; [22.95652174  1.04347826],0
v3,1,0.309553,1.032583,[28 61] ; [ 5 19],[25.99115044 63.00884956] ; [ 7.00884956 16.99115044],0
s5,1,0.339235,0.913319,[45 41] ; [ 9 13],[43. 43.] ; [11. 11.],0
p12,1,0.370779,0.801052,[ 6 85] ; [ 3 22],[ 7.06034483 83.93965517] ; [ 1.93965517 23.06034483],0
r2,1,0.370779,0.801052,[85  6] ; [22  3],[83.93965517  7.06034483] ; [23.06034483  1.93965517],0
p8,1,0.400367,0.707225,[54 34] ; [13 12],[52.17699115 35.82300885] ; [14.82300885 10.17699115],0
s2,1,0.410481,0.677408,[66 25] ; [14  8],[64.42477876 26.57522124] ; [15.57522124  6.42477876],0
s1,1,0.440309,0.595476,[ 4 87] ; [ 2 22],[ 4.74782609 86.25217391] ; [ 1.25217391 22.74782609],0
r3,1,0.471068,0.51947,[87  4] ; [23  2],[86.29310345  4.70689655] ; [23.70689655  1.29310345],0
s7,1,0.480134,0.498559,[58 33] ; [14 11],[56.48275862 34.51724138] ; [15.51724138  9.48275862],0
u3,1,0.504985,0.444444,[16  8] ; [9 7],[15.  9.] ; [10.  6.],0
u2,1,0.518605,0.416667,[13 11] ; [7 9],[12. 12.] ; [8. 8.],0
s3,1,0.615596,0.252106,[68 23] ; [16  7],[67.05263158 23.94736842] ; [16.94736842  6.05263158],0
b5,1,0.616092,0.251398,[56 35] ; [14 11],[54.9137931 36.0862069] ; [15.0862069  9.9137931],0
n6,1,0.619774,0.246185,[79 11] ; [21  4],[78.26086957 11.73913043] ; [21.73913043  3.26086957],0
a6,1,0.655927,0.198509,[59 32] ; [15 10],[58.05172414 32.94827586] ; [15.94827586  9.05172414],0
n5,1,0.736774,0.112983,[72 19] ; [19  6],[71.38793103 19.61206897] ; [19.61206897  5.38793103],0
n2,1,0.785792,0.073864,[15  3] ; [7 1],[15.23076923  2.76923077] ; [6.76923077 1.23076923],0
s6,1,0.863444,0.029581,[77 13] ; [20  3],[77.25663717 12.74336283] ; [19.74336283  3.25663717],0
p5,1,0.900649,0.015585,[ 8 83] ; [ 2 23],[ 7.84482759 83.15517241] ; [ 2.15517241 22.84482759],0
n1,1,0.946434,0.004514,[ 7 11] ; [3 5],[ 6.92307692 11.07692308] ; [3.07692308 4.92307692],0
