Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,2e-05,18.211327,[145  22] ; [36 23],[133.74778761  33.25221239] ; [47.25221239 11.74778761],1
a3,1,0.32543,0.966999,[124  44] ; [41 20],[121.04803493  46.95196507] ; [43.95196507 17.04803493],0
d4,1,0.326536,0.962589,[139  28] ; [54  7],[141.36403509  25.63596491] ; [51.63596491  9.36403509],0
a7,1,0.393797,0.727184,[127  40] ; [43 18],[124.51754386  42.48245614] ; [45.48245614 15.51754386],0
d2,1,0.396935,0.717591,[82 84] ; [34 27],[84.82819383 81.17180617] ; [31.17180617 29.82819383],0
v3,1,0.466735,0.529696,[79 86] ; [25 34],[76.60714286 88.39285714] ; [27.39285714 31.60714286],0
s2,1,0.488651,0.479496,[87 78] ; [29 32],[84.69026549 80.30973451] ; [31.30973451 29.69026549],0
a5,1,0.515537,0.422812,[123  45] ; [42 19],[121.04803493  46.95196507] ; [43.95196507 17.04803493],0
d5,1,0.524538,0.404961,[146  22] ; [51 10],[144.52401747  23.47598253] ; [52.47598253  8.52401747],0
a4,1,0.554628,0.349091,[79 89] ; [26 35],[77.03056769 90.96943231] ; [27.96943231 33.03056769],0
u2,1,0.56747,0.326934,[21 21] ; [11  8],[22.03278689 19.96721311] ; [9.96721311 9.03278689],0
s3,1,0.574811,0.314699,[84 79] ; [34 27],[85.86607143 77.13392857] ; [32.13392857 28.86607143],0
d1,1,0.704806,0.14352,[100  68] ; [38 23],[101.24017467  66.75982533] ; [36.75982533 24.24017467],0
s7,1,0.720661,0.127861,[77 83] ; [30 29],[78.17351598 81.82648402] ; [28.82648402 30.17351598],0
b2,1,0.728311,0.120668,[37 67] ; [13 27],[36.11111111 67.88888889] ; [13.88888889 26.11111111],0
b3,1,0.728311,0.120668,[37 67] ; [13 27],[36.11111111 67.88888889] ; [13.88888889 26.11111111],0
b5,1,0.763617,0.090441,[111  57] ; [39 22],[110.04366812  57.95633188] ; [39.95633188 21.04366812],0
s6,1,0.771174,0.084588,[112  55] ; [39 21],[111.08810573  55.91189427] ; [39.91189427 20.08810573],0
u1,1,0.772829,0.083334,[ 36 132] ; [12 49],[ 35.2139738 132.7860262] ; [12.7860262 48.2139738],0
p1,1,0.805712,0.060497,[  7 161] ; [ 3 58],[  7.33624454 160.66375546] ; [ 2.66375546 58.33624454],0
u3,1,0.81118,0.057075,[25 19] ; [12  8],[25.4375 18.5625] ; [11.5625  8.4375],0
n1,1,0.82092,0.05124,[12 28] ; [ 6 16],[11.61290323 28.38709677] ; [ 6.38709677 15.61290323],0
n2,1,0.853199,0.034239,[27 13] ; [15  8],[26.66666667 13.33333333] ; [15.33333333  7.66666667],0
b4,1,0.880401,0.022638,[101  67] ; [36 25],[100.50655022  67.49344978] ; [36.49344978 24.50655022],0
s5,1,0.921644,0.009675,[ 48 112] ; [17 41],[ 47.70642202 112.29357798] ; [17.29357798 40.70642202],0
s8,1,0.926108,0.008601,[70 98] ; [25 36],[69.69432314 98.30567686] ; [25.30567686 35.69432314],0
