Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000132,14.618485,[9 2] ; [ 5 24],[3.85 7.15] ; [10.15 18.85],1
u1,1,0.000893,11.036941,[5 6] ; [ 1 28],[1.65 9.35] ; [ 4.35 24.65],1
s8,1,0.004249,8.174354,[7 4] ; [ 5 24],[3.3 7.7] ; [ 8.7 20.3],0
b3,1,0.020821,5.341719,[6 1] ; [ 7 13],[3.37037037 3.62962963] ; [ 9.62962963 10.37037037],0
b2,1,0.020821,5.341719,[6 1] ; [ 7 13],[3.37037037 3.62962963] ; [ 9.62962963 10.37037037],0
d1,1,0.035475,4.422153,[4 7] ; [21  8],[6.875 4.125] ; [18.125 10.875],0
a2,1,0.081873,3.027318,[3 8] ; [ 2 27],[1.375 9.625] ; [ 3.625 25.375],0
d4,1,0.090628,2.863178,[8 3] ; [26  2],[9.58974359 1.41025641] ; [24.41025641  3.58974359],0
p3,1,0.114623,2.489295,[8 3] ; [13 16],[5.775 5.225] ; [15.225 13.775],0
v2,1,0.12011,2.415883,[9 2] ; [16 13],[6.875 4.125] ; [18.125 10.875],0
p8,1,0.208155,1.584211,[7 4] ; [12 17],[5.225 5.775] ; [13.775 15.225],0
a7,1,0.27377,1.197761,[8 3] ; [15 13],[6.48717949 4.51282051] ; [16.51282051 11.48717949],0
a3,1,0.285735,1.13961,[9 2] ; [18 10],[7.61538462 3.38461538] ; [19.38461538  8.61538462],0
p4,1,0.28809,1.128527,[7 4] ; [13 16],[5.5 5.5] ; [14.5 14.5],0
r4,1,0.28809,1.128527,[10  1] ; [22  7],[8.8 2.2] ; [23.2  5.8],0
s4,1,0.28809,1.128527,[2 9] ; [ 2 27],[1.1 9.9] ; [ 2.9 26.1],0
d5,1,0.316422,1.003678,[8 3] ; [25  4],[9.075 1.925] ; [23.925  5.075],0
p11,1,0.316422,1.003678,[8 3] ; [25  4],[9.075 1.925] ; [23.925  5.075],0
a4,1,0.342558,0.900833,[6 5] ; [11 18],[4.675 6.325] ; [12.325 16.675],0
p1,1,0.366273,0.816269,[ 1 10] ; [ 6 22],[1.97435897 9.02564103] ; [ 5.02564103 22.97435897],0
d2,1,0.387145,0.74789,[5 6] ; [17 11],[6.20512821 4.79487179] ; [15.79487179 12.20512821],0
p9,1,0.439391,0.597871,[7 4] ; [22  7],[7.975 3.025] ; [21.025  7.975],0
p12,1,0.464694,0.534565,[ 1 10] ; [ 1 28],[ 0.55 10.45] ; [ 1.45 27.55],0
s2,1,0.477916,0.503616,[4 7] ; [ 7 21],[3.1025641 7.8974359] ; [ 7.8974359 20.1025641],0
p7,1,0.481582,0.495278,[8 3] ; [17 11],[7.05128205 3.94871795] ; [17.94871795 10.05128205],0
v1,1,0.482367,0.493506,[6 5] ; [18  9],[6.94736842 4.05263158] ; [17.05263158  9.94736842],0
b1,1,0.582626,0.302009,[6 5] ; [13 16],[5.225 5.775] ; [13.775 15.225],0
b5,1,0.588571,0.292581,[4 7] ; [ 8 21],[3.3 7.7] ; [ 8.7 20.3],0
s3,1,0.614798,0.253247,[3 8] ; [10 18],[3.66666667 7.33333333] ; [ 9.33333333 18.66666667],0
v3,1,0.630202,0.231786,[5 6] ; [10 17],[4.34210526 6.65789474] ; [10.65789474 16.34210526],0
a8,1,0.651325,0.204234,[1 7] ; [ 2 25],[0.68571429 7.31428571] ; [ 2.31428571 24.68571429],0
a5,1,0.663766,0.188981,[8 3] ; [19 10],[7.425 3.575] ; [19.575  9.425],0
n2,1,0.67329,0.177778,[2 1] ; [4 1],[2.25 0.75] ; [3.75 1.25],0
b4,1,0.747972,0.103243,[7 4] ; [20  9],[7.425 3.575] ; [19.575  9.425],0
n5,1,0.747972,0.103243,[7 4] ; [20  9],[7.425 3.575] ; [19.575  9.425],0
p2,1,0.761537,0.09209,[9 2] ; [24  4],[9.30769231 1.69230769] ; [23.69230769  4.30769231],0
r2,1,0.813997,0.055353,[10  1] ; [27  2],[10.175  0.825] ; [26.825  2.175],0
d3,1,0.815914,0.054198,[6 5] ; [17 12],[6.325 4.675] ; [16.675 12.325],0
p5,1,0.821233,0.051058,[2 9] ; [ 6 22],[2.25641026 8.74358974] ; [ 5.74358974 22.25641026],0
n4,1,0.838007,0.041797,[8 3] ; [22  7],[8.25 2.75] ; [21.75  7.25],0
r1,1,0.838007,0.041797,[8 3] ; [22  7],[8.25 2.75] ; [21.75  7.25],0
v4,1,0.880472,0.022611,[10  1] ; [25  3],[9.87179487 1.12820513] ; [25.12820513  2.87179487],0
a6,1,0.927151,0.008359,[7 4] ; [18 11],[6.875 4.125] ; [18.125 10.875],0
n6,1,0.944277,0.004885,[9 2] ; [24  5],[9.075 1.925] ; [23.925  5.075],0
