Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a7,1,0.01284,6.191014,[18 27] ; [9 2],[21.69642857 23.30357143] ; [5.30357143 5.69642857],0
d3,1,0.01855,5.543434,[19 26] ; [9 2],[22.5 22.5] ; [5.5 5.5],0
d4,1,0.022169,5.232474,[24 21] ; [10  1],[27.32142857 17.67857143] ; [6.67857143 4.32142857],0
a6,1,0.065063,3.403367,[23 22] ; [9 2],[25.71428571 19.28571429] ; [6.28571429 4.71428571],0
a3,1,0.069517,3.29439,[19 26] ; [8 3],[21.69642857 23.30357143] ; [5.30357143 5.69642857],0
v2,1,0.107162,2.595583,[13 32] ; [6 5],[15.26785714 29.73214286] ; [3.73214286 7.26785714],0
p4,1,0.139845,2.179663,[19 26] ; [2 9],[16.875 28.125] ; [4.125 6.875],0
n2,1,0.162862,1.947453,[10 12] ; [4 1],[11.40740741 10.59259259] ; [2.59259259 2.40740741],0
r2,1,0.20194,1.628289,[27 17] ; [9 2],[28.8 15.2] ; [7.2 3.8],0
r4,1,0.224429,1.475826,[12 33] ; [5 6],[13.66071429 31.33928571] ; [3.33928571 7.66071429],0
v1,1,0.249192,1.327826,[ 9 36] ; [4 7],[10.44642857 34.55357143] ; [2.55357143 8.44642857],0
s3,1,0.250355,1.321321,[16 28] ; [2 9],[14.4 29.6] ; [3.6 7.4],0
r3,1,0.29939,1.076909,[25 20] ; [8 3],[26.51785714 18.48214286] ; [6.48214286 4.51785714],0
b5,1,0.312951,1.018182,[21 24] ; [7 4],[22.5 22.5] ; [5.5 5.5],0
s6,1,0.367757,0.81123,[14 31] ; [5 6],[15.26785714 29.73214286] ; [3.73214286 7.26785714],0
p8,1,0.373113,0.793269,[14 30] ; [2 9],[12.8 31.2] ; [3.2 7.8],0
n4,1,0.38023,0.769958,[22 23] ; [7 4],[23.30357143 21.69642857] ; [5.69642857 5.30357143],0
p7,1,0.455255,0.557534,[22 23] ; [4 7],[20.89285714 24.10714286] ; [5.10714286 5.89285714],0
v4,1,0.514516,0.424871,[28 17] ; [8 3],[28.92857143 16.07142857] ; [7.07142857 3.92857143],0
d1,1,0.514516,0.424871,[17 28] ; [3 8],[16.07142857 28.92857143] ; [3.92857143 7.07142857],0
s2,1,0.560179,0.339394,[12 33] ; [2 9],[11.25 33.75] ; [2.75 8.25],0
s8,1,0.582829,0.301684,[ 7 38] ; [ 1 10],[ 6.42857143 38.57142857] ; [1.57142857 9.42857143],0
n5,1,0.639222,0.219761,[24 21] ; [5 6],[23.30357143 21.69642857] ; [5.69642857 5.30357143],0
b1,1,0.639222,0.219761,[24 21] ; [5 6],[23.30357143 21.69642857] ; [5.69642857 5.30357143],0
d5,1,0.640263,0.218398,[28 17] ; [6 5],[27.32142857 17.67857143] ; [6.67857143 4.32142857],0
s4,1,0.659207,0.194489,[11 34] ; [2 9],[10.44642857 34.55357143] ; [2.55357143 8.44642857],0
n6,1,0.681771,0.168139,[25 19] ; [7 4],[25.6 18.4] ; [6.4 4.6],0
n3,1,0.686239,0.163187,[11 11] ; [3 2],[11.40740741 10.59259259] ; [2.59259259 2.40740741],0
p6,1,0.717941,0.130474,[10 33] ; [2 9],[ 9.55555556 33.44444444] ; [2.44444444 8.55555556],0
a5,1,0.723299,0.125354,[19 26] ; [4 7],[18.48214286 26.51785714] ; [4.51785714 6.48214286],0
b4,1,0.736607,0.113131,[22 23] ; [6 5],[22.5 22.5] ; [5.5 5.5],0
u2,1,0.74748,0.103661,[10 16] ; [1 1],[10.21428571 15.78571429] ; [0.78571429 1.21428571],0
b3,1,0.768542,0.086602,[10 21] ; [1 3],[ 9.74285714 21.25714286] ; [1.25714286 2.74285714],0
b2,1,0.768542,0.086602,[10 21] ; [1 3],[ 9.74285714 21.25714286] ; [1.25714286 2.74285714],0
d2,1,0.787372,0.072751,[22 22] ; [5 6],[21.6 22.4] ; [5.4 5.6],0
s7,1,0.813148,0.055869,[ 9 33] ; [2 9],[ 8.71698113 33.28301887] ; [2.28301887 8.71698113],0
p11,1,0.824807,0.049003,[18 27] ; [4 7],[17.67857143 27.32142857] ; [4.32142857 6.67857143],0
p10,1,0.831638,0.045199,[ 7 38] ; [2 9],[ 7.23214286 37.76785714] ; [1.76785714 9.23214286],0
p2,1,0.846026,0.03771,[19 26] ; [5 6],[19.28571429 25.71428571] ; [4.71428571 6.28571429],0
a4,1,0.881993,0.022035,[13 31] ; [3 8],[12.8 31.2] ; [3.2 7.8],0
n1,1,0.884077,0.021259,[ 6 15] ; [1 3],[ 5.88 15.12] ; [1.12 2.88],0
u3,1,0.927575,0.008262,[ 8 18] ; [1 2],[ 8.06896552 17.93103448] ; [0.93103448 2.06896552],0
a2,1,0.983195,0.000444,[ 4 41] ; [ 1 10],[ 4.01785714 40.98214286] ; [ 0.98214286 10.01785714],0
p3,1,1.0,0.0,[12 32] ; [3 8],[12. 32.] ; [3. 8.],0
