Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1e-06,24.961032,[59 14] ; [30 44],[44.19727891 28.80272109] ; [44.80272109 29.19727891],1
d1,1,6.9e-05,15.840882,[56 19] ; [33 44],[43.91447368 31.08552632] ; [45.08552632 31.91447368],1
s2,1,0.00033,12.891511,[63 11] ; [44 31],[53.1409396 20.8590604] ; [53.8590604 21.1409396],1
u1,1,0.000615,11.731476,[22 53] ; [ 6 71],[13.81578947 61.18421053] ; [14.18421053 62.81578947],1
d2,1,0.000666,11.581245,[46 29] ; [26 51],[35.52631579 39.47368421] ; [36.47368421 40.52631579],1
s6,1,0.0012,10.489736,[69  4] ; [55 18],[62. 11.] ; [62. 11.],0
p1,1,0.004279,8.161433,[12 63] ; [ 2 75],[ 6.90789474 68.09210526] ; [ 7.09210526 69.90789474],0
s3,1,0.00429,8.156602,[62 12] ; [48 28],[54.26666667 19.73333333] ; [55.73333333 20.26666667],0
s5,1,0.004947,7.898828,[45 24] ; [29 41],[36.73381295 32.26618705] ; [37.26618705 32.73381295],0
p5,1,0.007812,7.076182,[11 64] ; [ 2 75],[ 6.41447368 68.58552632] ; [ 6.58552632 70.41447368],0
p6,1,0.008776,6.867822,[39 35] ; [24 52],[31.08 42.92] ; [31.92 44.08],0
p7,1,0.010791,6.499428,[53 19] ; [40 35],[45.55102041 26.44897959] ; [47.44897959 27.55102041],0
d5,1,0.016084,5.793632,[66  9] ; [55 21],[60.09933775 14.90066225] ; [60.90066225 15.09933775],0
v1,1,0.018334,5.563945,[43 32] ; [29 47],[35.7615894 39.2384106] ; [36.2384106 39.7615894],0
a2,1,0.018789,5.521038,[20 55] ; [ 9 68],[14.30921053 60.69078947] ; [14.69078947 62.30921053],0
p9,1,0.022891,5.176772,[68  6] ; [59 16],[63.0738255 10.9261745] ; [63.9261745 11.0738255],0
b1,1,0.031214,4.641154,[33 42] ; [21 56],[26.64473684 48.35526316] ; [27.35526316 49.64473684],0
p8,1,0.032567,4.568402,[43 31] ; [30 44],[36.5 37.5] ; [36.5 37.5],0
p10,1,0.037306,4.336387,[66  8] ; [58 18],[61.17333333 12.82666667] ; [62.82666667 13.17333333],0
n4,1,0.040115,4.21301,[53 22] ; [42 35],[46.875 28.125] ; [48.125 28.875],0
p4,1,0.045058,4.01647,[50 25] ; [39 38],[43.91447368 31.08552632] ; [45.08552632 31.91447368],0
r4,1,0.047617,3.92345,[72  3] ; [67 10],[68.58552632  6.41447368] ; [70.41447368  6.58552632],0
n5,1,0.050201,3.83474,[56 19] ; [46 31],[50.32894737 24.67105263] ; [51.67105263 25.32894737],0
d4,1,0.083673,2.992064,[64 11] ; [57 20],[59.70394737 15.29605263] ; [61.29605263 15.70394737],0
u2,1,0.133357,2.252981,[11  8] ; [10 18],[ 8.4893617 10.5106383] ; [12.5106383 15.4893617],0
p11,1,0.135177,2.232015,[57 18] ; [50 27],[52.79605263 22.20394737] ; [54.20394737 22.79605263],0
a3,1,0.141265,2.16413,[56 19] ; [49 28],[51.80921053 23.19078947] ; [53.19078947 23.80921053],0
r3,1,0.146084,2.112676,[73  2] ; [69  6],[71.  4.] ; [71.  4.],0
p12,1,0.169353,1.888661,[ 7 67] ; [ 3 74],[ 4.90066225 69.09933775] ; [ 5.09933775 71.90066225],0
b3,1,0.191404,1.706775,[12 30] ; [ 6 31],[ 9.56962025 32.43037975] ; [ 8.43037975 28.56962025],0
b2,1,0.191404,1.706775,[12 30] ; [ 6 31],[ 9.56962025 32.43037975] ; [ 8.43037975 28.56962025],0
a4,1,0.197758,1.658852,[36 39] ; [29 48],[32.07236842 42.92763158] ; [32.92763158 44.07236842],0
u3,1,0.246775,1.341471,[14  5] ; [16 12],[12.12765957  6.87234043] ; [17.87234043 10.12765957],0
n2,1,0.250356,1.321318,[13  6] ; [20  4],[14.58139535  4.41860465] ; [18.41860465  5.58139535],0
v3,1,0.253335,1.304819,[26 49] ; [19 54],[22.80405405 52.19594595] ; [22.19594595 50.80405405],0
r1,1,0.27975,1.168303,[61 14] ; [57 20],[58.22368421 16.77631579] ; [59.77631579 17.22368421],0
b4,1,0.336308,0.924455,[43 32] ; [50 27],[45.88815789 29.11184211] ; [47.11184211 29.88815789],0
p3,1,0.417264,0.658009,[40 35] ; [36 41],[37.5 37.5] ; [38.5 38.5],0
a5,1,0.433489,0.613458,[55 20] ; [52 25],[52.79605263 22.20394737] ; [54.20394737 22.79605263],0
n3,1,0.460944,0.543602,[16  3] ; [18  6],[15.02325581  3.97674419] ; [18.97674419  5.02325581],0
b5,1,0.476395,0.507105,[49 26] ; [46 31],[46.875 28.125] ; [48.125 28.875],0
p2,1,0.489214,0.478254,[60 15] ; [58 19],[58.22368421 16.77631579] ; [59.77631579 17.22368421],0
v2,1,0.575123,0.314186,[35 37] ; [33 42],[33.30612245 38.69387755] ; [34.69387755 40.30612245],0
a8,1,0.655918,0.19852,[ 4 65] ; [ 3 69],[ 3.42553191 65.57446809] ; [ 3.57446809 68.42553191],0
s1,1,0.698679,0.14985,[ 4 71] ; [ 3 72],[ 3.5 71.5] ; [ 3.5 71.5],0
a7,1,0.764353,0.089862,[53 22] ; [52 24],[52.15231788 22.84768212] ; [52.84768212 23.15231788],0
d3,1,0.813764,0.055495,[56 19] ; [58 18],[56.62251656 18.37748344] ; [57.37748344 18.62251656],0
a6,1,0.901387,0.015354,[47 28] ; [49 28],[47.36842105 27.63157895] ; [48.63157895 28.36842105],0
n1,1,0.902962,0.014865,[ 6 13] ; [ 8 16],[ 6.18604651 12.81395349] ; [ 7.81395349 16.18604651],0
n6,1,0.971779,0.001252,[63 12] ; [64 12],[63.0794702 11.9205298] ; [63.9205298 12.0794702],0
a1,1,0.978722,0.000711,[ 2 73] ; [ 2 75],[ 1.97368421 73.02631579] ; [ 2.02631579 74.97368421],0
