Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000382,12.619431,[23 29] ; [26  5],[30.69879518 21.30120482] ; [18.30120482 12.69879518],1
p4,1,0.000385,12.604487,[11 41] ; [19 13],[18.57142857 33.42857143] ; [11.42857143 20.57142857],1
p10,1,0.00055,11.939433,[19 31] ; [24  7],[26.54320988 23.45679012] ; [16.45679012 14.54320988],1
s6,1,0.000609,11.748208,[13 39] ; [19 11],[20.29268293 31.70731707] ; [11.70731707 18.29268293],1
p8,1,0.000718,11.440926,[ 7 45] ; [15 17],[13.61904762 38.38095238] ; [ 8.38095238 23.61904762],1
p11,1,0.000946,10.929677,[22 30] ; [26  7],[29.36470588 22.63529412] ; [18.63529412 14.36470588],1
p3,1,0.001237,10.433873,[10 42] ; [17 15],[16.71428571 35.28571429] ; [10.28571429 21.71428571],0
v2,1,0.004623,8.021454,[15 34] ; [20 12],[21.17283951 27.82716049] ; [13.82716049 18.17283951],0
p9,1,0.008814,6.860059,[24 24] ; [26  7],[29.62962963 18.37037037] ; [20.37037037 12.62962963],0
s2,1,0.00931,6.762326,[12 39] ; [16 15],[17.41463415 33.58536585] ; [10.58536585 20.41463415],0
s3,1,0.012497,6.238892,[15 35] ; [17 12],[20.25316456 29.74683544] ; [11.74683544 17.25316456],0
p6,1,0.016473,5.751681,[ 7 44] ; [11 19],[11.33333333 39.66666667] ; [ 6.66666667 23.33333333],0
s8,1,0.020831,5.340865,[ 8 44] ; [12 20],[12.38095238 39.61904762] ; [ 7.61904762 24.38095238],0
r3,1,0.026484,4.924126,[24 26] ; [22  8],[28.75 21.25] ; [17.25 12.75],0
v4,1,0.044624,4.032793,[25 27] ; [20  8],[29.25 22.75] ; [15.75 12.25],0
u2,1,0.050962,3.809524,[ 6 15] ; [6 3],[ 8.4 12.6] ; [3.6 5.4],0
p5,1,0.069893,3.285525,[ 3 49] ; [ 6 27],[ 5.50588235 46.49411765] ; [ 3.49411765 29.50588235],0
b2,1,0.070308,3.275826,[16 18] ; [ 6 19],[12.6779661 21.3220339] ; [ 9.3220339 15.6779661],0
b3,1,0.070308,3.275826,[16 18] ; [ 6 19],[12.6779661 21.3220339] ; [ 9.3220339 15.6779661],0
b5,1,0.080998,3.044764,[23 29] ; [21 12],[26.91764706 25.08235294] ; [17.08235294 15.91764706],0
a1,1,0.089235,2.888115,[10 42] ; [ 2 31],[ 7.34117647 44.65882353] ; [ 4.65882353 28.34117647],0
s4,1,0.107907,2.584615,[ 6 46] ; [ 8 24],[ 8.66666667 43.33333333] ; [ 5.33333333 26.66666667],0
s7,1,0.143372,2.141386,[16 32] ; [15 15],[19.07692308 28.92307692] ; [11.92307692 18.07692308],0
s5,1,0.149267,2.079725,[ 6 45] ; [ 7 22],[ 8.2875 42.7125] ; [ 4.7125 24.2875],0
a4,1,0.155949,2.013072,[25 26] ; [11 22],[21.85714286 29.14285714] ; [14.14285714 18.85714286],0
d1,1,0.180027,1.797397,[25 27] ; [11 22],[22.02352941 29.97647059] ; [13.97647059 19.02352941],0
n2,1,0.214947,1.537793,[14  9] ; [12  3],[15.73684211  7.26315789] ; [10.26315789  4.73684211],0
a6,1,0.217827,1.51863,[26 26] ; [21 12],[28.75294118 23.24705882] ; [18.24705882 14.75294118],0
v1,1,0.218128,1.516648,[14 35] ; [13 18],[16.5375 32.4625] ; [10.4625 20.5375],0
b4,1,0.236817,1.399441,[32 20] ; [16 17],[29.36470588 22.63529412] ; [18.63529412 14.36470588],0
d2,1,0.260096,1.268246,[26 24] ; [13 20],[23.4939759 26.5060241] ; [15.5060241 17.4939759],0
n6,1,0.278234,1.175694,[35 16] ; [17 13],[32.74074074 18.25925926] ; [19.25925926 10.74074074],0
p12,1,0.308206,1.038348,[ 1 50] ; [ 2 30],[ 1.84337349 49.15662651] ; [ 1.15662651 30.84337349],0
a7,1,0.35249,0.864475,[21 30] ; [17 16],[23.07142857 27.92857143] ; [14.92857143 18.07142857],0
n1,1,0.376445,0.782279,[11 12] ; [ 5 10],[ 9.68421053 13.31578947] ; [6.31578947 8.68421053],0
b1,1,0.393037,0.729525,[25 27] ; [19 14],[26.91764706 25.08235294] ; [17.08235294 15.91764706],0
p1,1,0.399516,0.709782,[ 8 44] ; [ 3 30],[ 6.72941176 45.27058824] ; [ 4.27058824 28.72941176],0
v3,1,0.408033,0.684525,[12 40] ; [10 22],[13.61904762 38.38095238] ; [ 8.38095238 23.61904762],0
r1,1,0.420076,0.650102,[16 36] ; [ 7 24],[14.40963855 37.59036145] ; [ 8.59036145 22.40963855],0
r2,1,0.512142,0.429687,[30 19] ; [15 13],[28.63636364 20.36363636] ; [16.36363636 11.63636364],0
a8,1,0.545399,0.365625,[ 3 45] ; [ 3 27],[ 3.69230769 44.30769231] ; [ 2.30769231 27.69230769],0
s1,1,0.560103,0.339526,[ 3 49] ; [ 3 30],[ 3.67058824 48.32941176] ; [ 2.32941176 30.67058824],0
a3,1,0.585307,0.297734,[31 20] ; [22 11],[32.17857143 18.82142857] ; [20.82142857 12.17857143],0
a5,1,0.587376,0.294461,[33 19] ; [19 14],[31.81176471 20.18823529] ; [20.18823529 12.81176471],0
u3,1,0.592948,0.285764,[ 4 17] ; [3 8],[ 4.59375 16.40625] ; [2.40625 8.59375],0
n3,1,0.635318,0.224918,[12 11] ; [9 6],[12.71052632 10.28947368] ; [8.28947368 6.71052632],0
a2,1,0.673681,0.177326,[ 8 44] ; [ 4 29],[ 7.34117647 44.65882353] ; [ 4.65882353 28.34117647],0
d5,1,0.680152,0.169954,[34 18] ; [23 10],[34.87058824 17.12941176] ; [22.12941176 10.87058824],0
n5,1,0.722407,0.126198,[42 10] ; [26  5],[42.60240964  9.39759036] ; [25.39759036  5.60240964],0
d3,1,0.757329,0.095475,[25 27] ; [17 16],[25.69411765 26.30588235] ; [16.30588235 16.69411765],0
d4,1,0.853543,0.034077,[33 18] ; [22 11],[33.39285714 17.60714286] ; [21.60714286 11.39285714],0
u1,1,0.935676,0.006513,[ 5 47] ; [ 3 30],[ 4.89411765 47.10588235] ; [ 3.10588235 29.89411765],0
