Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,68.976271,[255  72] ; [48 81],[217.28289474 109.71710526] ; [85.71710526 43.28289474],1
d3,1,0.0,48.473745,[248  78] ; [54 75],[216.37802198 109.62197802] ; [85.62197802 43.37802198],1
u1,1,3.2e-05,17.268069,[ 63 264] ; [  5 124],[ 48.76315789 278.23684211] ; [ 19.23684211 109.76315789],1
d5,1,3.9e-05,16.91832,[271  56] ; [84 45],[254.57236842  72.42763158] ; [100.42763158  28.57236842],1
r4,1,0.001033,10.767511,[294  33] ; [101  28],[283.25657895  43.74342105] ; [111.74342105  17.25657895],0
b1,1,0.001155,10.561273,[104 223] ; [62 67],[119.03947368 207.96052632] ; [46.96052632 82.03947368],0
a2,1,0.002365,9.242586,[ 80 247] ; [ 15 114],[ 68.125 258.875] ; [ 26.875 102.125],0
r1,1,0.004452,8.089563,[255  69] ; [85 44],[243.17880795  80.82119205] ; [96.82119205 32.17880795],0
a5,1,0.006075,7.527807,[245  82] ; [80 49],[233.05921053  93.94078947] ; [91.94078947 37.05921053],0
d1,1,0.00865,6.893765,[184 143] ; [55 74],[171.38815789 155.61184211] ; [67.61184211 61.38815789],0
d4,1,0.012704,6.209867,[272  55] ; [94 35],[262.46052632  64.53947368] ; [103.53947368  25.46052632],0
r2,1,0.02636,4.932262,[301  18] ; [113  15],[295.44966443  23.55033557] ; [118.55033557   9.44966443],0
v4,1,0.027457,4.86183,[310  15] ; [115  13],[304.91169978  20.08830022] ; [120.08830022   7.91169978],0
p10,1,0.043148,4.089606,[293  31] ; [108  21],[286.80794702  37.19205298] ; [114.19205298  14.80794702],0
s2,1,0.058748,3.572381,[168 157] ; [54 75],[158.92070485 166.07929515] ; [63.07929515 65.92070485],0
p2,1,0.082465,3.015631,[286  41] ; [103  24],[280.18281938  46.81718062] ; [108.81718062  18.18281938],0
v2,1,0.086738,2.933888,[138 177] ; [44 82],[130. 185.] ; [52. 74.],0
p1,1,0.101068,2.688617,[ 17 310] ; [ 12 116],[ 20.84175824 306.15824176] ; [  8.15824176 119.84175824],0
b5,1,0.107207,2.594925,[214 113] ; [74 55],[206.52631579 120.47368421] ; [81.47368421 47.52631579],0
r3,1,0.107498,2.590624,[309  15] ; [118  11],[305.40397351  18.59602649] ; [121.59602649   7.40397351],0
u4,1,0.113423,2.505864,[  2 325] ; [  3 126],[  3.58552632 323.41447368] ; [  1.41447368 127.58552632],0
u3,1,0.154597,2.026293,[60 39] ; [20 22],[56.17021277 42.82978723] ; [23.82978723 18.17021277],0
n5,1,0.159878,1.975381,[228  95] ; [98 29],[233.99555556  89.00444444] ; [92.00444444 34.99555556],0
b2,1,0.162736,1.948613,[ 59 123] ; [35 50],[ 64.07490637 117.92509363] ; [29.92509363 55.07490637],0
b3,1,0.162736,1.948613,[ 59 123] ; [35 50],[ 64.07490637 117.92509363] ; [29.92509363 55.07490637],0
s5,1,0.178492,1.810136,[100 215] ; [47 75],[105.9610984 209.0389016] ; [41.0389016 80.9610984],0
p4,1,0.193815,1.688379,[195 131] ; [68 60],[188.85022026 137.14977974] ; [74.14977974 53.85022026],0
s6,1,0.197501,1.660756,[226  99] ; [79 46],[220.27777778 104.72222222] ; [84.72222222 40.27777778],0
n3,1,0.260948,1.263719,[56 15] ; [27 12],[53.57272727 17.42727273] ; [29.42727273  9.57272727],0
u2,1,0.311781,1.023116,[54 45] ; [19 23],[51.25531915 47.74468085] ; [21.74468085 20.25531915],0
a4,1,0.352003,0.866222,[136 190] ; [60 69],[140.43076923 185.56923077] ; [55.56923077 73.43076923],0
p7,1,0.378076,0.776949,[198 119] ; [73 53],[193.92099323 123.07900677] ; [77.07900677 48.92099323],0
p8,1,0.438386,0.600504,[167 156] ; [61 67],[163.29046563 159.70953437] ; [64.70953437 63.29046563],0
n1,1,0.472589,0.515915,[27 44] ; [18 22],[28.78378378 42.21621622] ; [16.21621622 23.78378378],0
p6,1,0.472918,0.51515,[121 204] ; [42 83],[117.72222222 207.27777778] ; [45.27777778 79.72222222],0
n6,1,0.501633,0.45148,[273  53] ; [103  24],[270.58719647  55.41280353] ; [105.41280353  21.58719647],0
p5,1,0.503817,0.446886,[ 29 297] ; [ 14 114],[ 30.87665198 295.12334802] ; [ 12.12334802 115.87665198],0
a1,1,0.530991,0.392495,[  9 318] ; [  5 124],[ 10.03947368 316.96052632] ; [  3.96052632 125.03947368],0
p3,1,0.535334,0.384256,[155 172] ; [57 72],[152.02631579 174.97368421] ; [59.97368421 69.02631579],0
p12,1,0.552658,0.352576,[ 16 310] ; [  8 119],[ 17.27152318 308.72847682] ; [  6.72847682 120.27152318],0
p11,1,0.567822,0.32634,[261  66] ; [106  23],[263.17763158  63.82236842] ; [103.82236842  25.17763158],0
n4,1,0.656458,0.197855,[241  85] ; [92 36],[239.11453744  86.88546256] ; [93.88546256 34.11453744],0
v1,1,0.692138,0.156781,[150 167] ; [57 69],[148.1241535 168.8758465] ; [58.8758465 67.1241535],0
d2,1,0.695094,0.153626,[139 188] ; [57 71],[140.86153846 186.13846154] ; [55.13846154 72.86153846],0
s4,1,0.733856,0.1156,[ 67 255] ; [ 25 104],[ 65.68514412 256.31485588] ; [ 26.31485588 102.68514412],0
a8,1,0.765254,0.089155,[ 45 256] ; [ 17 106],[ 44.01415094 256.98584906] ; [ 17.98584906 105.01415094],0
s3,1,0.775836,0.081082,[180 145] ; [69 59],[178.64238411 146.35761589] ; [70.35761589 57.64238411],0
a3,1,0.778689,0.078976,[226 100] ; [87 41],[224.75330396 101.24669604] ; [88.24669604 39.75330396],0
s8,1,0.823473,0.049765,[133 194] ; [51 78],[131.94736842 195.05263158] ; [52.05263158 76.94736842],0
s1,1,0.842264,0.0396,[  9 315] ; [  4 124],[  9.31858407 314.68141593] ; [  3.68141593 124.31858407],0
b4,1,0.87818,0.023494,[185 142] ; [74 55],[185.73026316 141.26973684] ; [73.26973684 55.73026316],0
s7,1,0.971104,0.001312,[141 172] ; [57 69],[141.17084282 171.82915718] ; [56.82915718 69.17084282],0
n2,1,0.996598,1.8e-05,[55 16] ; [31  9],[55.00900901 15.99099099] ; [30.99099099  9.00900901],0
