Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.001267,10.38939,[4 4] ; [ 1 25],[1.17647059 6.82352941] ; [ 3.82352941 22.17647059],0
p4,1,0.00672,7.346371,[5 4] ; [ 3 23],[2.05714286 6.94285714] ; [ 5.94285714 20.05714286],0
s3,1,0.010284,6.58498,[6 3] ; [ 5 20],[2.91176471 6.08823529] ; [ 8.08823529 16.91176471],0
n4,1,0.02507,5.019048,[2 7] ; [17  9],[4.88571429 4.11428571] ; [14.11428571 11.88571429],0
b1,1,0.040116,4.212963,[8 1] ; [13 13],[5.4 3.6] ; [15.6 10.4],0
n3,1,0.059739,3.544615,[4 1] ; [4 9],[2.22222222 2.77777778] ; [5.77777778 7.22222222],0
r2,1,0.069983,3.283429,[3 6] ; [17  8],[5.29411765 3.70588235] ; [14.70588235 10.29411765],0
p11,1,0.07355,3.201963,[4 5] ; [ 4 22],[2.05714286 6.94285714] ; [ 5.94285714 20.05714286],0
u2,1,0.079839,3.068182,[2 1] ; [ 2 10],[0.8 2.2] ; [3.2 8.8],0
p2,1,0.084522,2.975726,[4 4] ; [ 5 21],[2.11764706 5.88235294] ; [ 6.88235294 19.11764706],0
b5,1,0.094001,2.804487,[6 3] ; [ 9 17],[3.85714286 5.14285714] ; [11.14285714 14.85714286],0
p8,1,0.103604,2.649167,[3 5] ; [ 3 22],[1.45454545 6.54545455] ; [ 4.54545455 20.45454545],0
p9,1,0.137987,2.200269,[5 4] ; [ 7 18],[3.17647059 5.82352941] ; [ 8.82352941 16.17647059],0
a8,1,0.183954,1.765385,[2 6] ; [ 2 24],[0.94117647 7.05882353] ; [ 3.05882353 22.94117647],0
b3,1,0.192582,1.697755,[1 4] ; [10  9],[2.29166667 2.70833333] ; [ 8.70833333 10.29166667],0
b2,1,0.192582,1.697755,[1 4] ; [10  9],[2.29166667 2.70833333] ; [ 8.70833333 10.29166667],0
d3,1,0.20655,1.595442,[2 7] ; [12 14],[3.6 5.4] ; [10.4 15.6],0
d5,1,0.207596,1.58811,[3 6] ; [15 11],[4.62857143 4.37142857] ; [13.37142857 12.62857143],0
v2,1,0.223216,1.483575,[1 8] ; [ 8 17],[2.38235294 6.61764706] ; [ 6.61764706 18.38235294],0
s1,1,0.237663,1.394403,[2 7] ; [ 2 24],[1.02857143 7.97142857] ; [ 2.97142857 23.02857143],0
v1,1,0.244834,1.352546,[1 8] ; [ 8 18],[2.31428571 6.68571429] ; [ 6.68571429 19.31428571],0
p3,1,0.245952,1.346154,[3 6] ; [ 4 22],[1.8 7.2] ; [ 5.2 20.8],0
p10,1,0.27013,1.216085,[3 6] ; [ 4 21],[1.85294118 7.14705882] ; [ 5.14705882 19.85294118],0
d1,1,0.28245,1.155266,[2 7] ; [11 15],[3.34285714 5.65714286] ; [ 9.65714286 16.34285714],0
a4,1,0.371776,0.797721,[5 4] ; [10 16],[3.85714286 5.14285714] ; [11.14285714 14.85714286],0
r3,1,0.371776,0.797721,[5 4] ; [10 16],[3.85714286 5.14285714] ; [11.14285714 14.85714286],0
a5,1,0.386997,0.748355,[6 3] ; [13 13],[4.88571429 4.11428571] ; [14.11428571 11.88571429],0
s2,1,0.429853,0.623219,[2 7] ; [ 3 23],[1.28571429 7.71428571] ; [ 3.71428571 22.28571429],0
a3,1,0.577155,0.310857,[6 3] ; [14 11],[5.29411765 3.70588235] ; [14.70588235 10.29411765],0
r4,1,0.577484,0.31032,[1 8] ; [ 5 21],[1.54285714 7.45714286] ; [ 4.45714286 21.54285714],0
a2,1,0.577484,0.31032,[1 8] ; [ 5 21],[1.54285714 7.45714286] ; [ 4.45714286 21.54285714],0
n2,1,0.598725,0.276923,[3 2] ; [6 7],[2.5 2.5] ; [6.5 6.5],0
n1,1,0.598725,0.276923,[2 3] ; [7 6],[2.5 2.5] ; [6.5 6.5],0
a7,1,0.626688,0.236579,[4 5] ; [14 12],[4.62857143 4.37142857] ; [13.37142857 12.62857143],0
r1,1,0.635738,0.224359,[3 6] ; [11 15],[3.6 5.4] ; [10.4 15.6],0
s4,1,0.752172,0.099715,[1 8] ; [ 4 22],[1.28571429 7.71428571] ; [ 3.71428571 22.28571429],0
s5,1,0.752172,0.099715,[1 8] ; [ 4 22],[1.28571429 7.71428571] ; [ 3.71428571 22.28571429],0
p1,1,0.752172,0.099715,[1 8] ; [ 4 22],[1.28571429 7.71428571] ; [ 3.71428571 22.28571429],0
d2,1,0.773795,0.082607,[4 5] ; [13 13],[4.37142857 4.62857143] ; [12.62857143 13.37142857],0
d4,1,0.783758,0.075309,[6 3] ; [16 10],[5.65714286 3.34285714] ; [16.34285714  9.65714286],0
s6,1,0.846667,0.037393,[2 7] ; [ 5 21],[1.8 7.2] ; [ 5.2 20.8],0
n5,1,0.9293,0.007872,[4 5] ; [12 14],[4.11428571 4.88571429] ; [11.88571429 14.11428571],0
a6,1,0.9293,0.007872,[4 5] ; [12 14],[4.11428571 4.88571429] ; [11.88571429 14.11428571],0
b4,1,0.9293,0.007872,[5 4] ; [14 12],[4.88571429 4.11428571] ; [14.11428571 11.88571429],0
s7,1,1.0,0.0,[1 7] ; [ 3 21],[1. 7.] ; [ 3. 21.],0
