Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,47.63706,[ 7 50] ; [60 24],[27.08510638 29.91489362] ; [39.91489362 44.08510638],1
d4,1,0.0,43.284393,[31 26] ; [83  1],[46.08510638 10.91489362] ; [67.91489362 16.08510638],1
d5,1,0.0,34.289855,[33 23] ; [82  2],[46. 10.] ; [69. 15.],1
a5,1,0.0,27.717422,[27 30] ; [74 10],[40.82978723 16.17021277] ; [60.17021277 23.82978723],1
d3,1,0.0,26.825397,[29 27] ; [76  8],[42. 14.] ; [63. 21.],1
p4,1,7e-06,20.171994,[22 35] ; [64 20],[34.76595745 22.23404255] ; [51.23404255 32.76595745],1
s8,1,1.7e-05,18.459943,[17 40] ; [56 28],[29.5106383 27.4893617] ; [43.4893617 40.5106383],1
a2,1,3.7e-05,17.042129,[ 2 55] ; [27 57],[11.72340426 45.27659574] ; [17.27659574 66.72340426],1
a3,1,7.6e-05,15.660803,[29 28] ; [69 15],[39.61702128 17.38297872] ; [58.38297872 25.61702128],1
p6,1,9.6e-05,15.216447,[13 43] ; [47 36],[24.17266187 31.82733813] ; [35.82733813 47.17266187],1
a4,1,0.000131,14.63172,[14 43] ; [48 36],[25.06382979 31.93617021] ; [36.93617021 47.06382979],1
s6,1,0.000325,12.922227,[39 14] ; [78  4],[45.93333333  7.06666667] ; [71.06666667 10.93333333],1
u1,1,0.000345,12.806325,[ 3 54] ; [25 59],[11.31914894 45.68085106] ; [16.68085106 67.31914894],1
p3,1,0.003469,8.542711,[21 36] ; [52 32],[29.5106383 27.4893617] ; [43.4893617 40.5106383],0
p10,1,0.014945,5.922929,[42 14] ; [75  8],[47.13669065  8.86330935] ; [69.86330935 13.13669065],0
s7,1,0.024109,5.086753,[27 29] ; [54 26],[33.35294118 22.64705882] ; [47.64705882 32.35294118],0
p8,1,0.026338,4.933723,[22 34] ; [48 34],[28.4057971 27.5942029] ; [41.5942029 40.4057971],0
p5,1,0.053491,3.728525,[ 2 55] ; [11 73],[ 5.25531915 51.74468085] ; [ 7.74468085 76.25531915],0
r1,1,0.08021,3.060636,[43 14] ; [73 11],[46.89361702 10.10638298] ; [69.10638298 14.89361702],0
s5,1,0.083858,2.988506,[24 28] ; [48 30],[28.8 23.2] ; [43.2 34.8],0
n4,1,0.096042,2.77007,[33 24] ; [60 24],[37.59574468 19.40425532] ; [55.40425532 28.59574468],0
b3,1,0.099616,2.711684,[ 3 22] ; [14 34],[ 5.82191781 19.17808219] ; [11.17808219 36.82191781],0
b2,1,0.099616,2.711684,[ 3 22] ; [14 34],[ 5.82191781 19.17808219] ; [11.17808219 36.82191781],0
p7,1,0.115502,2.477278,[31 24] ; [57 25],[35.32846715 19.67153285] ; [52.67153285 29.32846715],0
n6,1,0.139135,2.1875,[45 11] ; [75  9],[48.  8.] ; [72. 12.],0
s2,1,0.147492,2.098001,[35 19] ; [64 20],[38.73913043 15.26086957] ; [60.26086957 23.73913043],0
a6,1,0.174297,1.845594,[33 24] ; [58 26],[36.78723404 20.21276596] ; [54.21276596 29.78723404],0
v2,1,0.222628,1.487349,[23 32] ; [43 39],[26.49635036 28.50364964] ; [39.50364964 42.49635036],0
p2,1,0.228441,1.450544,[42 15] ; [69 15],[44.87234043 12.12765957] ; [66.12765957 17.87234043],0
s1,1,0.240882,1.375424,[ 1 54] ; [ 5 79],[ 2.37410072 52.62589928] ; [ 3.62589928 80.37410072],0
v3,1,0.319988,0.988995,[15 40] ; [29 53],[17.66423358 37.33576642] ; [26.33576642 55.66423358],0
p1,1,0.340935,0.906912,[ 4 53] ; [10 74],[ 5.65957447 51.34042553] ; [ 8.34042553 75.65957447],0
s3,1,0.354392,0.857667,[38 17] ; [64 20],[40.35971223 14.64028777] ; [61.64028777 22.35971223],0
u2,1,0.376667,0.781553,[11 17] ; [8 7],[12.37209302 15.62790698] ; [6.62790698 8.37209302],0
p9,1,0.378042,0.77706,[47  8] ; [75  8],[48.62318841  6.37681159] ; [73.37681159  9.62318841],0
b5,1,0.407516,0.686035,[32 25] ; [53 31],[34.36170213 22.63829787] ; [50.63829787 33.36170213],0
u3,1,0.407961,0.684734,[17 11] ; [11  4],[18.23255814  9.76744186] ; [9.76744186 5.23255814],0
a1,1,0.523626,0.406746,[ 1 56] ; [ 3 81],[ 1.61702128 55.38297872] ; [ 2.38297872 81.61702128],0
p11,1,0.590103,0.290184,[39 18] ; [61 23],[40.42553191 16.57446809] ; [59.57446809 24.42553191],0
n3,1,0.599766,0.27535,[11  2] ; [17  5],[10.4  2.6] ; [17.6  4.4],0
v1,1,0.629028,0.233381,[27 29] ; [44 40],[28.4 27.6] ; [42.6 41.4],0
n5,1,0.653305,0.201759,[38 19] ; [59 25],[39.21276596 17.78723404] ; [57.78723404 26.21276596],0
n1,1,0.736183,0.11351,[4 9] ; [ 8 14],[4.45714286 8.54285714] ; [ 7.54285714 14.45714286],0
r2,1,0.781096,0.077223,[56  1] ; [83  1],[56.19148936  0.80851064] ; [82.80851064  1.19148936],0
b4,1,0.787561,0.072619,[34 23] ; [52 32],[34.76595745 22.23404255] ; [51.23404255 32.76595745],0
v4,1,0.811672,0.056772,[55  1] ; [82  2],[54.8  1.2] ; [82.2  1.8],0
b1,1,0.825586,0.048561,[20 37] ; [31 53],[20.61702128 36.38297872] ; [30.38297872 53.61702128],0
a8,1,0.839904,0.04081,[ 3 48] ; [ 4 75],[ 2.74615385 48.25384615] ; [ 4.25384615 74.74615385],0
a7,1,0.940378,0.005594,[39 17] ; [58 26],[38.8 17.2] ; [58.2 25.8],0
p12,1,0.961947,0.002276,[ 4 53] ; [ 6 77],[ 4.07142857 52.92857143] ; [ 5.92857143 77.07142857],0
