Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000799,11.243485,[21 72] ; [37 42],[31.36046512 61.63953488] ; [26.63953488 52.36046512],1
v2,1,0.001117,10.622065,[32 59] ; [47 31],[42.53846154 48.46153846] ; [36.46153846 41.53846154],0
p9,1,0.002377,9.232653,[60 36] ; [65 13],[68.96551724 27.03448276] ; [56.03448276 21.96551724],0
p10,1,0.006503,7.405298,[60 37] ; [63 15],[68.17714286 28.82285714] ; [54.82285714 23.17714286],0
n4,1,0.015789,5.826264,[55 42] ; [60 21],[62.66853933 34.33146067] ; [52.33146067 28.66853933],0
p6,1,0.018391,5.558471,[24 74] ; [31 44],[31.15606936 66.84393064] ; [23.84393064 51.15606936],0
r3,1,0.038009,4.304607,[86 10] ; [78  2],[89.45454545  6.54545455] ; [74.54545455  5.45454545],0
a4,1,0.046115,3.977397,[15 83] ; [22 58],[20.37078652 77.62921348] ; [16.62921348 63.37078652],0
n5,1,0.050044,3.84,[60 36] ; [61 19],[66. 30.] ; [55. 25.],0
b3,1,0.051314,3.79798,[ 7 40] ; [15 32],[11. 36.] ; [11. 36.],0
b2,1,0.051314,3.79798,[ 7 40] ; [15 32],[11. 36.] ; [11. 36.],0
p7,1,0.053369,3.732333,[48 46] ; [50 26],[54.18823529 39.81176471] ; [43.81176471 32.18823529],0
r4,1,0.058567,3.577511,[85 13] ; [77  4],[88.69273743  9.30726257] ; [73.30726257  7.69273743],0
r2,1,0.060272,3.529894,[88  9] ; [79  2],[91.00561798  5.99438202] ; [75.99438202  5.00561798],0
p4,1,0.065664,3.38821,[39 56] ; [44 36],[45.05714286 49.94285714] ; [37.94285714 42.05714286],0
b1,1,0.074183,3.187944,[43 55] ; [25 56],[37.22905028 60.77094972] ; [30.77094972 50.22905028],0
n1,1,0.082388,3.017143,[11 22] ; [9 6],[13.75 19.25] ; [6.25 8.75],0
p2,1,0.107654,2.588325,[68 30] ; [64 16],[72.6741573 25.3258427] ; [59.3258427 20.6741573],0
b4,1,0.123447,2.373033,[62 36] ; [42 39],[56.93854749 41.06145251] ; [47.06145251 33.93854749],0
p3,1,0.128486,2.310706,[32 66] ; [35 45],[36.88764045 61.11235955] ; [30.11235955 49.88764045],0
a8,1,0.134229,2.242904,[ 9 84] ; [13 61],[12.25149701 80.74850299] ; [ 9.74850299 64.25149701],0
p12,1,0.149633,2.075987,[ 2 95] ; [ 5 74],[ 3.85795455 93.14204545] ; [ 3.14204545 75.85795455],0
s5,1,0.15643,2.008399,[22 73] ; [25 51],[26.11111111 68.88888889] ; [20.88888889 55.11111111],0
s6,1,0.172156,1.864064,[56 40] ; [54 25],[60.34285714 35.65714286] ; [49.65714286 29.34285714],0
n3,1,0.186449,1.745455,[20 13] ; [12  3],[22. 11.] ; [10.  5.],0
p5,1,0.205274,1.604447,[ 7 91] ; [10 68],[ 9.46590909 88.53409091] ; [ 7.53409091 70.46590909],0
v4,1,0.209949,1.571776,[89  8] ; [78  3],[91.00561798  5.99438202] ; [75.99438202  5.00561798],0
s8,1,0.213219,1.549437,[30 68] ; [32 49],[33.94413408 64.05586592] ; [28.05586592 52.94413408],0
a7,1,0.223228,1.483495,[69 28] ; [50 30],[65.21468927 31.78531073] ; [53.78531073 26.21468927],0
s1,1,0.226433,1.463126,[ 8 88] ; [ 3 75],[ 6.06896552 89.93103448] ; [ 4.93103448 73.06896552],0
a1,1,0.226689,1.461514,[ 1 97] ; [ 3 78],[ 2.18994413 95.81005587] ; [ 1.81005587 79.18994413],0
p11,1,0.24287,1.363858,[66 32] ; [61 20],[69.53072626 28.46927374] ; [57.46927374 23.53072626],0
u1,1,0.365735,0.818103,[ 5 93] ; [ 2 79],[ 3.83240223 94.16759777] ; [ 3.16759777 77.83240223],0
u2,1,0.388665,0.743114,[27 23] ; [24 14],[28.97727273 21.02272727] ; [22.02272727 15.97727273],0
d2,1,0.427113,0.630661,[24 73] ; [16 65],[21.79775281 75.20224719] ; [18.20224719 62.79775281],0
d4,1,0.455969,0.555772,[70 26] ; [63 18],[72.13559322 23.86440678] ; [60.86440678 20.13559322],0
a3,1,0.491113,0.474086,[47 51] ; [42 37],[49.27683616 48.72316384] ; [39.72316384 39.27683616],0
n6,1,0.50548,0.443413,[73 25] ; [63 17],[74.87640449 23.12359551] ; [61.12359551 18.87640449],0
p1,1,0.517417,0.419038,[ 8 89] ; [ 9 72],[ 9.26404494 87.73595506] ; [ 7.73595506 73.26404494],0
s3,1,0.547139,0.362467,[54 42] ; [48 31],[55.95428571 40.04571429] ; [46.04571429 32.95428571],0
s7,1,0.554468,0.349373,[35 58] ; [32 44],[36.86982249 56.13017751] ; [30.13017751 45.86982249],0
p8,1,0.566294,0.328923,[41 57] ; [36 42],[42.875 55.125] ; [34.125 43.875],0
s4,1,0.583031,0.30136,[17 78] ; [12 69],[15.65340909 79.34659091] ; [13.34659091 67.65340909],0
a6,1,0.596935,0.279643,[53 45] ; [47 34],[54.74860335 43.25139665] ; [45.25139665 35.74860335],0
n2,1,0.748756,0.102579,[22 10] ; [11  4],[22.46808511  9.53191489] ; [10.53191489  4.46808511],0
b5,1,0.752145,0.099737,[57 41] ; [49 32],[58.03351955 39.96648045] ; [47.96648045 33.03351955],0
s2,1,0.75451,0.09778,[45 52] ; [39 41],[46.03389831 50.96610169] ; [37.96610169 42.03389831],0
d1,1,0.811474,0.056894,[38 60] ; [30 51],[37.22905028 60.77094972] ; [30.77094972 50.22905028],0
d5,1,0.85354,0.034079,[69 29] ; [56 25],[68.43575419 29.56424581] ; [56.56424581 24.43575419],0
d3,1,0.875459,0.024564,[58 40] ; [47 34],[57.48603352 40.51396648] ; [47.51396648 33.48603352],0
u4,1,0.892074,0.018409,[ 1 97] ; [ 1 80],[ 1.09497207 96.90502793] ; [ 0.90502793 80.09497207],0
u3,1,0.992018,0.0001,[32 18] ; [25 14],[32.02247191 17.97752809] ; [24.97752809 14.02247191],0
