Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,299.397912,[643  62] ; [36 97],[571.23508353 133.76491647] ; [107.76491647  25.23508353],1
s3,1,0.008359,6.954944,[409 289] ; [62 72],[395.14182692 302.85817308] ; [75.85817308 58.14182692],0
d3,1,0.013862,6.055597,[497 206] ; [81 54],[484.88544153 218.11455847] ; [93.11455847 41.88544153],0
r3,1,0.01445,5.982316,[681  25] ; [123  11],[675.74285714  30.25714286] ; [128.25714286   5.74285714],0
s1,1,0.018012,5.594958,[ 19 678] ; [  9 124],[ 23.51325301 673.48674699] ; [  4.48674699 128.51325301],0
d5,1,0.03064,4.673002,[577 126] ; [100  35],[567.93675418 135.06324582] ; [109.06324582  25.93675418],0
a8,1,0.042344,4.121386,[ 91 553] ; [  9 113],[ 84.07310705 559.92689295] ; [ 15.92689295 106.07310705],0
b3,1,0.043843,4.062616,[166 255] ; [23 60],[157.875 263.125] ; [31.125 51.875],0
b2,1,0.043843,4.062616,[166 255] ; [23 60],[157.875 263.125] ; [31.125 51.875],0
a4,1,0.058172,3.588754,[331 374] ; [51 83],[320.98927294 384.01072706] ; [61.01072706 72.98927294],0
a6,1,0.084708,2.972175,[491 213] ; [84 51],[482.47914184 221.52085816] ; [92.52085816 42.47914184],0
a7,1,0.108087,2.581977,[521 184] ; [90 44],[513.4147795 191.5852205] ; [97.5852205 36.4147795],0
a2,1,0.141441,2.162208,[178 529] ; [ 26 109],[171.29216152 535.70783848] ; [ 32.70783848 102.29216152],0
v3,1,0.160093,1.973348,[277 400] ; [45 86],[269.79455446 407.20544554] ; [52.20544554 78.79455446],0
n3,1,0.19002,1.717462,[115  38] ; [28 15],[111.62755102  41.37244898] ; [31.37244898 11.62755102],0
u4,1,0.19561,1.67485,[ 18 689] ; [  1 134],[ 15.95368171 691.04631829] ; [  3.04631829 131.95368171],0
r1,1,0.302147,1.064694,[584 120] ; [107  28],[579.81406436 124.18593564] ; [111.18593564  23.81406436],0
b4,1,0.360334,0.83673,[410 297] ; [84 51],[414.79572447 292.20427553] ; [79.20427553 55.79572447],0
u2,1,0.365952,0.817365,[108  81] ; [25 25],[105.17573222  83.82426778] ; [27.82426778 22.17573222],0
s4,1,0.393979,0.726625,[122 578] ; [ 19 113],[118.62980769 581.37019231] ; [ 22.37019231 109.62980769],0
u1,1,0.410459,0.677471,[131 576] ; [ 21 114],[127.62945368 579.37054632] ; [ 24.37054632 110.62945368],0
b5,1,0.431307,0.6193,[434 273] ; [78 57],[429.90973872 277.09026128] ; [82.09026128 52.90973872],0
p1,1,0.542622,0.370701,[ 64 640] ; [ 10 124],[ 62.16706444 641.83293556] ; [ 11.83293556 122.16706444],0
a1,1,0.795594,0.067109,[ 33 674] ; [  7 128],[ 33.58669834 673.41330166] ; [  6.41330166 128.58669834],0
u3,1,0.819422,0.052116,[113  76] ; [32 20],[113.71369295  75.28630705] ; [31.28630705 20.71369295],0
n1,1,0.821742,0.050763,[59 94] ; [17 25],[59.63076923 93.36923077] ; [16.36923077 25.63076923],0
d2,1,0.886202,0.020481,[342 362] ; [66 68],[342.75894988 361.24105012] ; [65.24105012 68.75894988],0
n2,1,0.894224,0.017679,[117  37] ; [33 11],[116.66666667  37.33333333] ; [33.33333333 10.66666667],0
