Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-06,23.453971,[39 44] ; [15 88],[24.09677419 58.90322581] ; [29.90322581 73.09677419],1
a5,1,0.001119,10.618779,[67 16] ; [62 44],[56.65079365 26.34920635] ; [72.34920635 33.65079365],0
r1,1,0.012732,6.20595,[72 11] ; [76 30],[64.99470899 18.00529101] ; [83.00529101 22.99470899],0
s1,1,0.015678,5.838682,[ 1 83] ; [10 96],[ 4.86315789 79.13684211] ; [ 6.13684211 99.86315789],0
u2,1,0.024344,5.06993,[ 8 14] ; [24 12],[12.13793103  9.86206897] ; [19.86206897 16.13793103],0
s4,1,0.03815,4.298319,[18 66] ; [36 66],[24.38709677 59.61290323] ; [29.61290323 72.38709677],0
d5,1,0.042283,4.123838,[71 13] ; [75 29],[65.23404255 18.76595745] ; [80.76595745 23.23404255],0
p2,1,0.056496,3.637367,[65 18] ; [93 12],[69.75531915 13.24468085] ; [88.24468085 16.75531915],0
d2,1,0.063676,3.438962,[49 35] ; [47 58],[42.66666667 41.33333333] ; [53.33333333 51.66666667],0
n3,1,0.074054,3.190786,[16  2] ; [19 10],[13.40425532  4.59574468] ; [21.59574468  7.40425532],0
a2,1,0.079406,3.077028,[25 59] ; [20 86],[19.89473684 64.10526316] ; [25.10526316 80.89473684],0
u3,1,0.096806,2.757385,[11 12] ; [25 11],[14.03389831  8.96610169] ; [21.96610169 14.03389831],0
p12,1,0.100795,2.692916,[ 8 75] ; [  4 102],[ 5.26984127 77.73015873] ; [ 6.73015873 99.26984127],0
n2,1,0.116836,2.459228,[16  2] ; [20  9],[13.78723404  4.21276596] ; [22.21276596  6.78723404],0
p9,1,0.170142,1.881691,[71 11] ; [82 22],[67.4516129 14.5483871] ; [85.5483871 18.4516129],0
b5,1,0.170584,1.877808,[44 40] ; [66 40],[48.63157895 35.36842105] ; [61.36842105 44.63157895],0
r3,1,0.174591,1.843074,[81  2] ; [98  7],[79.02659574  3.97340426] ; [99.97340426  5.02659574],0
d1,1,0.196194,1.670483,[53 31] ; [57 49],[48.63157895 35.36842105] ; [61.36842105 44.63157895],0
a7,1,0.203385,1.6179,[66 17] ; [75 30],[62.25 20.75] ; [78.75 26.25],0
p1,1,0.215655,1.533051,[ 4 79] ; [10 94],[ 6.21390374 76.78609626] ; [ 7.78609626 96.21390374],0
a3,1,0.216176,1.529577,[61 22] ; [69 37],[57.08994709 25.91005291] ; [72.91005291 33.08994709],0
a6,1,0.235348,1.408245,[59 24] ; [66 39],[55.18617021 27.81382979] ; [69.81382979 35.18617021],0
d4,1,0.28009,1.166654,[70 13] ; [82 23],[67.10638298 15.89361702] ; [84.89361702 20.10638298],0
b3,1,0.289802,1.120539,[16 28] ; [16 44],[13.53846154 30.46153846] ; [18.46153846 41.53846154],0
b2,1,0.289802,1.120539,[16 28] ; [16 44],[13.53846154 30.46153846] ; [18.46153846 41.53846154],0
p10,1,0.309869,1.031233,[69 14] ; [81 24],[66.22340426 16.77659574] ; [83.77659574 21.22340426],0
p6,1,0.335863,0.926161,[28 55] ; [43 63],[31.17989418 51.82010582] ; [39.82010582 66.17989418],0
b4,1,0.337408,0.920254,[51 33] ; [57 49],[47.74736842 36.25263158] ; [60.25263158 45.74736842],0
p5,1,0.435503,0.608102,[ 4 79] ; [ 8 97],[ 5.29787234 77.70212766] ; [ 6.70212766 98.29787234],0
s7,1,0.457216,0.552701,[55 24] ; [65 36],[52.66666667 26.33333333] ; [67.33333333 33.66666667],0
a4,1,0.471969,0.517362,[38 45] ; [43 63],[35.57142857 47.42857143] ; [45.42857143 60.57142857],0
u1,1,0.524917,0.404222,[19 65] ; [20 86],[17.24210526 66.75789474] ; [21.75789474 84.24210526],0
r2,1,0.580986,0.304644,[79  4] ; [97  7],[78.11764706  4.88235294] ; [97.88235294  6.11764706],0
s5,1,0.610307,0.259729,[31 46] ; [38 66],[29.35359116 47.64640884] ; [39.64640884 64.35359116],0
s6,1,0.617641,0.249198,[71 12] ; [87 18],[69.75531915 13.24468085] ; [88.24468085 16.75531915],0
r4,1,0.649192,0.206921,[74 10] ; [91 15],[72.94736842 11.05263158] ; [92.05263158 13.94736842],0
s8,1,0.673505,0.177529,[43 41] ; [51 55],[41.55789474 42.44210526] ; [52.44210526 53.55789474],0
a8,1,0.673828,0.177157,[10 65] ; [11 87],[ 9.10404624 65.89595376] ; [11.89595376 86.10404624],0
a1,1,0.704881,0.143444,[ 5 79] ; [  5 101],[ 4.42105263 79.57894737] ; [  5.57894737 100.42105263],0
n1,1,0.723238,0.125412,[ 5 12] ; [10 19],[ 5.54347826 11.45652174] ; [ 9.45652174 19.54347826],0
p4,1,0.723687,0.124987,[48 35] ; [64 42],[49.18518519 33.81481481] ; [62.81481481 43.18518519],0
n5,1,0.757155,0.095616,[57 26] ; [75 31],[57.96825397 25.03174603] ; [74.03174603 31.96825397],0
p3,1,0.835146,0.043308,[40 43] ; [49 56],[39.29255319 43.70744681] ; [49.70744681 55.29255319],0
p7,1,0.87093,0.026399,[54 28] ; [66 36],[53.47826087 28.52173913] ; [66.52173913 35.47826087],0
n6,1,0.878492,0.023372,[69 14] ; [89 17],[69.38624339 13.61375661] ; [88.61375661 17.38624339],0
p11,1,0.88139,0.022263,[61 23] ; [78 28],[61.45263158 22.54736842] ; [77.54736842 28.45263158],0
s3,1,0.884688,0.021033,[71 11] ; [91 15],[70.65957447 11.34042553] ; [91.34042553 14.65957447],0
d3,1,0.923718,0.009168,[58 25] ; [72 32],[57.70053476 25.29946524] ; [72.29946524 31.70053476],0
v4,1,0.928389,0.008077,[78  5] ; [99  6],[78.14361702  4.85638298] ; [98.85638298  6.14361702],0
b1,1,0.962364,0.002227,[33 51] ; [42 64],[33.15789474 50.84210526] ; [41.84210526 64.15789474],0
p8,1,0.964745,0.001954,[40 41] ; [52 54],[39.85026738 41.14973262] ; [52.14973262 53.85026738],0
n4,1,0.972144,0.001219,[62 22] ; [78 28],[61.89473684 22.10526316] ; [78.10526316 27.89473684],0
