Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,59.543063,[121  41] ; [ 86 156],[83.0049505 78.9950495] ; [123.9950495 118.0049505],1
s6,1,0.0,43.24359,[141  18] ; [139 101],[111.57894737  47.42105263] ; [168.42105263  71.57894737],1
p5,1,0.0,29.983095,[ 49 113] ; [ 22 220],[ 28.47029703 133.52970297] ; [ 42.52970297 199.47029703],1
s3,1,0.0,25.563556,[114  46] ; [109 130],[89.4235589 70.5764411] ; [133.5764411 105.4235589],1
s7,1,1e-06,23.605184,[108  48] ; [101 128],[84.68571429 71.31428571] ; [124.31428571 104.68571429],1
s8,1,1.2e-05,19.164097,[104  57] ; [102 139],[82.50248756 78.49751244] ; [123.49751244 117.50248756],1
p7,1,0.000146,14.418578,[146  14] ; [182  56],[131.85929648  28.14070352] ; [196.14070352  41.85929648],1
p6,1,0.000157,14.289663,[99 63] ; [101 140],[80.39702233 81.60297767] ; [119.60297767 121.39702233],1
s4,1,0.001563,10.002737,[ 37 124] ; [ 27 214],[ 25.6318408 135.3681592] ; [ 38.3681592 202.6318408],0
b5,1,0.002658,9.028305,[75 88] ; [148  94],[89.75061728 73.24938272] ; [133.24938272 108.75061728],0
v3,1,0.003299,8.634402,[86 75] ; [ 90 144],[71.73670886 89.26329114] ; [104.26329114 129.73670886],0
a5,1,0.004513,8.064871,[137  26] ; [174  68],[125.16790123  37.83209877] ; [185.83209877  56.16790123],0
v1,1,0.006162,7.502285,[112  50] ; [131 105],[98.90954774 63.09045226] ; [144.09045226  91.90954774],0
a1,1,0.011231,6.428471,[ 14 149] ; [  7 235],[  8.45185185 154.54814815] ; [ 12.54814815 229.45185185],0
n6,1,0.013973,6.04154,[149  11] ; [205  36],[141.24688279  18.75311721] ; [212.75311721  28.24688279],0
u1,1,0.015659,5.840763,[ 34 129] ; [ 29 213],[ 25.35555556 137.64444444] ; [ 37.64444444 204.35555556],0
p3,1,0.016056,5.796751,[116  46] ; [145  97],[104.65841584  57.34158416] ; [156.34158416  85.65841584],0
p12,1,0.016437,5.755523,[ 26 136] ; [ 20 221],[ 18.49131514 143.50868486] ; [ 27.50868486 213.49131514],0
r4,1,0.017167,5.679229,[158   5] ; [220  22],[152.13333333  10.86666667] ; [225.86666667  16.13333333],0
b3,1,0.017286,5.667117,[49 52] ; [47 94],[40.0661157 60.9338843] ; [55.9338843 85.0661157],0
b2,1,0.017286,5.667117,[49 52] ; [47 94],[40.0661157 60.9338843] ; [55.9338843 85.0661157],0
p10,1,0.024162,5.08298,[157   5] ; [220  21],[151.5483871  10.4516129] ; [225.4516129  15.5483871],0
r1,1,0.024891,5.03148,[143  19] ; [193  49],[134.73267327  27.26732673] ; [201.26732673  40.73267327],0
d1,1,0.027813,4.839607,[110  53] ; [137 105],[99.40987654 63.59012346] ; [147.59012346  94.40987654],0
p4,1,0.0497,3.851547,[128  34] ; [170  72],[119.4950495  42.5049505] ; [178.5049505  63.4950495],0
n5,1,0.049863,3.846056,[139  23] ; [188  53],[131.44913151  30.55086849] ; [195.55086849  45.44913151],0
a3,1,0.060483,3.524083,[124  38] ; [163  77],[115.65671642  46.34328358] ; [171.34328358  68.65671642],0
p1,1,0.101039,2.689064,[ 24 137] ; [ 23 218],[ 18.82338308 142.17661692] ; [ 28.17661692 212.82338308],0
u3,1,0.101586,2.680472,[25 14] ; [37 40],[20.84482759 18.15517241] ; [41.15517241 35.84482759],0
r2,1,0.104574,2.634361,[158   5] ; [221  16],[154.4425   8.5575] ; [224.5575  12.4425],0
n2,1,0.140374,2.17386,[25  4] ; [27 11],[22.50746269  6.49253731] ; [29.49253731  8.50746269],0
a4,1,0.165797,1.920544,[80 83] ; [101 139],[73.20843672 89.79156328] ; [107.79156328 132.20843672],0
v2,1,0.171652,1.868454,[101  59] ; [131 102],[94.45292621 65.54707379] ; [137.54707379  95.45292621],0
a7,1,0.192496,1.698409,[115  48] ; [184  57],[120.63613861  42.36386139] ; [178.36386139  62.63613861],0
d2,1,0.205001,1.606385,[80 82] ; [104 138],[73.78217822 88.21782178] ; [110.21782178 131.78217822],0
d4,1,0.217693,1.519511,[138  23] ; [196  46],[133.43424318  27.56575682] ; [200.56575682  41.43424318],0
n4,1,0.243913,1.357837,[135  28] ; [189  53],[130.4  32.6] ; [193.6  48.4],0
a6,1,0.319326,0.991705,[100  61] ; [162  80],[104.66997519  56.33002481] ; [157.33002481  84.66997519],0
d3,1,0.385989,0.751541,[117  45] ; [165  77],[113.07920792  48.92079208] ; [168.92079208  73.07920792],0
r3,1,0.437607,0.602549,[156   6] ; [229  13],[154.38118812   7.61881188] ; [230.61881188  11.38118812],0
d5,1,0.474948,0.510441,[133  28] ; [193  49],[130.2382134  30.7617866] ; [195.7617866  46.2382134],0
p11,1,0.496082,0.463307,[147  16] ; [213  29],[144.88888889  18.11111111] ; [215.11111111  26.88888889],0
u2,1,0.559559,0.340469,[20 19] ; [45 34],[21.48305085 17.51694915] ; [43.51694915 35.48305085],0
n1,1,0.566498,0.328578,[13 16] ; [14 23],[11.86363636 17.13636364] ; [15.13636364 21.86363636],0
a2,1,0.624283,0.239893,[ 37 126] ; [ 50 192],[ 35.01481481 127.98518519] ; [ 51.98518519 190.01481481],0
v4,1,0.629753,0.232395,[157   4] ; [233   8],[156.19402985   4.80597015] ; [233.80597015   7.19402985],0
u4,1,0.668856,0.182943,[  3 160] ; [  6 236],[  3.62222222 159.37777778] ; [  5.37777778 236.62222222],0
b4,1,0.707654,0.140631,[94 69] ; [135 107],[92.1654321 70.8345679] ; [136.8345679 105.1654321],0
a8,1,0.743978,0.106661,[ 23 130] ; [ 30 187],[ 21.91621622 131.08378378] ; [ 31.08378378 185.91621622],0
n3,1,0.792737,0.069042,[20  8] ; [26 12],[19.51515152  8.48484848] ; [26.48484848 11.51515152],0
b1,1,0.825024,0.04888,[ 59 104] ; [ 85 157],[ 57.95555556 105.04444444] ; [ 86.04444444 155.95555556],0
s1,1,0.916131,0.01109,[  5 157] ; [  7 234],[  4.82382134 157.17617866] ; [  7.17617866 233.82382134],0
p2,1,0.959099,0.00263,[149  13] ; [222  19],[149.13647643  12.86352357] ; [221.86352357  19.13647643],0
