Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,24.304409,[115  15] ; [76 47],[98.14229249 31.85770751] ; [92.85770751 30.14229249],1
p4,1,1e-06,24.042919,[108  22] ; [69 57],[89.8828125 40.1171875] ; [87.1171875 38.8828125],1
p3,1,6.7e-05,15.903453,[95 35] ; [62 65],[79.41634241 50.58365759] ; [77.58365759 49.41634241],1
p8,1,9.4e-05,15.259424,[97 34] ; [63 62],[81.875 49.125] ; [78.125 46.875],1
s7,1,0.005837,7.599819,[94 31] ; [71 50],[83.84146341 41.15853659] ; [81.15853659 39.84146341],0
p1,1,0.012258,6.273142,[ 24 106] ; [ 10 117],[ 17.19844358 112.80155642] ; [ 16.80155642 110.19844358],0
n4,1,0.014753,5.945672,[112  19] ; [93 34],[104.08914729  26.91085271] ; [100.91085271  26.08914729],0
p5,1,0.015574,5.850362,[37 94] ; [ 20 107],[ 28.94186047 102.05813953] ; [28.05813953 98.94186047],0
s2,1,0.028253,4.812556,[103  28] ; [83 42],[95.1796875 35.8203125] ; [90.8203125 34.1796875],0
a1,1,0.028335,4.80758,[ 13 118] ; [  4 123],[  8.63178295 122.36821705] ; [  8.36821705 118.63178295],0
r4,1,0.054299,3.703484,[127   4] ; [116  11],[123.38372093   7.61627907] ; [119.61627907   7.38372093],0
s8,1,0.06226,3.476132,[86 44] ; [69 57],[78.7109375 51.2890625] ; [76.2890625 49.7109375],0
s4,1,0.078447,3.096777,[39 89] ; [26 99],[32.88537549 95.11462451] ; [32.11462451 92.88537549],0
p12,1,0.085091,2.964882,[ 23 107] ; [ 13 114],[ 18.21011673 111.78988327] ; [ 17.78988327 109.21011673],0
v1,1,0.102312,2.669131,[88 43] ; [71 53],[81.68235294 49.31764706] ; [77.31764706 46.68235294],0
d3,1,0.126896,2.330066,[101  29] ; [88 39],[95.60311284 34.39688716] ; [93.39688716 33.60311284],0
u3,1,0.142917,2.146264,[21  6] ; [16 11],[18.5  8.5] ; [18.5  8.5],0
n3,1,0.146185,2.111614,[17 11] ; [22  6],[19.5  8.5] ; [19.5  8.5],0
n5,1,0.148074,2.09198,[110  21] ; [96 29],[105.4140625  25.5859375] ; [100.5859375  24.4140625],0
n6,1,0.156791,2.004903,[121   8] ; [111  14],[117.82677165  11.17322835] ; [114.17322835  10.82677165],0
s6,1,0.218707,1.512834,[116  13] ; [106  19],[112.7480315  16.2519685] ; [109.2519685  15.7480315],0
a5,1,0.27481,1.192578,[111  20] ; [101  26],[107.64341085  23.35658915] ; [104.35658915  22.64341085],0
v2,1,0.306072,1.04755,[73 56] ; [78 46],[76.99209486 52.00790514] ; [74.00790514 49.99209486],0
p9,1,0.328506,0.954776,[127   4] ; [120   7],[125.41472868   5.58527132] ; [121.58527132   5.41472868],0
a6,1,0.339476,0.912409,[80 49] ; [86 41],[83.6484375 45.3515625] ; [82.3515625 44.6484375],0
u2,1,0.341153,0.906092,[17 10] ; [13 13],[15.28301887 11.71698113] ; [14.71698113 11.28301887],0
s1,1,0.356293,0.850916,[  6 125] ; [  3 120],[  4.64173228 126.35826772] ; [  4.35826772 118.64173228],0
u1,1,0.366965,0.813915,[33 98] ; [ 26 101],[ 29.95736434 101.04263566] ; [29.04263566 97.95736434],0
a4,1,0.385422,0.753337,[70 61] ; [61 66],[66.51550388 64.48449612] ; [64.48449612 62.51550388],0
b4,1,0.402246,0.701601,[83 48] ; [74 53],[79.71705426 51.28294574] ; [77.28294574 49.71705426],0
r2,1,0.462905,0.538861,[127   4] ; [118   6],[125.8627451   5.1372549] ; [119.1372549   4.8627451],0
v3,1,0.476847,0.506065,[54 76] ; [57 67],[56.81102362 73.18897638] ; [54.18897638 69.81102362],0
b1,1,0.561127,0.337757,[51 80] ; [45 82],[48.74418605 82.25581395] ; [47.25581395 79.74418605],0
d1,1,0.567323,0.327182,[90 41] ; [83 44],[87.84108527 43.15891473] ; [85.15891473 41.84108527],0
r1,1,0.584547,0.29894,[110  21] ; [108  17],[111.5546875  19.4453125] ; [106.4453125  18.5546875],0
b5,1,0.622395,0.242516,[69 62] ; [63 64],[67.02325581 63.97674419] ; [64.97674419 62.02325581],0
n1,1,0.689299,0.159845,[15 14] ; [13 15],[14.24561404 14.75438596] ; [13.75438596 14.24561404],0
r3,1,0.717933,0.130482,[125   5] ; [120   6],[124.4140625   5.5859375] ; [120.5859375   5.4140625],0
d2,1,0.745178,0.105628,[68 62] ; [69 58],[69.29961089 60.70038911] ; [67.70038911 59.29961089],0
a8,1,0.76284,0.091055,[ 14 107] ; [ 12 104],[ 13.2742616 107.7257384] ; [ 12.7257384 103.2742616],0
n2,1,0.786467,0.073388,[23  6] ; [23  5],[23.40350877  5.59649123] ; [22.59649123  5.40350877],0
a2,1,0.791177,0.07011,[37 94] ; [34 93],[36.0503876 94.9496124] ; [34.9496124 92.0503876],0
a3,1,0.802915,0.062288,[104  26] ; [100  27],[103.19066148  26.80933852] ; [100.80933852  26.19066148],0
d5,1,0.818767,0.052501,[111  18] ; [108  19],[110.35546875  18.64453125] ; [108.64453125  18.35546875],0
d4,1,0.884565,0.021079,[113  16] ; [112  15],[113.37890625  15.62109375] ; [111.62109375  15.37890625],0
p11,1,0.905218,0.014178,[107  24] ; [103  24],[106.62790698  24.37209302] ; [103.37209302  23.62790698],0
p2,1,0.925333,0.008783,[115  16] ; [111  16],[114.75193798  16.24806202] ; [111.24806202  15.75193798],0
v4,1,0.937096,0.006228,[127   4] ; [120   4],[126.89019608   4.10980392] ; [120.10980392   3.89019608],0
b2,1,0.938366,0.005979,[38 44] ; [32 38],[37.76315789 44.23684211] ; [32.23684211 37.76315789],0
b3,1,0.938366,0.005979,[38 44] ; [32 38],[37.76315789 44.23684211] ; [32.23684211 37.76315789],0
u4,1,0.975066,0.000977,[  2 129] ; [  2 125],[  2.03100775 128.96899225] ; [  1.96899225 125.03100775],0
a7,1,0.982191,0.000498,[93 38] ; [90 37],[92.91860465 38.08139535] ; [90.08139535 36.91860465],0
s3,1,0.982821,0.000464,[90 40] ; [85 38],[89.92094862 40.07905138] ; [85.07905138 37.92094862],0
