Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,50.521827,[140  24] ; [45 57],[114.06015038  49.93984962] ; [70.93984962 31.06015038],1
s2,1,5.3e-05,16.351177,[151  19] ; [72 32],[138.35766423  31.64233577] ; [84.64233577 19.35766423],1
s5,1,0.003427,8.564889,[80 77] ; [32 67],[68.6875 88.3125] ; [43.3125 55.6875],0
s6,1,0.004497,8.071277,[150  17] ; [77 23],[141.98127341  25.01872659] ; [85.01872659 14.98127341],0
n4,1,0.008363,6.954053,[144  25] ; [75 29],[135.57142857  33.42857143] ; [83.42857143 20.57142857],0
v1,1,0.0098,6.670876,[115  49] ; [55 46],[105.20754717  58.79245283] ; [64.79245283 36.20754717],0
n6,1,0.01026,6.589166,[153  15] ; [81 20],[146.14126394  21.85873606] ; [87.85873606 13.14126394],0
u3,1,0.010391,6.56662,[25  7] ; [14 16],[20.12903226 11.87096774] ; [18.87096774 11.12903226],0
p8,1,0.013893,6.051706,[104  64] ; [47 54],[94.30483271 73.69516729] ; [56.69516729 44.30483271],0
v4,1,0.017999,5.59624,[164   5] ; [93 10],[159.68014706   9.31985294] ; [97.31985294  5.68014706],0
p5,1,0.018402,5.557488,[ 26 144] ; [ 6 97],[ 19.92673993 150.07326007] ; [12.07326007 90.92673993],0
p6,1,0.021868,5.256266,[79 88] ; [33 67],[70.05243446 96.94756554] ; [41.94756554 58.05243446],0
n5,1,0.0251,5.016962,[139  30] ; [72 30],[131.58302583  37.41697417] ; [79.41697417 22.58302583],0
v3,1,0.02636,4.93228,[105  62] ; [49 51],[96.32209738 70.67790262] ; [57.67790262 42.32209738],0
a3,1,0.043061,4.092986,[138  31] ; [74 30],[131.23809524  37.76190476] ; [80.76190476 23.23809524],0
p7,1,0.043575,4.072939,[123  41] ; [64 37],[115.72830189  48.27169811] ; [71.27169811 29.72830189],0
p3,1,0.043598,4.072047,[103  67] ; [49 53],[95. 75.] ; [57. 45.],0
a8,1,0.053313,3.734092,[ 32 125] ; [11 88],[ 26.37109375 130.62890625] ; [16.62890625 82.37109375],0
p10,1,0.060031,3.536526,[149  19] ; [82 20],[143.73333333  24.26666667] ; [87.26666667 14.73333333],0
p2,1,0.066722,3.361889,[148  22] ; [81 22],[142.6007326  27.3992674] ; [86.3992674 16.6007326],0
d1,1,0.097397,2.747665,[118  52] ; [62 42],[111.67883212  58.32116788] ; [68.32116788 35.67883212],0
u2,1,0.102437,2.667189,[21 11] ; [13 16],[17.83606557 14.16393443] ; [16.16393443 12.83606557],0
u1,1,0.104705,2.632381,[ 40 130] ; [16 88],[ 34.74452555 135.25547445] ; [21.25547445 82.74452555],0
p1,1,0.127846,2.318468,[ 19 150] ; [ 6 98],[ 15.47619048 153.52380952] ; [ 9.52380952 94.47619048],0
p9,1,0.138349,2.196222,[154  15] ; [87 15],[150.29151292  18.70848708] ; [90.70848708 11.29151292],0
d2,1,0.147938,2.093381,[97 73] ; [50 54],[91.20437956 78.79562044] ; [55.79562044 48.20437956],0
r4,1,0.156318,2.009485,[160  10] ; [93 11],[156.97080292  13.02919708] ; [96.02919708  7.97080292],0
a7,1,0.157533,1.997749,[122  47] ; [83 21],[126.9047619  42.0952381] ; [78.0952381 25.9047619],0
p4,1,0.16518,1.926152,[111  58] ; [59 44],[105.625  63.375] ; [64.375 38.625],0
a6,1,0.175512,1.835224,[119  50] ; [65 39],[113.9047619  55.0952381] ; [70.0952381 33.9047619],0
p11,1,0.220994,1.497902,[141  29] ; [80 24],[137.11678832  32.88321168] ; [83.88321168 20.11678832],0
d5,1,0.26327,1.251482,[146  24] ; [84 20],[142.70072993  27.29927007] ; [87.29927007 16.70072993],0
p12,1,0.272238,1.205433,[ 26 143] ; [11 92],[ 22.98897059 146.01102941] ; [14.01102941 88.98897059],0
n1,1,0.28322,1.151574,[15 17] ; [ 6 13],[13.17647059 18.82352941] ; [ 7.82352941 11.17647059],0
b1,1,0.292583,1.107696,[ 68 102] ; [35 69],[ 63.90510949 106.09489051] ; [39.09489051 64.90510949],0
n2,1,0.300214,1.073241,[29  5] ; [14  5],[27.58490566  6.41509434] ; [15.41509434  3.58490566],0
d4,1,0.311211,1.02553,[151  19] ; [88 16],[148.28467153  21.71532847] ; [90.71532847 13.28467153],0
a5,1,0.331454,0.943209,[136  34] ; [78 26],[132.77372263  37.22627737] ; [81.22627737 22.77372263],0
r1,1,0.341239,0.905771,[146  24] ; [84 19],[143.22344322  26.77655678] ; [86.77655678 16.22344322],0
b2,1,0.392978,0.729708,[47 68] ; [18 35],[44.49404762 70.50595238] ; [20.50595238 32.49404762],0
b3,1,0.392978,0.729708,[47 68] ; [18 35],[44.49404762 70.50595238] ; [20.50595238 32.49404762],0
b4,1,0.426351,0.632742,[103  67] ; [68 36],[106.09489051  63.90510949] ; [64.90510949 39.09489051],0
a1,1,0.453499,0.561891,[ 12 158] ; [ 5 99],[ 10.54744526 159.45255474] ; [ 6.45255474 97.54744526],0
s4,1,0.47253,0.516054,[ 30 140] ; [22 82],[ 32.26277372 137.73722628] ; [19.73722628 84.26277372],0
r2,1,0.483574,0.490793,[163   4] ; [99  4],[162.05185185   4.94814815] ; [99.94814815  3.05185185],0
a2,1,0.529981,0.394428,[ 45 125] ; [24 80],[ 42.81021898 127.18978102] ; [26.18978102 77.81021898],0
d3,1,0.585317,0.297718,[119  51] ; [76 28],[120.98540146  49.01459854] ; [74.01459854 29.98540146],0
b5,1,0.593708,0.28459,[102  68] ; [59 45],[99.89051095 70.10948905] ; [61.10948905 42.89051095],0
s1,1,0.79063,0.070487,[  6 162] ; [ 3 98],[  5.62081784 162.37918216] ; [ 3.37918216 97.62081784],0
a4,1,0.842895,0.03928,[74 96] ; [44 60],[73.21167883 96.78832117] ; [44.78832117 59.21167883],0
n3,1,0.968111,0.001598,[27  7] ; [15  4],[26.94339623  7.05660377] ; [15.05660377  3.94339623],0
