Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,111.927915,[288 140] ; [ 36 142],[228.83168317 199.16831683] ; [95.16831683 82.83168317],1
s3,1,0.0,91.741978,[294 130] ; [ 48 130],[240.87707641 183.12292359] ; [101.12292359  76.87707641],1
s7,1,0.0,86.374525,[272 145] ; [ 38 129],[221.35273973 195.64726027] ; [88.64726027 78.35273973],1
s8,1,0.0,62.20865,[254 173] ; [ 44 136],[209.63097199 217.36902801] ; [88.36902801 91.63097199],1
s5,1,0.0,57.477365,[200 218] ; [ 26 150],[159.03703704 258.96296296] ; [ 66.96296296 109.03703704],1
s4,1,4e-06,21.475237,[ 88 336] ; [ 10 170],[ 68.79470199 355.20529801] ; [ 29.20529801 150.79470199],1
p9,1,3.2e-05,17.31089,[386  40] ; [139  39],[370.28145695  55.71854305] ; [154.71854305  23.28145695],1
p4,1,0.000101,15.109292,[292 135] ; [92 86],[271.0214876 155.9785124] ; [112.9785124  65.0214876],1
p6,1,0.000825,11.184993,[178 248] ; [ 48 128],[159.9269103 266.0730897] ; [ 66.0730897 109.9269103],1
u1,1,0.00145,10.141342,[116 314] ; [ 27 153],[100.80327869 329.19672131] ; [ 42.19672131 137.80327869],0
p10,1,0.001667,9.884736,[371  54] ; [138  41],[358.15397351  66.84602649] ; [150.84602649  28.15397351],0
p5,1,0.004322,8.143221,[ 58 368] ; [ 10 169],[ 47.88099174 378.11900826] ; [ 20.11900826 158.88099174],0
p12,1,0.004378,8.119892,[ 48 379] ; [  7 171],[ 38.81818182 388.18181818] ; [ 16.18181818 161.81818182],0
n6,1,0.004501,8.06967,[377  50] ; [143  37],[365.79901153  61.20098847] ; [154.20098847  25.79901153],0
u4,1,0.02371,5.115713,[ 17 413] ; [  1 179],[ 12.68852459 417.31147541] ; [  5.31147541 174.68852459],0
d1,1,0.025051,5.020328,[305 125] ; [111  69],[293.24590164 136.75409836] ; [122.75409836  57.24590164],0
a2,1,0.030278,4.693448,[151 279] ; [ 47 133],[139.57377049 290.42622951] ; [ 58.42622951 121.57377049],0
