Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,31.306017,[162  44] ; [34 43],[142.67137809  63.32862191] ; [53.32862191 23.67137809],1
a6,1,0.0,26.111874,[163  43] ; [37 40],[145.58303887  60.41696113] ; [54.41696113 22.58303887],1
u1,1,0.000343,12.820186,[ 45 161] ; [ 3 74],[ 34.93992933 171.06007067] ; [13.06007067 63.93992933],1
r4,1,0.000469,12.235761,[191  15] ; [60 17],[182.70671378  23.29328622] ; [68.29328622  8.70671378],1
r2,1,0.000519,12.047878,[195  11] ; [61 14],[187.67259786  18.32740214] ; [68.32740214  6.67259786],1
r1,1,0.000599,11.778439,[172  31] ; [51 26],[161.675  41.325] ; [61.325 15.675],1
a2,1,0.000691,11.513894,[ 58 148] ; [ 7 70],[ 47.31448763 158.68551237] ; [17.68551237 59.31448763],1
d1,1,0.00073,11.411411,[134  72] ; [33 44],[121.56183746  84.43816254] ; [45.43816254 31.56183746],1
d5,1,0.001521,10.052702,[178  28] ; [54 23],[168.87632509  37.12367491] ; [63.12367491 13.87632509],0
v4,1,0.003146,8.721084,[199   6] ; [67  9],[194.0569395  10.9430605] ; [71.9430605  4.0569395],0
b5,1,0.011603,6.370479,[133  73] ; [37 40],[123.74558304  82.25441696] ; [46.25441696 30.74558304],0
b1,1,0.014367,5.9925,[ 69 137] ; [38 39],[ 77.8869258 128.1130742] ; [29.1130742 47.8869258],0
u3,1,0.02627,4.938139,[44 21] ; [ 8 12],[39.76470588 25.23529412] ; [12.23529412  7.76470588],0
r3,1,0.034944,4.447917,[198   8] ; [69  8],[194.35335689  11.64664311] ; [72.64664311  4.35335689],0
p2,1,0.03828,4.292518,[182  23] ; [61 16],[176.64893617  28.35106383] ; [66.35106383 10.64893617],0
d4,1,0.041621,4.15056,[172  34] ; [56 21],[165.96466431  40.03533569] ; [62.03533569 14.96466431],0
a5,1,0.085633,2.954611,[162  44] ; [53 24],[156.50176678  49.49823322] ; [58.49823322 18.50176678],0
p11,1,0.097545,2.745224,[166  40] ; [55 22],[160.86925795  45.13074205] ; [60.13074205 16.86925795],0
p5,1,0.099462,2.714156,[ 18 184] ; [12 64],[ 21.79856115 180.20143885] ; [ 8.20143885 67.79856115],0
s8,1,0.180183,1.796117,[ 80 124] ; [37 40],[ 84.93950178 119.06049822] ; [32.06049822 44.93950178],0
s6,1,0.206163,1.598166,[141  61] ; [47 29],[136.60431655  65.39568345] ; [51.39568345 24.60431655],0
p10,1,0.241928,1.369326,[168  35] ; [59 18],[164.575  38.425] ; [62.425 14.575],0
s1,1,0.265092,1.241971,[  7 195] ; [ 5 72],[  8.68817204 193.31182796] ; [ 3.31182796 73.68817204],0
a3,1,0.287883,1.129495,[139  67] ; [57 20],[142.67137809  63.32862191] ; [53.32862191 23.67137809],0
s5,1,0.321129,0.984341,[ 57 143] ; [26 49],[ 60.36363636 139.63636364] ; [22.63636364 52.36363636],0
u2,1,0.3638,0.824732,[39 27] ; [ 9 10],[37.27058824 28.72941176] ; [10.72941176  8.27058824],0
v2,1,0.374928,0.787266,[113  84] ; [38 36],[109.76752768  87.23247232] ; [41.23247232 32.76752768],0
n1,1,0.381215,0.766781,[13 27] ; [ 8 10],[14.48275862 25.51724138] ; [ 6.51724138 11.48275862],0
s7,1,0.38671,0.749262,[ 89 104] ; [38 35],[ 92.14661654 100.85338346] ; [34.85338346 38.14661654],0
p12,1,0.433801,0.612625,[ 13 193] ; [ 3 74],[ 11.64664311 194.35335689] ; [ 4.35335689 72.64664311],0
p3,1,0.448311,0.574919,[123  82] ; [50 27],[125.76241135  79.23758865] ; [47.23758865 29.76241135],0
d2,1,0.495992,0.463502,[103 103] ; [35 42],[100.45229682 105.54770318] ; [37.54770318 39.45229682],0
v1,1,0.503694,0.447145,[108  90] ; [37 37],[105.55147059  92.44852941] ; [39.44852941 34.55147059],0
b4,1,0.511384,0.431233,[116  90] ; [40 37],[113.55477032  92.44522968] ; [42.44522968 34.55477032],0
u4,1,0.557554,0.343957,[  5 201] ; [ 1 76],[  4.36749117 201.63250883] ; [ 1.63250883 75.36749117],0
n3,1,0.595334,0.282091,[30 10] ; [13  6],[29.15254237 10.84745763] ; [13.84745763  5.15254237],0
a1,1,0.602011,0.271973,[  8 198] ; [ 2 75],[  7.27915194 198.72084806] ; [ 2.72084806 74.27915194],0
p8,1,0.648533,0.207754,[109  94] ; [39 38],[107.3  95.7] ; [40.7 36.3],0
n6,1,0.687874,0.161396,[171  33] ; [63 14],[169.87900356  34.12099644] ; [64.12099644 12.87900356],0
b2,1,0.691615,0.157343,[38 90] ; [17 35],[39.11111111 88.88888889] ; [15.88888889 36.11111111],0
