Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.002254,9.33044,[ 83 234] ; [7 3],[ 87.24770642 229.75229358] ; [2.75229358 7.24770642],0
s5,1,0.036005,4.396878,[ 68 244] ; [5 5],[ 70.73291925 241.26708075] ; [2.26708075 7.73291925],0
s7,1,0.067831,3.334744,[100 209] ; [6 4],[102.67711599 206.32288401] ; [3.32288401 6.67711599],0
r3,1,0.089239,2.88805,[280  38] ; [7 3],[278.25  39.75] ; [8.75 1.25],0
v2,1,0.10798,2.583537,[138 164] ; [2 8],[135.51282051 166.48717949] ; [4.48717949 5.51282051],0
a7,1,0.115838,2.472705,[212 108] ; [9 1],[214.3030303 105.6969697] ; [6.6969697 3.3030303],0
s6,1,0.22016,1.503326,[160 158] ; [7 3],[161.90853659 156.09146341] ; [5.09146341 4.90853659],0
n1,1,0.253977,1.301296,[41 77] ; [2 1],[41.9338843 76.0661157] ; [1.0661157 1.9338843],0
v1,1,0.260964,1.263635,[117 198] ; [5 4],[118.61111111 196.38888889] ; [3.38888889 5.61111111],0
n4,1,0.305635,1.049443,[207 115] ; [8 2],[208.52409639 113.47590361] ; [6.47590361 3.52409639],0
s1,1,0.323687,0.973991,[ 12 304] ; [1 9],[ 12.60122699 303.39877301] ; [0.39877301 9.60122699],0
p12,1,0.337672,0.91925,[ 14 307] ; [1 8],[ 14.59090909 306.40909091] ; [0.40909091 8.59090909],0
s8,1,0.351736,0.867185,[ 86 236] ; [4 6],[ 87.28915663 234.71084337] ; [2.71084337 7.28915663],0
p1,1,0.357226,0.847622,[ 13 308] ; [1 9],[ 13.57703927 307.42296073] ; [0.42296073 9.57703927],0
a4,1,0.37002,0.803597,[116 205] ; [5 5],[117.34441088 203.65558912] ; [3.65558912 6.34441088],0
p11,1,0.373607,0.791633,[215 108] ; [8 2],[216.3033033 106.6966967] ; [6.6966967 3.3033033],0
u3,1,0.374,0.790331,[58 64] ; [1 3],[57.12698413 64.87301587] ; [1.87301587 2.12698413],0
s3,1,0.401633,0.703431,[151 167] ; [3 6],[149.76146789 168.23853211] ; [4.23853211 4.76146789],0
r2,1,0.403653,0.697417,[280  36] ; [8 2],[279.16564417  36.83435583] ; [8.83435583 1.16564417],0
a8,1,0.440344,0.595387,[ 40 261] ; [2 7],[ 40.78064516 260.21935484] ; [1.21935484 7.78064516],0
p7,1,0.487624,0.481765,[115 196] ; [2 6],[114.06583072 196.93416928] ; [2.93416928 5.06583072],0
d3,1,0.512142,0.429688,[193 127] ; [5 5],[192. 128.] ; [6. 4.],0
s2,1,0.562481,0.335427,[125 195] ; [3 7],[124.12121212 195.87878788] ; [3.87878788 6.12121212],0
b5,1,0.577536,0.310235,[198 125] ; [7 3],[198.84384384 124.15615616] ; [6.15615616 3.84384384],0
p6,1,0.59998,0.275026,[ 45 274] ; [2 8],[ 45.57142857 273.42857143] ; [1.42857143 8.57142857],0
r4,1,0.618065,0.248597,[248  75] ; [7 3],[247.34234234  75.65765766] ; [7.65765766 2.34234234],0
n6,1,0.672435,0.178767,[237  83] ; [8 2],[237.57575758  82.42424242] ; [7.42424242 2.57575758],0
p2,1,0.680809,0.169217,[214 109] ; [6 4],[213.39339339 109.60660661] ; [6.60660661 3.39339339],0
n5,1,0.685243,0.164284,[204 116] ; [7 3],[204.60606061 115.39393939] ; [6.39393939 3.60606061],0
d1,1,0.71591,0.132445,[148 175] ; [4 6],[147.43543544 175.56456456] ; [4.56456456 5.43543544],0
d4,1,0.71862,0.129819,[240  80] ; [8 2],[240.48484848  79.51515152] ; [7.51515152 2.48484848],0
v4,1,0.747621,0.103541,[275  43] ; [9 1],[275.34146341  42.65853659] ; [8.65853659 1.34146341],0
a2,1,0.763251,0.09073,[ 53 270] ; [2 8],[ 53.34834835 269.65165165] ; [1.65165165 8.34834835],0
b1,1,0.775099,0.081631,[115 208] ; [4 6],[115.42642643 207.57357357] ; [3.57357357 6.42642643],0
a3,1,0.856267,0.032808,[201 119] ; [6 4],[200.72727273 119.27272727] ; [6.27272727 3.72727273],0
a6,1,0.860336,0.030957,[202 120] ; [6 4],[201.73493976 120.26506024] ; [6.26506024 3.73493976],0
n3,1,0.903426,0.014722,[74 43] ; [2 1],[74.1 42.9] ; [1.9 1.1],0
v3,1,0.919082,0.010321,[ 89 223] ; [3 7],[ 89.14285714 222.85714286] ; [2.85714286 7.14285714],0
r1,1,0.943755,0.004978,[228  93] ; [7 3],[227.90030211  93.09969789] ; [7.09969789 2.90030211],0
n2,1,0.951141,0.003755,[82 38] ; [2 1],[81.95121951 38.04878049] ; [2.04878049 0.95121951],0
d5,1,0.960901,0.002403,[227  94] ; [7 3],[226.9305136  94.0694864] ; [7.0694864 2.9305136],0
u2,1,0.961078,0.002382,[62 59] ; [2 2],[61.952 59.048] ; [2.048 1.952],0
d2,1,0.984132,0.000396,[127 193] ; [4 6],[127.03030303 192.96969697] ; [3.96969697 6.03030303],0
b2,1,0.992022,0.0001,[ 57 113] ; [2 4],[ 56.98863636 113.01136364] ; [2.01136364 3.98863636],0
b3,1,0.992022,0.0001,[ 57 113] ; [2 4],[ 56.98863636 113.01136364] ; [2.01136364 3.98863636],0
