Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000255,13.372201,[19 32] ; [29  9],[27.50561798 23.49438202] ; [20.49438202 17.50561798],1
n5,1,0.003106,8.744038,[30 21] ; [10 27],[23.18181818 27.81818182] ; [16.81818182 20.18181818],0
p6,1,0.00696,7.283144,[ 8 40] ; [16 21],[13.55294118 34.44705882] ; [10.44705882 26.55294118],0
s5,1,0.075561,3.157895,[12 37] ; [15 20],[15.75 33.25] ; [11.25 23.75],0
a8,1,0.077464,3.117321,[ 9 38] ; [ 2 33],[ 6.30487805 40.69512195] ; [ 4.69512195 30.30487805],0
p5,1,0.091663,2.844919,[ 1 48] ; [ 4 34],[ 2.81609195 46.18390805] ; [ 2.18390805 35.81609195],0
r4,1,0.10359,2.649379,[37 14] ; [33  5],[40.11235955 10.88764045] ; [29.88764045  8.11235955],0
b2,1,0.108094,2.581865,[ 5 22] ; [11 18],[ 7.71428571 19.28571429] ; [ 8.28571429 20.71428571],0
b3,1,0.108094,2.581865,[ 5 22] ; [11 18],[ 7.71428571 19.28571429] ; [ 8.28571429 20.71428571],0
d2,1,0.130504,2.286496,[17 33] ; [19 19],[20.45454545 29.54545455] ; [15.54545455 22.45454545],0
n4,1,0.168397,1.897156,[29 22] ; [16 22],[25.78651685 25.21348315] ; [19.21348315 18.78651685],0
s8,1,0.187919,1.733861,[21 30] ; [21 17],[24.06741573 26.93258427] ; [17.93258427 20.06741573],0
s4,1,0.206464,1.596046,[ 9 42] ; [11 27],[11.46067416 39.53932584] ; [ 8.53932584 29.46067416],0
p8,1,0.227405,1.457019,[19 29] ; [20 18],[21.76744186 26.23255814] ; [17.23255814 20.76744186],0
b1,1,0.232335,1.426509,[23 28] ; [22 16],[25.78651685 25.21348315] ; [19.21348315 18.78651685],0
r2,1,0.240505,1.37763,[41  8] ; [35  3],[42.8045977  6.1954023] ; [33.1954023  4.8045977],0
d3,1,0.256704,1.286447,[36 14] ; [23 15],[33.52272727 16.47727273] ; [25.47727273 12.52272727],0
p2,1,0.269283,1.220395,[38 13] ; [32  6],[40.11235955 10.88764045] ; [29.88764045  8.11235955],0
