Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,27.177272,[82 41] ; [23 56],[63.93564356 59.06435644] ; [41.06435644 37.93564356],1
r3,1,1.3e-05,18.986704,[115   7] ; [57 22],[104.39800995  17.60199005] ; [67.60199005 11.39800995],1
d5,1,2.9e-05,17.494973,[87 37] ; [32 47],[72.68965517 51.31034483] ; [46.31034483 32.68965517],1
r4,1,4e-05,16.85909,[102  22] ; [44 35],[89.18226601 34.81773399] ; [56.81773399 22.18226601],1
d4,1,0.000139,14.509636,[93 31] ; [38 40],[80.41584158 43.58415842] ; [50.58415842 27.41584158],1
a6,1,0.0002,13.831695,[74 50] ; [26 53],[61.08374384 62.91625616] ; [38.91625616 40.08374384],1
r2,1,0.000294,13.107714,[114  10] ; [57 21],[104.97029703  19.02970297] ; [66.02970297 11.97029703],1
v4,1,0.000298,13.085733,[115   8] ; [59 19],[106.47761194  16.52238806] ; [67.52238806 10.47761194],1
d1,1,0.00232,9.27758,[43 81] ; [12 67],[33.59605911 90.40394089] ; [21.40394089 57.59605911],0
p10,1,0.003041,8.782877,[83 37] ; [37 40],[73.0964467 46.9035533] ; [46.9035533 30.0964467],0
r1,1,0.006503,7.405334,[82 42] ; [37 42],[72.68965517 51.31034483] ; [46.31034483 32.68965517],0
p2,1,0.014656,5.957301,[94 29] ; [47 31],[86.28358209 36.71641791] ; [54.71641791 23.28358209],0
n3,1,0.016575,5.740864,[26  6] ; [17 15],[21.5 10.5] ; [21.5 10.5],0
n6,1,0.016687,5.729045,[95 28] ; [48 30],[87.50746269 35.49253731] ; [55.49253731 22.50746269],0
s6,1,0.0182,5.576756,[61 61] ; [25 51],[52.98989899 69.01010101] ; [33.01010101 42.98989899],0
p9,1,0.032467,4.573651,[87 32] ; [45 32],[80.14285714 38.85714286] ; [51.85714286 25.14285714],0
p3,1,0.037051,4.348059,[46 78] ; [18 60],[39.28712871 84.71287129] ; [24.71287129 53.28712871],0
p8,1,0.060119,3.534095,[50 71] ; [22 56],[43.77889447 77.22110553] ; [28.22110553 49.77889447],0
b1,1,0.071947,3.23803,[38 86] ; [34 45],[43.98029557 80.01970443] ; [28.01970443 50.98029557],0
a1,1,0.072572,3.223867,[  2 122] ; [ 5 74],[  4.27586207 119.72413793] ; [ 2.72413793 76.27586207],0
d2,1,0.088407,2.903139,[ 22 102] ; [22 57],[26.87684729 97.12315271] ; [17.12315271 61.87684729],0
v3,1,0.127428,2.323555,[35 85] ; [15 62],[30.45685279 89.54314721] ; [19.54314721 57.45685279],0
a3,1,0.142129,2.154757,[55 67] ; [27 51],[50.02 71.98] ; [31.98 46.02],0
s2,1,0.151684,2.055236,[42 82] ; [19 59],[37.44554455 86.55445545] ; [23.55445545 54.44554455],0
u3,1,0.156402,2.00867,[35 33] ; [20 32],[31.16666667 36.83333333] ; [23.83333333 28.16666667],0
p11,1,0.166431,1.914802,[87 37] ; [48 31],[82.46305419 41.53694581] ; [52.53694581 26.46305419],0
p7,1,0.170108,1.881995,[67 51] ; [35 40],[62.3626943 55.6373057] ; [39.6373057 35.3626943],0
n5,1,0.276354,1.184932,[72 51] ; [51 26],[75.645 47.355] ; [47.355 29.645],0
u2,1,0.282077,1.157056,[35 32] ; [22 30],[32.09243697 34.90756303] ; [24.90756303 27.09243697],0
s5,1,0.356815,0.849073,[ 23 101] ; [18 57],[25.54773869 98.45226131] ; [15.45226131 59.54773869],0
p4,1,0.363637,0.825294,[50 73] ; [26 50],[46.97487437 76.02512563] ; [29.02512563 46.97487437],0
s7,1,0.364691,0.821673,[25 94] ; [12 64],[22.57948718 96.42051282] ; [14.42051282 61.57948718],0
u1,1,0.37971,0.77164,[  4 120] ; [ 1 78],[  3.05418719 120.94581281] ; [ 1.94581281 77.05418719],0
p5,1,0.411865,0.673412,[  6 117] ; [ 6 72],[  7.34328358 115.65671642] ; [ 4.65671642 73.34328358],0
p1,1,0.434007,0.612076,[  6 116] ; [ 6 73],[  7.28358209 114.71641791] ; [ 4.71641791 74.28358209],0
b5,1,0.46637,0.530565,[77 47] ; [45 34],[74.52216749 49.47783251] ; [47.47783251 31.52216749],0
n4,1,0.512503,0.428954,[69 54] ; [48 31],[71.24257426 51.75742574] ; [45.75742574 33.24257426],0
v2,1,0.543591,0.368924,[48 72] ; [26 47],[46.01036269 73.98963731] ; [27.98963731 45.01036269],0
a8,1,0.588052,0.293397,[ 12 104] ; [ 6 69],[ 10.93193717 105.06806283] ; [ 7.06806283 67.93193717],0
a4,1,0.669613,0.182055,[ 19 104] ; [14 65],[ 20.09405941 102.90594059] ; [12.90594059 66.09405941],0
v1,1,0.675515,0.175218,[47 74] ; [28 50],[45.60301508 75.39698492] ; [29.39698492 48.60301508],0
b2,1,0.706539,0.141759,[17 42] ; [12 35],[16.14150943 42.85849057] ; [12.85849057 34.14150943],0
b3,1,0.706539,0.141759,[17 42] ; [12 35],[16.14150943 42.85849057] ; [12.85849057 34.14150943],0
s3,1,0.713352,0.134952,[53 69] ; [31 45],[51.75757576 70.24242424] ; [32.24242424 43.75757576],0
n2,1,0.721546,0.127016,[20 11] ; [22 10],[20.66666667 10.33333333] ; [21.33333333 10.66666667],0
s1,1,0.726393,0.122449,[  5 116] ; [ 4 73],[  5.5 115.5] ; [ 3.5 73.5],0
p12,1,0.780025,0.078001,[  4 119] ; [ 2 76],[  3.67164179 119.32835821] ; [ 2.32835821 75.67164179],0
s4,1,0.887048,0.020175,[ 19 102] ; [13 66],[ 19.36 101.64] ; [12.64 66.36],0
p6,1,0.889106,0.019442,[32 90] ; [19 56],[31.58375635 90.41624365] ; [19.41624365 55.58375635],0
b4,1,0.899722,0.015879,[78 46] ; [49 30],[77.57635468 46.42364532] ; [49.42364532 29.57635468],0
n1,1,1.0,0.0,[11 21] ; [11 21],[11. 21.] ; [11. 21.],0
