Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.001944,9.602017,[31  9] ; [32 36],[23.33333333 16.66666667] ; [39.66666667 28.33333333],0
p8,1,0.003424,8.56678,[26 14] ; [24 43],[18.69158879 21.30841121] ; [31.30841121 35.69158879],0
s8,1,0.005018,7.873014,[24 16] ; [22 46],[17.03703704 22.96296296] ; [28.96296296 39.03703704],0
p1,1,0.005819,7.605558,[ 6 34] ; [ 1 67],[ 2.59259259 37.40740741] ; [ 4.40740741 63.59259259],0
d1,1,0.009593,6.708925,[25 15] ; [25 43],[18.51851852 21.48148148] ; [31.48148148 36.51851852],0
v2,1,0.012885,6.184798,[24 14] ; [25 41],[17.90384615 20.09615385] ; [31.09615385 34.90384615],0
p3,1,0.016795,5.717647,[26 14] ; [28 40],[20. 20.] ; [34. 34.],0
p7,1,0.016958,5.700695,[29 10] ; [34 33],[23.17924528 15.82075472] ; [39.82075472 27.17924528],0
s7,1,0.023266,5.148568,[24 14] ; [26 39],[18.44660194 19.55339806] ; [31.55339806 33.44660194],0
s5,1,0.030137,4.701466,[19 18] ; [20 47],[13.875 23.125] ; [25.125 41.875],0
p11,1,0.040139,4.212013,[36  4] ; [50 18],[31.85185185  8.14814815] ; [54.14814815 13.85185185],0
v3,1,0.046936,3.947687,[17 21] ; [17 49],[12.42307692 25.57692308] ; [21.57692308 44.42307692],0
d5,1,0.048382,3.896666,[33  7] ; [44 24],[28.51851852 11.48148148] ; [48.48148148 19.51851852],0
p12,1,0.054535,3.696257,[ 6 34] ; [ 3 65],[ 3.33333333 36.66666667] ; [ 5.66666667 62.33333333],0
r2,1,0.055018,3.681527,[35  4] ; [49 17],[31.2  7.8] ; [52.8 13.2],0
a5,1,0.062593,3.467303,[29 11] ; [37 31],[24.44444444 15.55555556] ; [41.55555556 26.44444444],0
b5,1,0.140204,2.175723,[22 18] ; [47 21],[25.55555556 14.44444444] ; [43.44444444 24.55555556],0
d4,1,0.161947,1.955955,[35  5] ; [52 16],[32.22222222  7.77777778] ; [54.77777778 13.22222222],0
a2,1,0.171798,1.867181,[ 2 38] ; [ 9 59],[ 4.07407407 35.92592593] ; [ 6.92592593 61.07407407],0
a1,1,0.204496,1.609967,[ 6 34] ; [ 5 63],[ 4.07407407 35.92592593] ; [ 6.92592593 61.07407407],0
r4,1,0.256283,1.288726,[29 11] ; [42 26],[26.2962963 13.7037037] ; [44.7037037 23.2962963],0
p9,1,0.271557,1.208865,[35  5] ; [53 14],[32.89719626  7.10280374] ; [55.10280374 11.89719626],0
s1,1,0.281117,1.161681,[ 2 38] ; [ 1 67],[ 1.11111111 38.88888889] ; [ 1.88888889 66.11111111],0
u1,1,0.281117,1.161681,[ 2 38] ; [ 1 67],[ 1.11111111 38.88888889] ; [ 1.88888889 66.11111111],0
n6,1,0.287869,1.129561,[34  6] ; [52 16],[31.85185185  8.14814815] ; [54.14814815 13.85185185],0
p5,1,0.295284,1.095372,[ 7 33] ; [ 7 60],[ 5.23364486 34.76635514] ; [ 8.76635514 58.23364486],0
p10,1,0.316044,1.005248,[32  7] ; [50 18],[29.88785047  9.11214953] ; [52.11214953 15.88785047],0
b2,1,0.343785,0.896265,[ 9 19] ; [ 9 32],[ 7.30434783 20.69565217] ; [10.69565217 30.30434783],0
b3,1,0.343785,0.896265,[ 9 19] ; [ 9 32],[ 7.30434783 20.69565217] ; [10.69565217 30.30434783],0
d2,1,0.398515,0.712802,[18 22] ; [25 43],[15.92592593 24.07407407] ; [27.07407407 40.92592593],0
u2,1,0.406768,0.688228,[10  5] ; [15 13],[8.72093023 6.27906977] ; [16.27906977 11.72093023],0
n2,1,0.438578,0.6,[11  5] ; [16  4],[12.  4.] ; [15.  5.],0
u3,1,0.449024,0.573113,[8 6] ; [13 16],[6.8372093 7.1627907] ; [14.1627907 14.8372093],0
b4,1,0.453943,0.560787,[27 13] ; [41 27],[25.18518519 14.81481481] ; [42.81481481 25.18518519],0
d3,1,0.453943,0.560787,[27 13] ; [41 27],[25.18518519 14.81481481] ; [42.81481481 25.18518519],0
n4,1,0.474396,0.511718,[28 12] ; [43 25],[26.2962963 13.7037037] ; [44.7037037 23.2962963],0
r3,1,0.479178,0.500733,[37  3] ; [60  8],[35.92592593  4.07407407] ; [61.07407407  6.92592593],0
b1,1,0.489615,0.477373,[18 22] ; [26 42],[16.2962963 23.7037037] ; [27.7037037 40.2962963],0
s2,1,0.524888,0.404278,[26 14] ; [40 28],[24.44444444 15.55555556] ; [41.55555556 26.44444444],0
s4,1,0.533212,0.388267,[ 9 31] ; [19 49],[10.37037037 29.62962963] ; [17.62962963 50.37037037],0
a7,1,0.554914,0.348587,[23 17] ; [43 25],[24.44444444 15.55555556] ; [41.55555556 26.44444444],0
v4,1,0.559127,0.341218,[35  5] ; [61  6],[35.88785047  4.11214953] ; [60.11214953  6.88785047],0
