Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000184,13.988883,[23 21] ; [53  9],[31.54716981 12.45283019] ; [44.45283019 17.54716981],1
p6,1,0.004278,8.16184,[ 9 36] ; [29 33],[15.98130841 29.01869159] ; [22.01869159 39.98130841],0
p11,1,0.015152,5.898666,[24 21] ; [47 15],[29.85981308 15.14018692] ; [41.14018692 20.85981308],0
n5,1,0.022676,5.193145,[11 33] ; [29 33],[16.60377358 27.39622642] ; [23.39622642 38.60377358],0
b1,1,0.049577,3.855695,[23 22] ; [20 42],[18.08411215 26.91588785] ; [24.91588785 37.08411215],0
v3,1,0.062329,3.474292,[ 7 34] ; [20 39],[11.07 29.93] ; [15.93 43.07],0
p3,1,0.065608,3.389617,[21 24] ; [40 22],[25.65420561 19.34579439] ; [35.34579439 26.65420561],0
a4,1,0.090847,2.859301,[21 24] ; [19 43],[16.82242991 28.17757009] ; [23.17757009 38.82242991],0
p10,1,0.120611,2.409364,[28 16] ; [48 14],[31.54716981 12.45283019] ; [44.45283019 17.54716981],0
a3,1,0.121816,2.393819,[32 13] ; [35 27],[28.17757009 16.82242991] ; [38.82242991 23.17757009],0
u1,1,0.125842,2.343058,[ 7 38] ; [ 4 58],[ 4.62616822 40.37383178] ; [ 6.37383178 55.62616822],0
a2,1,0.126757,2.331781,[10 35] ; [ 7 55],[ 7.14953271 37.85046729] ; [ 9.85046729 52.14953271],0
u2,1,0.141032,2.166667,[6 6] ; [20  7],[8. 4.] ; [18.  9.],0
d2,1,0.143173,2.14352,[20 25] ; [19 43],[16.40186916 28.59813084] ; [22.59813084 39.40186916],0
b4,1,0.164189,1.935216,[23 22] ; [40 22],[26.4953271 18.5046729] ; [36.5046729 25.4953271],0
a5,1,0.170907,1.874965,[27 18] ; [45 17],[30.28037383 14.71962617] ; [41.71962617 20.28037383],0
d4,1,0.172379,1.862134,[32 13] ; [51 11],[34.90654206 10.09345794] ; [48.09345794 13.90654206],0
s1,1,0.17371,1.850634,[ 3 42] ; [ 1 61],[ 1.68224299 43.31775701] ; [ 2.31775701 59.68224299],0
a6,1,0.191438,1.706517,[31 14] ; [35 27],[27.75700935 17.24299065] ; [38.24299065 23.75700935],0
u3,1,0.256782,1.286023,[10  2] ; [17  9],[8.52631579 3.47368421] ; [18.47368421  7.52631579],0
a8,1,0.27912,1.17137,[ 4 40] ; [ 2 51],[ 2.72164948 41.27835052] ; [ 3.27835052 49.72164948],0
n6,1,0.285377,1.141304,[27 18] ; [42 18],[29.57142857 15.42857143] ; [39.42857143 20.57142857],0
p2,1,0.286457,1.136199,[33 12] ; [50 11],[35.23584906  9.76415094] ; [47.76415094 13.23584906],0
d3,1,0.298795,1.079563,[30 15] ; [47 15],[32.38317757 12.61682243] ; [44.61682243 17.38317757],0
n2,1,0.335177,0.928793,[13  6] ; [14  3],[14.25  4.75] ; [12.75  4.25],0
s3,1,0.380799,0.768121,[26 19] ; [30 31],[23.77358491 21.22641509] ; [32.22641509 28.77358491],0
v2,1,0.409625,0.679888,[20 22] ; [33 26],[22.03960396 19.96039604] ; [30.96039604 28.03960396],0
p5,1,0.417288,0.657941,[ 3 42] ; [ 7 55],[ 4.20560748 40.79439252] ; [ 5.79439252 56.20560748],0
p9,1,0.4174,0.657624,[31 13] ; [48 14],[32.79245283 11.20754717] ; [46.20754717 15.79245283],0
s6,1,0.440804,0.594189,[28 17] ; [43 19],[29.85981308 15.14018692] ; [41.14018692 20.85981308],0
r1,1,0.460974,0.543529,[29 15] ; [45 17],[30.71698113 13.28301887] ; [43.28301887 18.71698113],0
n3,1,0.49478,0.466115,[15  5] ; [11  6],[14.05405405  5.94594595] ; [11.94594595  5.05405405],0
s2,1,0.502925,0.448758,[24 21] ; [29 33],[22.28971963 22.71028037] ; [30.71028037 31.28971963],0
b2,1,0.541817,0.372182,[ 7 19] ; [11 21],[ 8.06896552 17.93103448] ; [ 9.93103448 22.06896552],0
b3,1,0.541817,0.372182,[ 7 19] ; [11 21],[ 8.06896552 17.93103448] ; [ 9.93103448 22.06896552],0
n1,1,0.559339,0.34085,[ 5 14] ; [ 6 11],[ 5.80555556 13.19444444] ; [ 5.19444444 11.80555556],0
r3,1,0.579644,0.30681,[42  3] ; [56  6],[41.21495327  3.78504673] ; [56.78504673  5.21495327],0
v4,1,0.636077,0.223909,[41  4] ; [58  4],[41.63551402  3.36448598] ; [57.36448598  4.63551402],0
d1,1,0.6577,0.196329,[23 22] ; [29 33],[21.86915888 23.13084112] ; [30.13084112 31.86915888],0
b5,1,0.714484,0.133839,[26 19] ; [38 24],[26.91588785 18.08411215] ; [37.08411215 24.91588785],0
a1,1,0.742885,0.107607,[ 2 43] ; [ 2 60],[ 1.68224299 43.31775701] ; [ 2.31775701 59.68224299],0
r2,1,0.779395,0.07846,[40  5] ; [54  8],[39.53271028  5.46728972] ; [54.46728972  7.53271028],0
s8,1,0.790152,0.070816,[17 28] ; [25 37],[17.6635514 27.3364486] ; [24.3364486 37.6635514],0
a7,1,0.867324,0.027908,[32 13] ; [45 17],[32.38317757 12.61682243] ; [44.61682243 17.38317757],0
s4,1,0.872786,0.025639,[11 34] ; [16 46],[11.35514019 33.64485981] ; [15.64485981 46.35514019],0
r4,1,0.902682,0.014951,[36  9] ; [49 13],[35.74766355  9.25233645] ; [49.25233645 12.74766355],0
p1,1,0.919841,0.010127,[ 4 41] ; [ 5 55],[ 3.85714286 41.14285714] ; [ 5.14285714 54.85714286],0
d5,1,0.920398,0.009987,[33 12] ; [46 16],[33.22429907 11.77570093] ; [45.77570093 16.22429907],0
v1,1,0.928545,0.008042,[19 25] ; [26 33],[19.22330097 24.77669903] ; [25.77669903 33.22330097],0
s7,1,0.93428,0.0068,[17 23] ; [26 34],[17.2 22.8] ; [25.8 34.2],0
s5,1,0.93562,0.006525,[15 29] ; [20 40],[14.80769231 29.19230769] ; [20.19230769 39.80769231],0
