Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,54.596651,[10 78] ; [62 34],[34.43478261 53.56521739] ; [37.56521739 58.43478261],1
d5,1,0.0,50.786939,[47 41] ; [94  2],[67.43478261 20.56521739] ; [73.56521739 22.43478261],1
d4,1,0.0,48.812528,[50 38] ; [95  1],[69.34782609 18.65217391] ; [75.65217391 20.34782609],1
d3,1,0.0,40.860598,[39 49] ; [85 11],[59.30434783 28.69565217] ; [64.69565217 31.30434783],1
a5,1,3e-06,21.603181,[44 44] ; [79 17],[58.82608696 29.17391304] ; [64.17391304 31.82608696],1
a3,1,1.5e-05,18.801173,[40 47] ; [74 22],[54.19672131 32.80327869] ; [59.80327869 36.19672131],1
a4,1,9.6e-05,15.222829,[17 70] ; [45 51],[29.47540984 57.52459016] ; [32.52459016 63.47540984],1
r1,1,0.000303,13.053887,[58 30] ; [83 11],[68.17582418 19.82417582] ; [72.82417582 21.17582418],1
a2,1,0.000352,12.770765,[ 4 84] ; [22 74],[12.43478261 75.56521739] ; [13.56521739 82.43478261],1
r4,1,0.004264,8.167614,[70 18] ; [90  6],[76.52173913 11.47826087] ; [83.47826087 12.52173913],0
r2,1,0.017391,5.656476,[76 11] ; [91  3],[80.27071823  6.72928177] ; [86.72928177  7.27071823],0
p4,1,0.026021,4.954628,[36 51] ; [55 40],[43.5 43.5] ; [47.5 47.5],0
n4,1,0.026947,4.894215,[54 33] ; [74 22],[60.85245902 26.14754098] ; [67.14754098 28.85245902],0
a6,1,0.047112,3.941371,[47 41] ; [65 31],[53.56521739 34.43478261] ; [58.43478261 37.56521739],0
v1,1,0.064888,3.407814,[38 47] ; [55 39],[44.16201117 40.83798883] ; [48.83798883 45.16201117],0
v2,1,0.082374,3.017433,[36 47] ; [52 40],[41.73714286 41.26285714] ; [46.26285714 45.73714286],0
u1,1,0.086931,2.930297,[ 4 84] ; [11 85],[ 7.17391304 80.82608696] ; [ 7.82608696 88.17391304],0
a7,1,0.088358,2.90404,[61 27] ; [77 19],[66. 22.] ; [72. 24.],0
v3,1,0.092254,2.834602,[26 60] ; [39 53],[31.40449438 54.59550562] ; [33.59550562 58.40449438],0
b1,1,0.094462,2.796649,[37 51] ; [29 67],[31.56521739 56.43478261] ; [34.43478261 61.56521739],0
r3,1,0.109017,2.56841,[79  9] ; [92  4],[81.7826087  6.2173913] ; [89.2173913  6.7826087],0
v4,1,0.111302,2.535634,[80  6] ; [93  2],[82.19889503  3.80110497] ; [90.80110497  4.19889503],0
s1,1,0.118855,2.432342,[ 6 81] ; [ 2 92],[ 3.84530387 83.15469613] ; [ 4.15469613 89.84530387],0
s8,1,0.166926,1.910339,[31 57] ; [43 52],[35.58469945 52.41530055] ; [38.41530055 56.58469945],0
u3,1,0.199983,1.642496,[20 27] ; [13  9],[22.47826087 24.52173913] ; [10.52173913 11.47826087],0
n6,1,0.214151,1.543137,[68 19] ; [81 14],[71.22527473 15.77472527] ; [77.77472527 17.22527473],0
p11,1,0.220129,1.50353,[68 20] ; [81 15],[71.26086957 16.73913043] ; [77.73913043 18.26086957],0
p6,1,0.254154,1.300322,[26 62] ; [36 60],[29.65217391 58.34782609] ; [32.34782609 63.65217391],0
n5,1,0.386497,0.749935,[60 27] ; [71 24],[62.62087912 24.37912088] ; [68.37912088 26.62087912],0
b2,1,0.475004,0.510313,[12 32] ; [19 37],[13.64 30.36] ; [17.36 38.64],0
b3,1,0.475004,0.510313,[12 32] ; [19 37],[13.64 30.36] ; [17.36 38.64],0
p2,1,0.483064,0.491938,[75 12] ; [86 10],[76.54098361 10.45901639] ; [84.45901639 11.54098361],0
