Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,73.176814,[318  17] ; [62 37],[293.31797235  41.68202765] ; [86.68202765 12.31797235],1
r3,1,1e-06,25.205454,[322  12] ; [81 18],[310.8591224  23.1408776] ; [92.1408776  6.8591224],1
v4,1,5e-06,20.788089,[320  13] ; [82 17],[309.875  23.125] ; [92.125  6.875],1
d4,1,0.000174,14.097301,[276  56] ; [65 34],[262.67285383  69.32714617] ; [78.32714617 20.67285383],1
s6,1,0.000214,13.70481,[218 114] ; [44 54],[202.28837209 129.71162791] ; [59.71162791 38.28837209],1
u1,1,0.000366,12.699773,[ 73 262] ; [ 6 93],[ 60.97926267 274.02073733] ; [18.02073733 80.97926267],1
v2,1,0.000379,12.632285,[176 141] ; [33 62],[160.80825243 156.19174757] ; [48.19174757 46.80825243],1
d3,1,0.000564,11.890915,[232 102] ; [49 48],[217.7587007 116.2412993] ; [63.2412993 33.7587007],1
a5,1,0.001118,10.62121,[241  94] ; [54 45],[227.70737327 107.29262673] ; [67.29262673 31.70737327],0
d1,1,0.00214,9.425794,[194 141] ; [40 59],[180.62211982 154.37788018] ; [53.37788018 45.62211982],0
a2,1,0.004161,8.212271,[ 95 240] ; [14 85],[ 84.1359447 250.8640553] ; [24.8640553 74.1359447],0
s8,1,0.008182,6.9931,[133 201] ; [25 74],[121.87528868 212.12471132] ; [36.12471132 62.87528868],0
a7,1,0.008413,6.943345,[238  96] ; [56 42],[227.30555556 106.69444444] ; [66.69444444 31.30555556],0
u2,1,0.01091,6.479926,[58 36] ; [11 20],[51.888 42.112] ; [17.112 13.888],0
n4,1,0.020535,5.365863,[249  85] ; [62 37],[239.89376443  94.10623557] ; [71.10623557 27.89376443],0
s7,1,0.029124,4.760279,[146 172] ; [32 64],[136.72463768 181.27536232] ; [41.27536232 54.72463768],0
b1,1,0.03421,4.484198,[126 209] ; [49 50],[135.08064516 199.91935484] ; [39.91935484 59.08064516],0
p12,1,0.035337,4.428802,[ 21 312] ; [ 1 98],[ 16.95833333 316.04166667] ; [ 5.04166667 93.95833333],0
d5,1,0.038211,4.295594,[271  63] ; [70 28],[263.64351852  70.35648148] ; [77.35648148 20.64351852],0
s2,1,0.039055,4.258456,[169 161] ; [39 60],[160. 170.] ; [48. 51.],0
v1,1,0.040081,4.214462,[159 167] ; [35 60],[150.22327791 175.77672209] ; [43.77672209 51.22327791],0
a6,1,0.051295,3.79861,[237  97] ; [60 39],[229.09468822 104.90531178] ; [67.90531178 31.09468822],0
v3,1,0.05426,3.704695,[117 199] ; [25 70],[109.17761557 206.82238443] ; [32.82238443 62.17761557],0
a1,1,0.055283,3.673519,[ 14 321] ; [ 9 90],[ 17.75345622 317.24654378] ; [ 5.24654378 93.75345622],0
p11,1,0.055605,3.663838,[234 101] ; [59 40],[226.16359447 108.83640553] ; [66.83640553 32.16359447],0
s3,1,0.058088,3.591154,[189 141] ; [46 53],[180.76923077 149.23076923] ; [54.23076923 44.76923077],0
u3,1,0.059739,3.544615,[63 33] ; [15 17],[58.5 37.5] ; [19.5 12.5],0
n6,1,0.095539,2.778483,[266  68] ; [71 28],[259.94919169  74.05080831] ; [77.05080831 21.94919169],0
a8,1,0.106295,2.608457,[ 37 266] ; [ 6 89],[ 32.7361809 270.2638191] ; [10.2638191 84.7361809],0
p1,1,0.107134,2.596003,[ 16 318] ; [ 9 90],[ 19.28406467 314.71593533] ; [ 5.71593533 93.28406467],0
p10,1,0.116484,2.463974,[240  91] ; [63 35],[233.78321678  97.21678322] ; [69.21678322 28.78321678],0
n1,1,0.163853,1.938299,[36 67] ; [16 17],[39.38235294 63.61764706] ; [12.61764706 20.38235294],0
p7,1,0.167255,1.907379,[139 188] ; [34 64],[133.10823529 193.89176471] ; [39.89176471 58.10823529],0
s1,1,0.187665,1.735854,[ 17 312] ; [ 2 96],[ 14.63934426 314.36065574] ; [ 4.36065574 93.63934426],0
n3,1,0.22395,1.47888,[77 24] ; [23 12],[74.26470588 26.73529412] ; [25.73529412  9.26470588],0
a4,1,0.224546,1.475081,[163 171] ; [41 57],[157.72222222 176.27777778] ; [46.27777778 51.72222222],0
p2,1,0.284481,1.145557,[237  97] ; [64 34],[232.71759259 101.28240741] ; [68.28240741 29.71759259],0
p4,1,0.298703,1.079976,[144 189] ; [37 62],[139.52083333 193.47916667] ; [41.47916667 57.52083333],0
n2,1,0.304458,1.054567,[70 33] ; [27  8],[72.39855072 30.60144928] ; [24.60144928 10.39855072],0
d2,1,0.311219,1.025497,[170 162] ; [44 53],[165.61305361 166.38694639] ; [48.38694639 48.61305361],0
s5,1,0.321256,0.983827,[ 93 229] ; [22 71],[ 89.22891566 232.77108434] ; [25.77108434 67.22891566],0
p5,1,0.450672,0.568961,[ 16 314] ; [ 3 95],[ 14.64953271 315.35046729] ; [ 4.35046729 93.64953271],0
p6,1,0.505698,0.442959,[ 74 258] ; [25 73],[ 76.4372093 255.5627907] ; [22.5627907 75.4372093],0
b4,1,0.506307,0.441691,[202 133] ; [56 43],[199.14746544 135.85253456] ; [58.85253456 40.14746544],0
p3,1,0.552193,0.353403,[114 220] ; [37 62],[116.47575058 217.52424942] ; [34.52424942 64.47575058],0
n5,1,0.584595,0.298865,[227 104] ; [65 34],[224.77209302 106.22790698] ; [67.22790698 31.77209302],0
u4,1,0.587868,0.293686,[  6 329] ; [ 1 98],[  5.40322581 329.59677419] ; [ 1.59677419 97.40322581],0
s4,1,0.600964,0.273545,[ 56 275] ; [19 80],[ 57.73255814 273.26744186] ; [17.26744186 81.73255814],0
a3,1,0.609416,0.261027,[238  97] ; [67 31],[235.96997691  99.03002309] ; [69.03002309 28.96997691],0
b2,1,0.632012,0.229342,[ 77 128] ; [23 33],[ 78.5440613 126.4559387] ; [21.4559387 34.5440613],0
