Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,44.160918,[112  47] ; [ 3 31],[94.74093264 64.25906736] ; [20.25906736 13.74093264],1
d3,1,0.0,37.439046,[126  33] ; [ 8 24],[111.54973822  47.45026178] ; [22.45026178  9.54973822],1
d5,1,0.0,30.319391,[139  20] ; [15 18],[127.53125  31.46875] ; [26.46875  6.53125],1
r4,1,0.000132,14.615062,[148  11] ; [24 10],[141.69948187  17.30051813] ; [30.30051813  3.69948187],1
a5,1,0.000143,14.46363,[122  37] ; [15 19],[112.86528497  46.13471503] ; [24.13471503  9.86528497],1
a3,1,0.000796,11.251464,[117  42] ; [15 19],[108.74611399  50.25388601] ; [23.25388601 10.74611399],1
r1,1,0.00119,10.505939,[133  26] ; [20 14],[126.04663212  32.95336788] ; [26.95336788  7.04663212],0
s6,1,0.003845,8.355643,[122  33] ; [18 15],[115.42553191  39.57446809] ; [24.57446809  8.42553191],0
d2,1,0.004914,7.910922,[89 70] ; [10 24],[81.55958549 77.44041451] ; [17.44041451 16.55958549],0
a2,1,0.005701,7.642506,[ 45 114] ; [ 2 32],[ 38.72020725 120.27979275] ; [ 8.27979275 25.72020725],0
r2,1,0.006504,7.405208,[151   5] ; [29  5],[147.78947368   8.21052632] ; [32.21052632  1.78947368],0
a7,1,0.009063,6.810277,[122  37] ; [18 15],[115.9375  43.0625] ; [24.0625  8.9375],0
s3,1,0.009969,6.640435,[99 60] ; [13 21],[92.26943005 66.73056995] ; [19.73056995 14.26943005],0
s2,1,0.014087,6.027248,[101  57] ; [14 20],[94.63541667 63.36458333] ; [20.36458333 13.63541667],0
a4,1,0.018484,5.549721,[84 75] ; [10 23],[77.84375 81.15625] ; [16.15625 16.84375],0
u3,1,0.020188,5.395581,[30 11] ; [ 8 11],[25.96666667 15.03333333] ; [12.03333333  6.96666667],0
v1,1,0.025334,5.000896,[84 73] ; [11 23],[78.08900524 78.91099476] ; [16.91099476 17.08900524],0
u1,1,0.025711,4.975335,[ 36 123] ; [ 2 32],[ 31.30569948 127.69430052] ; [ 6.69430052 27.30569948],0
v4,1,0.030488,4.681583,[154   5] ; [30  4],[151.58549223   7.41450777] ; [32.41450777  1.58549223],0
p9,1,0.039629,4.233692,[139  20] ; [25  9],[135.10880829  23.89119171] ; [28.89119171  5.10880829],0
s8,1,0.050278,3.832151,[85 73] ; [12 22],[79.82291667 78.17708333] ; [17.17708333 16.82291667],0
p8,1,0.056143,3.647823,[107  52] ; [17 17],[102.15544041  56.84455959] ; [21.84455959 12.15544041],0
s5,1,0.067896,3.333156,[69 82] ; [ 9 23],[64.36065574 86.63934426] ; [13.63934426 18.36065574],0
p10,1,0.08064,3.051957,[131  27] ; [23 10],[127.39267016  30.60732984] ; [26.60732984  6.39267016],0
n4,1,0.084005,2.98567,[125  34] ; [22 12],[121.10362694  37.89637306] ; [25.89637306  8.10362694],0
n2,1,0.123658,2.37037,[29  7] ; [7 5],[27.  9.] ; [9. 3.],0
n6,1,0.126311,2.337264,[138  21] ; [26  8],[135.10880829  23.89119171] ; [28.89119171  5.10880829],0
p4,1,0.143426,2.140806,[126  33] ; [23 11],[122.75129534  36.24870466] ; [26.24870466  7.75129534],0
b1,1,0.163016,1.946026,[68 91] ; [19 15],[71.67357513 87.32642487] ; [15.32642487 18.67357513],0
p1,1,0.206577,1.595255,[ 16 143] ; [ 6 28],[ 18.12435233 140.87564767] ; [ 3.87564767 30.12435233],0
