Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,110.381203,[ 4 52] ; [252  70],[37.92592593 18.07407407] ; [218.07407407 103.92592593],1
d3,1,0.0,64.901173,[14 42] ; [252  70],[39.40740741 16.59259259] ; [226.59259259  95.40740741],1
d5,1,0.0,57.271282,[30 26] ; [295  27],[48.14814815  7.85185185] ; [276.85185185  45.14814815],1
a3,1,6.1e-05,16.068282,[33 23] ; [265  56],[44.26525199 11.73474801] ; [253.73474801  67.26525199],1
d2,1,9.8e-05,15.18156,[19 37] ; [199 123],[32.2962963 23.7037037] ; [185.7037037 136.2962963],1
u1,1,0.00051,12.080405,[ 3 53] ; [ 86 236],[13.18518519 42.81481481] ; [ 75.81481481 246.18518519],1
a5,1,0.000564,11.891764,[35 21] ; [266  56],[44.59259259 11.40740741] ; [256.40740741  65.59259259],1
a4,1,0.001722,9.824826,[16 40] ; [165 157],[26.81481481 29.18518519] ; [154.18518519 167.81481481],0
a2,1,0.006416,7.429709,[ 7 49] ; [ 97 225],[15.40740741 40.59259259] ; [ 88.59259259 233.40740741],0
p6,1,0.021604,5.277438,[18 38] ; [155 163],[25.90374332 30.09625668] ; [147.09625668 170.90374332],0
v3,1,0.026212,4.942004,[19 36] ; [155 150],[26.58333333 28.41666667] ; [147.41666667 157.58333333],0
n4,1,0.034044,4.492483,[40 15] ; [271  50],[45.49202128  9.50797872] ; [265.50797872  55.49202128],0
r1,1,0.039826,4.225283,[43 11] ; [288  34],[47.53723404  6.46276596] ; [283.46276596  38.53723404],0
v2,1,0.043925,4.059446,[26 27] ; [196 112],[32.59279778 20.40720222] ; [189.40720222 118.59279778],0
u2,1,0.047514,3.927101,[12 11] ; [42 14],[15.72151899  7.27848101] ; [38.27848101 17.72151899],0
p8,1,0.049925,3.843968,[26 30] ; [191 125],[32.66666667 23.33333333] ; [184.33333333 131.66666667],0
p11,1,0.057195,3.616907,[40 16] ; [265  57],[45.18518519 10.81481481] ; [259.81481481  62.18518519],0
p9,1,0.060196,3.531982,[47  9] ; [293  26],[50.77333333  5.22666667] ; [289.22666667  29.77333333],0
r3,1,0.067913,3.332763,[53  3] ; [317   5],[54.81481481  1.18518519] ; [315.18518519   6.81481481],0
v1,1,0.124187,2.3637,[28 25] ; [200 113],[33.01639344 19.98360656] ; [194.98360656 118.01639344],0
a7,1,0.124495,2.35984,[35 21] ; [233  88],[39.80901857 16.19098143] ; [228.19098143  92.80901857],0
b2,1,0.125312,2.349645,[13 26] ; [102 117],[17.38372093 21.61627907] ; [ 97.61627907 121.38372093],0
b3,1,0.125312,2.349645,[13 26] ; [102 117],[17.38372093 21.61627907] ; [ 97.61627907 121.38372093],0
p1,1,0.129467,2.298888,[ 9 47] ; [ 30 290],[ 5.80851064 50.19148936] ; [ 33.19148936 286.80851064],0
s2,1,0.148852,2.083979,[35 20] ; [234  86],[39.45333333 15.54666667] ; [229.54666667  90.45333333],0
p3,1,0.150501,2.067161,[28 28] ; [194 128],[32.88888889 23.11111111] ; [189.11111111 132.88888889],0
p4,1,0.15794,1.993842,[33 23] ; [220 101],[37.58090186 18.41909814] ; [215.41909814 105.58090186],0
s5,1,0.180321,1.794977,[20 34] ; [143 162],[24.51810585 29.48189415] ; [138.48189415 166.51810585],0
a1,1,0.182076,1.780599,[ 1 55] ; [ 20 302],[ 3.11111111 52.88888889] ; [ 17.88888889 304.11111111],0
u3,1,0.192543,1.698053,[14  9] ; [43 14],[16.3875  6.6125] ; [40.6125 16.3875],0
p2,1,0.197097,1.663753,[44 12] ; [274  47],[47.23607427  8.76392573] ; [270.76392573  50.23607427],0
n3,1,0.201352,1.632537,[12  2] ; [44 20],[10.05128205  3.94871795] ; [45.94871795 18.05128205],0
p12,1,0.244351,1.355316,[ 4 52] ; [ 40 278],[ 6.58823529 49.41176471] ; [ 37.41176471 280.58823529],0
b4,1,0.312392,1.020537,[29 27] ; [190 132],[32.44444444 23.55555556] ; [186.55555556 135.44444444],0
p10,1,0.320375,0.987414,[46  9] ; [282  37],[48.23529412  6.76470588] ; [279.76470588  39.23529412],0
u4,1,0.324398,0.971133,[ 1 55] ; [ 15 307],[ 2.37037037 53.62962963] ; [ 13.62962963 308.37037037],0
n2,1,0.387992,0.745225,[12  3] ; [44 20],[10.63291139  4.36708861] ; [45.36708861 18.63291139],0
s1,1,0.475295,0.509638,[ 3 52] ; [ 11 306],[ 2.06989247 52.93010753] ; [ 11.93010753 305.06989247],0
p5,1,0.494527,0.466661,[ 7 49] ; [ 51 266],[ 8.7077748 47.2922252] ; [ 49.2922252 267.7077748],0
n6,1,0.51442,0.425066,[48  8] ; [284  36],[49.44680851  6.55319149] ; [282.55319149  37.44680851],0
n5,1,0.544328,0.367578,[43 13] ; [257  63],[44.68085106 11.31914894] ; [255.31914894  64.68085106],0
b1,1,0.548741,0.359578,[25 31] ; [130 192],[22.96296296 33.03703704] ; [132.03703704 189.96296296],0
s3,1,0.563219,0.334161,[39 16] ; [238  81],[40.73529412 14.26470588] ; [236.26470588  82.73529412],0
b5,1,0.598809,0.276796,[32 24] ; [196 126],[33.77777778 22.22222222] ; [194.22222222 127.77777778],0
a6,1,0.626043,0.237464,[36 20] ; [217 104],[37.58090186 18.41909814] ; [215.41909814 105.58090186],0
p7,1,0.653322,0.201737,[38 18] ; [221  91],[39.41304348 16.58695652] ; [219.58695652  92.41304348],0
s7,1,0.703373,0.144987,[40 14] ; [234  72],[41.1 12.9] ; [232.9  73.1],0
n1,1,0.705717,0.142593,[7 7] ; [28 35],[6.36363636 7.63636364] ; [28.63636364 34.36363636],0
s6,1,0.713911,0.134402,[46  9] ; [272  46],[46.89008043  8.10991957] ; [271.10991957  46.89008043],0
s4,1,0.962712,0.002186,[11 45] ; [ 62 258],[10.87234043 45.12765957] ; [ 62.12765957 257.87234043],0
r2,1,0.963628,0.00208,[55  1] ; [314   6],[54.95744681  1.04255319] ; [314.04255319   5.95744681],0
v4,1,0.968272,0.001582,[55  1] ; [316   6],[54.96296296  1.03703704] ; [316.03703704   5.96296296],0
a8,1,0.98618,0.0003,[ 9 42] ; [ 52 241],[ 9.04360465 41.95639535] ; [ 51.95639535 241.04360465],0
