Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.004265,8.167555,[27  7] ; [14 17],[21.44615385 12.55384615] ; [19.55384615 11.44615385],0
a8,1,0.005748,7.627516,[10 23] ; [ 1 28],[ 5.85483871 27.14516129] ; [ 5.14516129 23.85483871],0
a6,1,0.009512,6.724059,[23 11] ; [11 20],[17.78461538 16.21538462] ; [16.21538462 14.78461538],0
r3,1,0.081212,3.040469,[24  9] ; [16 15],[20.625 12.375] ; [19.375 11.625],0
a3,1,0.08279,3.009265,[23 10] ; [15 16],[19.59375 13.40625] ; [18.40625 12.59375],0
a2,1,0.099314,2.716532,[ 7 27] ; [ 2 29],[ 4.70769231 29.29230769] ; [ 4.29230769 26.70769231],0
d3,1,0.099413,2.714941,[19 15] ; [11 20],[15.69230769 18.30769231] ; [14.30769231 16.69230769],0
a5,1,0.115526,2.476951,[23 11] ; [15 16],[19.87692308 14.12307692] ; [18.12307692 12.87692308],0
b2,1,0.152594,2.046131,[ 5 15] ; [11 13],[ 7.27272727 12.72727273] ; [ 8.72727273 15.27272727],0
b3,1,0.152594,2.046131,[ 5 15] ; [11 13],[ 7.27272727 12.72727273] ; [ 8.72727273 15.27272727],0
p3,1,0.17199,1.865512,[ 6 28] ; [10 21],[ 8.36923077 25.63076923] ; [ 7.63076923 23.36923077],0
b4,1,0.188151,1.732036,[25  9] ; [18 13],[22.49230769 11.50769231] ; [20.50769231 10.49230769],0
s1,1,0.196918,1.665085,[ 4 30] ; [ 1 30],[ 2.61538462 31.38461538] ; [ 2.38461538 28.61538462],0
n1,1,0.239113,1.385814,[5 9] ; [6 4],[6.41666667 7.58333333] ; [4.58333333 5.41666667],0
r4,1,0.260333,1.266983,[12 22] ; [ 7 24],[ 9.93846154 24.06153846] ; [ 9.06153846 21.93846154],0
s2,1,0.3058,1.048728,[ 6 27] ; [ 9 22],[ 7.734375 25.265625] ; [ 7.265625 23.734375],0
