Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.005009,7.876041,[ 84 207] ; [6 2],[ 87.59197324 203.40802676] ; [2.40802676 5.59197324],0
p4,1,0.069676,3.290628,[124 166] ; [6 2],[126.51006711 163.48993289] ; [3.48993289 4.51006711],0
p7,1,0.094653,2.793397,[163 118] ; [7 1],[165.29411765 115.70588235] ; [4.70588235 3.29411765],0
p11,1,0.157424,1.998794,[239  52] ; [5 3],[237.47157191  53.52842809] ; [6.52842809 1.47157191],0
p8,1,0.349408,0.875605,[130 154] ; [5 3],[131.30136986 152.69863014] ; [3.69863014 4.30136986],0
