Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,39.568336,[48 43] ; [ 21 124],[26.6059322 64.3940678] ; [ 42.3940678 102.6059322],1
s2,1,8e-06,19.925504,[53 38] ; [ 42 103],[36.63135593 54.36864407] ; [58.36864407 86.63135593],1
s7,1,2.5e-05,17.791416,[45 41] ; [ 34 104],[30.33035714 55.66964286] ; [48.66964286 89.33035714],1
s8,1,6.1e-05,16.060507,[38 53] ; [ 26 119],[24.6779661 66.3220339] ; [ 39.3220339 105.6779661],1
p2,1,0.000226,13.599484,[71 19] ; [80 65],[57.82978723 32.17021277] ; [93.17021277 51.82978723],1
p7,1,0.000238,13.507632,[44 46] ; [ 36 106],[31.03448276 58.96551724] ; [48.96551724 93.03448276],1
s6,1,0.000365,12.701408,[59 32] ; [59 85],[45.69361702 45.30638298] ; [72.30638298 71.69361702],1
p9,1,0.000772,11.306436,[72 19] ; [82 60],[60.14592275 30.85407725] ; [93.85407725 48.14592275],1
r3,1,0.000903,11.017371,[84  7] ; [109  36],[74.41949153 16.58050847] ; [118.58050847  26.41949153],1
v4,1,0.000955,10.913214,[86  5] ; [114  31],[77.11864407 13.88135593] ; [122.88135593  22.11864407],1
p6,1,0.001175,10.53,[24 66] ; [ 15 129],[15. 75.] ; [ 24. 120.],0
p10,1,0.001623,9.93351,[64 25] ; [74 71],[52.48717949 36.51282051] ; [85.51282051 59.48717949],0
s3,1,0.002098,9.461463,[57 34] ; [61 84],[45.5 45.5] ; [72.5 72.5],0
s5,1,0.004554,8.048437,[31 56] ; [ 27 116],[21.93913043 65.06086957] ; [ 36.06086957 106.93913043],0
r4,1,0.005502,7.706701,[77 14] ; [100  46],[67.96202532 23.03797468] ; [109.03797468  36.96202532],0
n6,1,0.015207,5.892341,[73 18] ; [95 50],[64.77966102 26.22033898] ; [103.22033898  41.77966102],0
d3,1,0.019094,5.492881,[60 31] ; [72 71],[51.33333333 39.66666667] ; [80.66666667 62.33333333],0
a4,1,0.024128,5.085395,[47 43] ; [54 91],[38.68085106 51.31914894] ; [62.31914894 82.68085106],0
d5,1,0.028856,4.776178,[71 20] ; [93 51],[63.50638298 27.49361702] ; [100.49361702  43.50638298],0
p5,1,0.031633,4.61828,[ 7 81] ; [  3 142],[ 3.77682403 84.22317597] ; [  6.22317597 138.77682403],0
u1,1,0.039789,4.226849,[18 73] ; [ 15 131],[12.67088608 78.32911392] ; [ 20.32911392 125.67088608],0
n4,1,0.045193,4.011414,[68 22] ; [92 54],[61.01694915 28.98305085] ; [98.98305085 47.01694915],0
p11,1,0.07754,3.115723,[61 30] ; [81 65],[54.52320675 36.47679325] ; [87.47679325 58.52320675],0
d1,1,0.093006,2.821557,[45 46] ; [56 90],[38.78059072 52.21940928] ; [62.21940928 83.78059072],0
p12,1,0.123402,2.373602,[ 1 90] ; [  7 138],[ 3.08474576 87.91525424] ; [  4.91525424 140.08474576],0
a7,1,0.141974,2.156435,[59 32] ; [80 65],[53.59745763 37.40254237] ; [85.40254237 59.59745763],0
a8,1,0.145339,2.120496,[12 69] ; [ 12 129],[ 8.75675676 72.24324324] ; [ 15.24324324 125.75675676],0
a2,1,0.167457,1.905564,[23 68] ; [ 26 120],[18.81434599 72.18565401] ; [ 30.18565401 115.81434599],0
v1,1,0.17681,1.824233,[32 55] ; [ 41 104],[27.375 59.625] ; [45.625 99.375],0
a1,1,0.178379,1.811081,[ 3 88] ; [ 11 135],[ 5.37552743 85.62447257] ; [  8.62447257 137.37552743],0
r1,1,0.181646,1.784102,[62 28] ; [88 58],[57.20338983 32.79661017] ; [92.79661017 53.20338983],0
s1,1,0.193685,1.689364,[ 8 80] ; [  7 139],[ 5.64102564 82.35897436] ; [  9.35897436 136.64102564],0
p1,1,0.205986,1.599415,[ 9 82] ; [  8 137],[ 6.55508475 84.44491525] ; [ 10.44491525 134.55508475],0
b5,1,0.222437,1.488583,[59 32] ; [83 63],[54.52320675 36.47679325] ; [87.47679325 58.52320675],0
d2,1,0.241259,1.37322,[44 47] ; [58 85],[39.66666667 51.33333333] ; [62.33333333 80.66666667],0
n3,1,0.294975,1.096774,[18  7] ; [36 24],[15.88235294  9.11764706] ; [38.11764706 21.88235294],0
u4,1,0.310954,1.026619,[ 2 89] ; [  1 145],[ 1.15189873 89.84810127] ; [  1.84810127 144.15189873],0
b4,1,0.336959,0.921966,[51 40] ; [91 55],[54.52320675 36.47679325] ; [87.47679325 58.52320675],0
u3,1,0.35927,0.840442,[17 11] ; [26 26],[15.05 12.95] ; [27.95 24.05],0
n1,1,0.427538,0.629503,[11 14] ; [22 41],[ 9.375 15.625] ; [23.625 39.375],0
n2,1,0.447654,0.576584,[18  7] ; [40 23],[16.47727273  8.52272727] ; [41.52272727 21.47727273],0
b2,1,0.500563,0.453742,[27 36] ; [31 52],[25.02739726 37.97260274] ; [32.97260274 50.02739726],0
b3,1,0.500563,0.453742,[27 36] ; [31 52],[25.02739726 37.97260274] ; [32.97260274 50.02739726],0
n5,1,0.508555,0.437039,[63 28] ; [95 51],[60.66666667 30.33333333] ; [97.33333333 48.66666667],0
a5,1,0.524018,0.405977,[58 33] ; [87 59],[55.67510549 35.32489451] ; [89.32489451 56.67510549],0
r2,1,0.609058,0.261549,[79 11] ; [123  21],[77.69230769 12.30769231] ; [124.30769231  19.69230769],0
a6,1,0.639064,0.219968,[58 33] ; [88 57],[56.29661017 34.70338983] ; [89.70338983 55.29661017],0
a3,1,0.651876,0.203543,[62 29] ; [94 50],[60.40851064 30.59148936] ; [95.59148936 48.40851064],0
b1,1,0.681256,0.168715,[43 48] ; [65 81],[41.46835443 49.53164557] ; [66.53164557 79.46835443],0
v3,1,0.695267,0.153442,[17 70] ; [ 25 118],[15.88695652 71.11304348] ; [ 26.11304348 116.88695652],0
u2,1,0.742476,0.107962,[14 14] ; [28 24],[14.7 13.3] ; [27.3 24.7],0
d4,1,0.948122,0.004233,[65 26] ; [103  42],[64.77966102 26.22033898] ; [103.22033898  41.77966102],0
s4,1,0.95704,0.002902,[16 74] ; [ 26 118],[16.15384615 73.84615385] ; [ 25.84615385 118.15384615],0
