Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,48.135209,[38 20] ; [ 25 127],[17.4 40.6] ; [ 45.6 106.4],1
s2,1,2.2e-05,17.973545,[21 42] ; [ 16 145],[10.40625 52.59375] ; [ 26.59375 134.40625],1
p6,1,0.000217,13.676139,[34 28] ; [ 45 114],[22.16289593 39.83710407] ; [ 56.83710407 102.16289593],1
u1,1,0.003823,8.366157,[19 44] ; [ 22 140],[11.48 51.52] ; [ 29.52 132.48],0
v3,1,0.00469,7.995128,[40 22] ; [68 89],[30.57534247 31.42465753] ; [77.42465753 79.57534247],0
s5,1,0.005344,7.759302,[24 37] ; [ 34 128],[15.86547085 45.13452915] ; [ 42.13452915 119.86547085],0
d2,1,0.006246,7.477983,[39 24] ; [67 94],[29.8125 33.1875] ; [76.1875 84.8125],0
s6,1,0.007083,7.251883,[38 25] ; [65 96],[28.96875 34.03125] ; [74.03125 86.96875],0
p9,1,0.010156,6.607249,[57  5] ; [123  37],[50.27027027 11.72972973] ; [129.72972973  30.27027027],0
a5,1,0.017497,5.645811,[54  9] ; [114  48],[47.04 15.96] ; [120.96  41.04],0
n4,1,0.021793,5.262234,[54  9] ; [115  47],[47.32 15.68] ; [121.68  40.32],0
p3,1,0.035274,4.431872,[39 24] ; [74 86],[31.92376682 31.07623318] ; [81.07623318 78.92376682],0
a3,1,0.04225,4.125172,[51 12] ; [109  53],[44.8 18.2] ; [115.2  46.8],0
r4,1,0.054624,3.693529,[59  4] ; [136  26],[54.6  8.4] ; [140.4  21.6],0
a4,1,0.060121,3.534055,[36 27] ; [70 92],[29.68 33.32] ; [76.32 85.68],0
d5,1,0.060955,3.511208,[58  5] ; [133  29],[53.48  9.52] ; [137.52  24.48],0
p1,1,0.072681,3.221419,[ 1 62] ; [ 13 149],[ 3.92 59.08] ; [ 10.08 151.92],0
p10,1,0.073623,3.200334,[54  8] ; [122  38],[49.15315315 12.84684685] ; [126.84684685  33.15315315],0
n5,1,0.095297,2.782544,[49 13] ; [109  52],[43.92825112 18.07174888] ; [114.07174888  46.92825112],0
v1,1,0.098146,2.735421,[46 17] ; [98 62],[40.68161435 22.31838565] ; [103.31838565  56.68161435],0
p7,1,0.109229,2.565335,[44 18] ; [95 65],[38.81981982 23.18018018] ; [100.18018018  59.81981982],0
r1,1,0.127095,2.327635,[55  8] ; [127  35],[50.96 12.04] ; [131.04  30.96],0
s1,1,0.128624,2.309034,[ 2 60] ; [  1 161],[ 0.83035714 61.16964286] ; [  2.16964286 159.83035714],0
