Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,43.33378,[32 63] ; [227  93],[59.28915663 35.71084337] ; [199.71084337 120.28915663],1
a7,1,0.083487,2.995676,[63 31] ; [243  77],[69.47826087 24.52173913] ; [236.52173913  83.47826087],0
b1,1,0.099369,2.715647,[28 67] ; [124 196],[34.79518072 60.20481928] ; [117.20481928 202.79518072],0
s1,1,0.112914,2.512957,[ 5 89] ; [  7 312],[ 2.73123487 91.26876513] ; [  9.26876513 309.73123487],0
a1,1,0.113364,2.506689,[ 2 93] ; [ 20 300],[ 5.03614458 89.96385542] ; [ 16.96385542 303.03614458],0
s7,1,0.117084,2.455899,[43 48] ; [172 132],[49.53164557 41.46835443] ; [165.46835443 138.53164557],0
n4,1,0.127265,2.325549,[74 20] ; [273  47],[78.78743961 15.21256039] ; [268.21256039  51.78743961],0
s6,1,0.183477,1.769231,[59 32] ; [222  86],[64.0877193 26.9122807] ; [216.9122807  91.0877193],0
p9,1,0.201517,1.631343,[81 12] ; [291  27],[84.17518248  8.82481752] ; [287.82481752  30.17518248],0
n5,1,0.202614,1.623429,[75 19] ; [272  47],[78.97820823 15.02179177] ; [268.02179177  50.97820823],0
s2,1,0.215607,1.533375,[45 50] ; [172 143],[50.2804878 44.7195122] ; [166.7195122 148.2804878],0
u4,1,0.221809,1.492629,[ 1 94] ; [ 11 308],[ 2.75362319 92.24637681] ; [  9.24637681 309.75362319],0
p2,1,0.233052,1.42214,[84 10] ; [297  22],[86.71670702  7.28329298] ; [294.28329298  24.71670702],0
p6,1,0.247308,1.33845,[41 51] ; [164 155],[45.88807786 46.11192214] ; [159.11192214 159.88807786],0
r2,1,0.275626,1.188534,[87  6] ; [303  12],[88.89705882  4.10294118] ; [301.10294118  13.89705882],0
r3,1,0.35133,0.868649,[88  6] ; [305  13],[89.66504854  4.33495146] ; [303.33495146  14.66504854],0
v3,1,0.525022,0.404016,[38 54] ; [141 172],[40.6617284 51.3382716] ; [138.3382716 174.6617284],0
s4,1,0.530518,0.3934,[18 75] ; [ 52 262],[15.995086 77.004914] ; [ 54.004914 259.995086],0
p7,1,0.59396,0.284202,[73 18] ; [262  55],[74.71813725 16.28186275] ; [260.28186275  56.71813725],0
u2,1,0.599789,0.275315,[24 26] ; [37 33],[25.41666667 24.58333333] ; [35.58333333 34.41666667],0
p12,1,0.633453,0.227407,[ 9 85] ; [ 36 282],[10.26699029 83.73300971] ; [ 34.73300971 283.26699029],0
b5,1,0.644835,0.212474,[50 45] ; [177 143],[51.96385542 43.03614458] ; [175.03614458 144.96385542],0
n1,1,0.702313,0.146077,[ 9 12] ; [19 31],[ 8.28169014 12.71830986] ; [19.71830986 30.28169014],0
v4,1,0.721039,0.127499,[91  3] ; [310   8],[91.49029126  2.50970874] ; [309.50970874   8.49029126],0
n3,1,0.775552,0.081293,[15  6] ; [34 16],[14.49295775  6.50704225] ; [34.50704225 15.49295775],0
p5,1,0.779626,0.078291,[17 77] ; [ 62 258],[17.93719807 76.06280193] ; [ 61.06280193 258.93719807],0
n2,1,0.835317,0.043217,[16  5] ; [40 11],[16.33333333  4.66666667] ; [39.66666667 11.33333333],0
a8,1,0.85956,0.031306,[14 70] ; [ 46 244],[13.47593583 70.52406417] ; [ 46.52406417 243.47593583],0
p1,1,0.861418,0.030475,[12 81] ; [ 39 280],[11.51213592 81.48786408] ; [ 39.48786408 279.51213592],0
s3,1,0.93667,0.006313,[53 39] ; [180 135],[52.66830467 39.33169533] ; [180.33169533 134.66830467],0
b4,1,0.945498,0.004673,[55 40] ; [184 136],[54.71084337 40.28915663] ; [184.28915663 135.71084337],0
