Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,28.668551,[29 43] ; [53  9],[44.05970149 27.94029851] ; [37.94029851 24.05970149],1
p8,1,1e-05,19.585243,[25 45] ; [46 16],[37.65151515 32.34848485] ; [33.34848485 28.65151515],1
p3,1,2.8e-05,17.521658,[25 47] ; [44 18],[37.07462687 34.92537313] ; [31.92537313 30.07462687],1
p7,1,0.000138,14.53048,[38 32] ; [52  9],[48.09160305 21.90839695] ; [41.90839695 19.09160305],1
d1,1,0.000233,13.54088,[32 40] ; [47 15],[42.44776119 29.55223881] ; [36.55223881 25.44776119],1
p1,1,0.000459,12.27441,[ 1 71] ; [12 50],[ 6.98507463 65.01492537] ; [ 6.01492537 55.98507463],1
d2,1,0.001211,10.47335,[24 48] ; [38 24],[33.31343284 38.68656716] ; [28.68656716 33.31343284],0
s5,1,0.002238,9.343621,[29 38] ; [39 16],[37.3442623 29.6557377] ; [30.6557377 24.3442623],0
a4,1,0.00239,9.222835,[23 49] ; [36 26],[31.70149254 40.29850746] ; [27.29850746 34.70149254],0
b3,1,0.006496,7.407407,[ 4 32] ; [14 22],[ 9. 27.] ; [ 9. 27.],0
b2,1,0.006496,7.407407,[ 4 32] ; [14 22],[ 9. 27.] ; [ 9. 27.],0
d4,1,0.013287,6.130442,[53 19] ; [56  6],[58.56716418 13.43283582] ; [50.43283582 11.56716418],0
n6,1,0.015802,5.824755,[67  5] ; [48 13],[62.2556391  9.7443609] ; [52.7443609  8.2556391],0
s7,1,0.018524,5.545858,[37 34] ; [44 17],[43.56818182 27.43181818] ; [37.43181818 23.56818182],0
p5,1,0.019662,5.441698,[ 3 69] ; [10 52],[ 6.98507463 65.01492537] ; [ 6.01492537 55.98507463],0
p12,1,0.026154,4.945791,[ 2 70] ; [ 8 54],[ 5.37313433 66.62686567] ; [ 4.62686567 57.37313433],0
u1,1,0.02944,4.741677,[ 9 63] ; [17 45],[13.97014925 58.02985075] ; [12.02985075 49.97014925],0
a2,1,0.031568,4.621789,[10 62] ; [18 44],[15.04477612 56.95522388] ; [12.95522388 49.04477612],0
s8,1,0.051587,3.789119,[32 40] ; [38 24],[37.6119403 34.3880597] ; [32.3880597 29.6119403],0
r3,1,0.059443,3.552849,[71  1] ; [56  5],[68.7518797  3.2481203] ; [58.2481203  2.7518797],0
b4,1,0.090836,2.859493,[36 36] ; [40 22],[40.8358209 31.1641791] ; [35.1641791 26.8358209],0
d3,1,0.117523,2.450027,[52 20] ; [51 10],[55.7593985 16.2406015] ; [47.2406015 13.7593985],0
p2,1,0.131411,2.275751,[54 18] ; [53  9],[57.49253731 14.50746269] ; [49.50746269 12.49253731],0
d5,1,0.225074,1.471721,[54 18] ; [51 10],[56.84210526 15.15789474] ; [48.15789474 12.84210526],0
n3,1,0.248028,1.33438,[18  3] ; [9 4],[16.67647059  4.32352941] ; [10.32352941  2.67647059],0
b5,1,0.276665,1.183399,[41 31] ; [41 21],[44.05970149 27.94029851] ; [37.94029851 24.05970149],0
a5,1,0.299071,1.078331,[50 22] ; [48 14],[52.65671642 19.34328358] ; [45.34328358 16.65671642],0
s1,1,0.313697,1.015048,[ 2 69] ; [ 4 58],[ 3.20300752 67.79699248] ; [ 2.79699248 59.20300752],0
b1,1,0.329737,0.949931,[21 51] ; [23 39],[23.64179104 48.35820896] ; [20.35820896 41.64179104],0
r2,1,0.345487,0.889964,[67  5] ; [59  2],[68.21052632  3.78947368] ; [57.78947368  3.21052632],0
v1,1,0.356648,0.849661,[32 40] ; [32 29],[34.64661654 37.35338346] ; [29.35338346 31.64661654],0
