Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,142.791833,[235  25] ; [28 72],[189.94444444  70.05555556] ; [73.05555556 26.94444444],1
s6,1,0.0,40.965711,[231  25] ; [62 39],[210.10644258  45.89355742] ; [82.89355742 18.10644258],1
s5,1,1e-06,23.485324,[124 124] ; [22 79],[103.747851 144.252149] ; [42.252149 58.747851],1
s8,1,0.000212,13.721481,[187  74] ; [51 49],[172.07202216  88.92797784] ; [65.92797784 34.07202216],1
p9,1,0.001051,10.735812,[235  24] ; [77 22],[225.72067039  33.27932961] ; [86.27932961 12.72067039],0
v4,1,0.001564,10.001997,[253   6] ; [90 10],[247.45682451  11.54317549] ; [95.54317549  4.45682451],0
r2,1,0.004341,8.135485,[252   6] ; [90  9],[247.15966387  10.84033613] ; [94.84033613  4.15966387],0
s4,1,0.005621,7.66784,[ 72 188] ; [14 87],[ 61.93905817 198.06094183] ; [24.06094183 76.93905817],0
a4,1,0.031055,4.649922,[138 124] ; [40 60],[128.82872928 133.17127072] ; [49.17127072 50.82872928],0
d1,1,0.037913,4.308899,[171  91] ; [54 47],[162.39669421  99.60330579] ; [62.60330579 38.39669421],0
p2,1,0.049821,3.847483,[226  35] ; [79 22],[219.90331492  41.09668508] ; [85.09668508 15.90331492],0
n5,1,0.054944,3.683794,[208  50] ; [72 29],[201.22562674  56.77437326] ; [78.77437326 22.22562674],0
v2,1,0.057904,3.596417,[163  92] ; [53 47],[155.15492958  99.84507042] ; [60.84507042 39.15492958],0
a5,1,0.110168,2.551809,[212  50] ; [74 27],[206.42424242  55.57575758] ; [79.57575758 21.42424242],0
p10,1,0.117629,2.44861,[223  37] ; [79 21],[218.11111111  41.88888889] ; [83.88888889 16.11111111],0
d5,1,0.122677,2.382809,[221  39] ; [79 22],[216.06648199  43.93351801] ; [83.93351801 17.06648199],0
n4,1,0.135739,2.225608,[216  44] ; [77 24],[211.02493075  48.97506925] ; [81.97506925 19.02493075],0
u1,1,0.150565,2.066513,[ 71 191] ; [20 81],[ 65.68044077 196.31955923] ; [25.31955923 75.68044077],0
d4,1,0.192542,1.698059,[223  37] ; [81 20],[218.94736842  41.05263158] ; [85.05263158 15.94736842],0
a1,1,0.200883,1.63594,[ 13 249] ; [ 2 99],[ 10.82644628 251.17355372] ; [ 4.17355372 96.82644628],0
u4,1,0.202155,1.626739,[  9 253] ; [  1 100],[  7.21763085 254.78236915] ; [ 2.78236915 98.21763085],0
n3,1,0.212507,1.554266,[42 14] ; [16 10],[39.6097561 16.3902439] ; [18.3902439  7.6097561],0
d2,1,0.217097,1.523457,[148 113] ; [50 51],[142.75690608 118.24309392] ; [55.24309392 45.75690608],0
b5,1,0.224606,1.474694,[166  96] ; [57 44],[160.95316804 101.04683196] ; [62.04683196 38.95316804],0
r4,1,0.233684,1.418296,[237  25] ; [87 14],[233.85123967  28.14876033] ; [90.14876033 10.85123967],0
r1,1,0.244441,1.3548,[217  43] ; [79 22],[213.18559557  46.81440443] ; [82.81440443 18.18559557],0
p6,1,0.255041,1.295478,[114 145] ; [37 62],[109.24301676 149.75698324] ; [41.75698324 57.24301676],0
a2,1,0.2688,1.222858,[ 83 179] ; [26 75],[ 78.67217631 183.32782369] ; [30.32782369 70.67217631],0
r3,1,0.289369,1.122554,[251   9] ; [95  6],[249.1966759  10.8033241] ; [96.8033241  4.1966759],0
n2,1,0.310321,1.029311,[45 11] ; [19  8],[43.18072289 12.81927711] ; [20.81927711  6.18072289],0
u2,1,0.370199,0.802998,[29 18] ; [16  6],[30.65217391 16.34782609] ; [14.34782609  7.65217391],0
u3,1,0.401178,0.704794,[36 13] ; [14  8],[34.50704225 14.49295775] ; [15.49295775  6.50704225],0
a6,1,0.411362,0.67486,[171  89] ; [71 30],[174.29362881  85.70637119] ; [67.70637119 33.29362881],0
a8,1,0.417088,0.658507,[ 45 194] ; [13 74],[ 42.52147239 196.47852761] ; [15.47852761 71.52147239],0
p7,1,0.443832,0.586356,[172  80] ; [64 36],[168.95454545  83.04545455] ; [67.04545455 32.95454545],0
